0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
3543.3333333333335,3522.6666666666665,3490.0,3338.0,,3527.6666666666665,3574.6666666666665,3356.3333333333335,1993-09-30,3543.3333333333335,3527.6666666666665,3500.5,3450.222222222222,3543.3333333333335,3527.6666666666665,3574.6666666666665,3356.3333333333335,3522.6666666666665,15.66666666666697,1.0044410847585752,50.27777777777783,1.0145723302846839
3490.0,3356.3333333333335,3522.6666666666665,3490.0,3338.0,3543.3333333333335,3527.6666666666665,3574.6666666666665,1993-12-31,3490.0,3543.3333333333335,3533.9166666666665,3426.75,3490.0,3543.3333333333335,3527.6666666666665,3574.6666666666665,3356.3333333333335,-53.333333333333485,0.9849482596425211,107.16666666666652,1.0312735585224095
3735.3333333333335,3574.6666666666665,3356.3333333333335,3522.6666666666665,3490.0,3490.0,3543.3333333333335,3527.6666666666665,1994-03-31,3735.3333333333335,3490.0,3574.0833333333335,3485.9166666666665,3735.3333333333335,3490.0,3543.3333333333335,3527.6666666666665,3574.6666666666665,245.33333333333348,1.0702960840496658,88.16666666666697,1.0252922473763477
3860.6666666666665,3527.6666666666665,3574.6666666666665,3356.3333333333335,3522.6666666666665,3735.3333333333335,3490.0,3543.3333333333335,1994-06-30,3860.6666666666665,3735.3333333333335,3657.3333333333335,3495.333333333333,3860.6666666666665,3735.3333333333335,3490.0,3543.3333333333335,3527.6666666666665,125.33333333333303,1.0335534535070496,162.00000000000045,1.0463475109670037
3867.6666666666665,3543.3333333333335,3527.6666666666665,3574.6666666666665,3356.3333333333335,3860.6666666666665,3735.3333333333335,3490.0,1994-09-30,3867.6666666666665,3860.6666666666665,3738.4166666666665,3500.5,3867.6666666666665,3860.6666666666665,3735.3333333333335,3490.0,3543.3333333333335,7.0,1.0018131583491625,237.91666666666652,1.0679664809789078
3834.6666666666665,3490.0,3543.3333333333335,3527.6666666666665,3574.6666666666665,3867.6666666666665,3860.6666666666665,3735.3333333333335,1994-12-31,3834.6666666666665,3867.6666666666665,3824.5833333333335,3533.9166666666665,3834.6666666666665,3867.6666666666665,3860.6666666666665,3735.3333333333335,3490.0,-33.0,0.9914677238645178,290.66666666666697,1.082250571839555
4016.0,3735.3333333333335,3490.0,3543.3333333333335,3527.6666666666665,3834.6666666666665,3867.6666666666665,3860.6666666666665,1995-03-31,4016.0,3834.6666666666665,3894.7499999999995,3574.0833333333335,4016.0,3834.6666666666665,3867.6666666666665,3860.6666666666665,3735.3333333333335,181.33333333333348,1.047287899860918,320.66666666666606,1.0897199748187179
4127.666666666667,3860.6666666666665,3735.3333333333335,3490.0,3543.3333333333335,4016.0,3834.6666666666665,3867.6666666666665,1995-06-30,4127.666666666667,4016.0,3961.5,3657.3333333333335,4127.666666666667,4016.0,3834.6666666666665,3867.6666666666665,3860.6666666666665,111.66666666666697,1.0278054448871183,304.1666666666665,1.0831662413415968
4080.6666666666665,3867.6666666666665,3860.6666666666665,3735.3333333333335,3490.0,4127.666666666667,4016.0,3834.6666666666665,1995-09-30,4080.6666666666665,4127.666666666667,4014.75,3738.4166666666665,4080.6666666666665,4127.666666666667,4016.0,3834.6666666666665,3867.6666666666665,-47.000000000000455,0.9886134216264232,276.3333333333335,1.0739172109404607
3994.3333333333335,3834.6666666666665,3867.6666666666665,3860.6666666666665,3735.3333333333335,4080.6666666666665,4127.666666666667,4016.0,1995-12-31,3994.3333333333335,4080.6666666666665,4054.666666666667,3824.5833333333335,3994.3333333333335,4080.6666666666665,4127.666666666667,4016.0,3834.6666666666665,-86.33333333333303,0.9788433262538802,230.08333333333348,1.0601590587209937
4114.333333333333,4016.0,3834.6666666666665,3867.6666666666665,3860.6666666666665,3994.3333333333335,4080.6666666666665,4127.666666666667,1996-03-31,4114.333333333333,3994.3333333333335,4079.25,3894.7499999999995,4114.333333333333,3994.3333333333335,4080.6666666666665,4127.666666666667,4016.0,119.99999999999955,1.0300425602937493,184.50000000000045,1.0473714615829002
4095.0,4127.666666666667,4016.0,3834.6666666666665,3867.6666666666665,4114.333333333333,3994.3333333333335,4080.6666666666665,1996-06-30,4095.0,4114.333333333333,4071.083333333333,3961.5,4095.0,4114.333333333333,3994.3333333333335,4080.6666666666665,4127.666666666667,-19.33333333333303,0.995300980312728,109.58333333333303,1.0276620808616264
4047.6666666666665,4080.6666666666665,4127.666666666667,4016.0,3834.6666666666665,4095.0,4114.333333333333,3994.3333333333335,1996-09-30,4047.6666666666665,4095.0,4062.8333333333335,4014.75,4047.6666666666665,4095.0,4114.333333333333,3994.3333333333335,4080.6666666666665,-47.333333333333485,0.9884411884411884,48.083333333333485,1.0119766693650498
3958.6666666666665,3994.3333333333335,4080.6666666666665,4127.666666666667,4016.0,4047.6666666666665,4095.0,4114.333333333333,1996-12-31,3958.6666666666665,4047.6666666666665,4053.916666666666,4054.666666666667,3958.6666666666665,4047.6666666666665,4095.0,4114.333333333333,3994.3333333333335,-89.0,0.9780120233879601,-0.7500000000009095,0.9998150279513316
4161.666666666667,4114.333333333333,3994.3333333333335,4080.6666666666665,4127.666666666667,3958.6666666666665,4047.6666666666665,4095.0,1997-03-31,4161.666666666667,3958.6666666666665,4065.75,4079.25,4161.666666666667,3958.6666666666665,4047.6666666666665,4095.0,4114.333333333333,203.00000000000045,1.0512798922196027,-13.5,0.9966905681191396
4395.666666666667,4095.0,4114.333333333333,3994.3333333333335,4080.6666666666665,4161.666666666667,3958.6666666666665,4047.6666666666665,1997-06-30,4395.666666666667,4161.666666666667,4140.916666666667,4071.083333333333,4395.666666666667,4161.666666666667,3958.6666666666665,4047.6666666666665,4095.0,234.0,1.0562274729675611,69.83333333333394,1.0171535013202875
4456.0,4047.6666666666665,4095.0,4114.333333333333,3994.3333333333335,4395.666666666667,4161.666666666667,3958.6666666666665,1997-09-30,4456.0,4395.666666666667,4243.000000000001,4062.8333333333335,4456.0,4395.666666666667,4161.666666666667,3958.6666666666665,4047.6666666666665,60.33333333333303,1.0137256388867824,180.16666666666742,1.0443450793781024
4390.333333333333,3958.6666666666665,4047.6666666666665,4095.0,4114.333333333333,4456.0,4395.666666666667,4161.666666666667,1997-12-31,4390.333333333333,4456.0,4350.916666666667,4053.916666666666,4390.333333333333,4456.0,4395.666666666667,4161.666666666667,3958.6666666666665,-65.66666666666697,0.9852633153800119,297.0000000000009,1.073262482784139
4549.0,4161.666666666667,3958.6666666666665,4047.6666666666665,4095.0,4390.333333333333,4456.0,4395.666666666667,1998-03-31,4549.0,4390.333333333333,4447.75,4065.75,4549.0,4390.333333333333,4456.0,4395.666666666667,4161.666666666667,158.66666666666697,1.0361400045554627,382.0,1.0939556047469716
4564.666666666667,4395.666666666667,4161.666666666667,3958.6666666666665,4047.6666666666665,4549.0,4390.333333333333,4456.0,1998-06-30,4564.666666666667,4549.0,4490.0,4140.916666666667,4564.666666666667,4549.0,4390.333333333333,4456.0,4395.666666666667,15.66666666666697,1.0034439803619843,349.08333333333303,1.0843009800567507
4390.666666666667,4456.0,4395.666666666667,4161.666666666667,3958.6666666666665,4564.666666666667,4549.0,4390.333333333333,1998-09-30,4390.666666666667,4564.666666666667,4473.666666666667,4243.000000000001,4390.666666666667,4564.666666666667,4549.0,4390.333333333333,4456.0,-174.0,0.9618811158171462,230.66666666666606,1.0543640505931335
4129.333333333333,4390.333333333333,4456.0,4395.666666666667,4161.666666666667,4390.666666666667,4564.666666666667,4549.0,1998-12-31,4129.333333333333,4390.666666666667,4408.416666666667,4350.916666666667,4129.333333333333,4390.666666666667,4564.666666666667,4549.0,4390.333333333333,-261.33333333333394,0.9404798056483449,57.5,1.0132156059068012
4169.0,4549.0,4390.333333333333,4456.0,4395.666666666667,4129.333333333333,4390.666666666667,4564.666666666667,1999-03-31,4169.0,4129.333333333333,4313.416666666667,4447.75,4169.0,4129.333333333333,4390.666666666667,4564.666666666667,4549.0,39.66666666666697,1.0096060703907008,-134.33333333333303,0.969797463136792
4402.333333333333,4564.666666666667,4549.0,4390.333333333333,4456.0,4169.0,4129.333333333333,4390.666666666667,1999-06-30,4402.333333333333,4169.0,4272.833333333333,4490.0,4402.333333333333,4169.0,4129.333333333333,4390.666666666667,4564.666666666667,233.33333333333303,1.0559686575517708,-217.16666666666697,0.9516332590942835
4372.0,4390.666666666667,4564.666666666667,4549.0,4390.333333333333,4402.333333333333,4169.0,4129.333333333333,1999-09-30,4372.0,4402.333333333333,4268.166666666666,4473.666666666667,4372.0,4402.333333333333,4169.0,4129.333333333333,4390.666666666667,-30.33333333333303,0.9931097145453169,-205.5000000000009,0.954064525743238
4294.666666666667,4129.333333333333,4390.666666666667,4564.666666666667,4549.0,4372.0,4402.333333333333,4169.0,1999-12-31,4294.666666666667,4372.0,4309.5,4408.416666666667,4294.666666666667,4372.0,4402.333333333333,4169.0,4129.333333333333,-77.33333333333303,0.982311680390363,-98.91666666666697,0.9775618608343887
4477.0,4169.0,4129.333333333333,4390.666666666667,4564.666666666667,4294.666666666667,4372.0,4402.333333333333,2000-03-31,4477.0,4294.666666666667,4386.5,4313.416666666667,4477.0,4294.666666666667,4372.0,4402.333333333333,4169.0,182.33333333333303,1.0424557590810306,73.08333333333303,1.01694325843782
4776.666666666667,4402.333333333333,4169.0,4129.333333333333,4390.666666666667,4477.0,4294.666666666667,4372.0,2000-06-30,4776.666666666667,4477.0,4480.083333333334,4272.833333333333,4776.666666666667,4477.0,4294.666666666667,4372.0,4402.333333333333,299.66666666666697,1.0669347032983398,207.2500000000009,1.048504115146078
4845.0,4372.0,4402.333333333333,4169.0,4129.333333333333,4776.666666666667,4477.0,4294.666666666667,2000-09-30,4845.0,4776.666666666667,4598.333333333334,4268.166666666666,4845.0,4776.666666666667,4477.0,4294.666666666667,4372.0,68.33333333333303,1.0143056524773202,330.1666666666679,1.0773556171658405
4765.333333333333,4294.666666666667,4372.0,4402.333333333333,4169.0,4845.0,4776.666666666667,4477.0,2000-12-31,4765.333333333333,4845.0,4716.0,4309.5,4765.333333333333,4845.0,4776.666666666667,4477.0,4294.666666666667,-79.66666666666697,0.9835569315445476,406.5,1.0943264879916463
4845.333333333333,4477.0,4294.666666666667,4372.0,4402.333333333333,4765.333333333333,4845.0,4776.666666666667,2001-03-31,4845.333333333333,4765.333333333333,4808.083333333333,4386.5,4845.333333333333,4765.333333333333,4845.0,4776.666666666667,4477.0,80.0,1.0167879127028538,421.58333333333303,1.0961092746684904
4871.0,4776.666666666667,4477.0,4294.666666666667,4372.0,4845.333333333333,4765.333333333333,4845.0,2001-06-30,4871.0,4845.333333333333,4831.666666666666,4480.083333333334,4871.0,4845.333333333333,4765.333333333333,4845.0,4776.666666666667,25.66666666666697,1.005297193175564,351.5833333333321,1.0784769628541133
4682.666666666667,4845.0,4776.666666666667,4477.0,4294.666666666667,4871.0,4845.333333333333,4765.333333333333,2001-09-30,4682.666666666667,4871.0,4791.083333333333,4598.333333333334,4682.666666666667,4871.0,4845.333333333333,4765.333333333333,4845.0,-188.33333333333303,0.9613357968931774,192.7499999999991,1.0419173613628123
4458.666666666667,4765.333333333333,4845.0,4776.666666666667,4477.0,4682.666666666667,4871.0,4845.333333333333,2001-12-31,4458.666666666667,4682.666666666667,4714.416666666667,4716.0,4458.666666666667,4682.666666666667,4871.0,4845.333333333333,4765.333333333333,-224.0,0.9521640091116174,-1.5833333333330302,0.9996642635001415
4273.666666666667,4845.333333333333,4765.333333333333,4845.0,4776.666666666667,4458.666666666667,4682.666666666667,4871.0,2002-03-31,4273.666666666667,4458.666666666667,4571.5,4808.083333333333,4273.666666666667,4458.666666666667,4682.666666666667,4871.0,4845.333333333333,-185.0,0.9585077751196173,-236.58333333333303,0.9507946687002791
4172.0,4871.0,4845.333333333333,4765.333333333333,4845.0,4273.666666666667,4458.666666666667,4682.666666666667,2002-06-30,4172.0,4273.666666666667,4396.750000000001,4831.666666666666,4172.0,4273.666666666667,4458.666666666667,4682.666666666667,4871.0,-101.66666666666697,0.9762109039856485,-434.91666666666515,0.9099862021386688
3943.3333333333335,4682.666666666667,4871.0,4845.333333333333,4765.333333333333,4172.0,4273.666666666667,4458.666666666667,2002-09-30,3943.3333333333335,4172.0,4211.916666666667,4791.083333333333,3943.3333333333335,4172.0,4273.666666666667,4458.666666666667,4682.666666666667,-228.66666666666652,0.9451901565995526,-579.1666666666661,0.8791157184352879
3548.6666666666665,4458.666666666667,4682.666666666667,4871.0,4845.333333333333,3943.3333333333335,4172.0,4273.666666666667,2002-12-31,3548.6666666666665,3943.3333333333335,3984.416666666667,4714.416666666667,3548.6666666666665,3943.3333333333335,4172.0,4273.666666666667,4458.666666666667,-394.66666666666697,0.8999154691462383,-730.0,0.845155816378838
3563.0,4273.666666666667,4458.666666666667,4682.666666666667,4871.0,3548.6666666666665,3943.3333333333335,4172.0,2003-03-31,3563.0,3548.6666666666665,3806.75,4571.5,3563.0,3548.6666666666665,3943.3333333333335,4172.0,4273.666666666667,14.333333333333485,1.0040390757091866,-764.75,0.8327135513507602
3588.6666666666665,4172.0,4273.666666666667,4458.666666666667,4682.666666666667,3563.0,3548.6666666666665,3943.3333333333335,2003-06-30,3588.6666666666665,3563.0,3660.9166666666665,4396.750000000001,3588.6666666666665,3563.0,3548.6666666666665,3943.3333333333335,4172.0,25.666666666666515,1.0072036673215454,-735.8333333333344,0.832641534466746
3444.3333333333335,3943.3333333333335,4172.0,4273.666666666667,4458.666666666667,3588.6666666666665,3563.0,3548.6666666666665,2003-09-30,3444.3333333333335,3588.6666666666665,3536.1666666666665,4211.916666666667,3444.3333333333335,3588.6666666666665,3563.0,3548.6666666666665,3943.3333333333335,-144.33333333333303,0.9597807913802713,-675.7500000000005,0.8395623528480699
3264.6666666666665,3548.6666666666665,3943.3333333333335,4172.0,4273.666666666667,3444.3333333333335,3588.6666666666665,3563.0,2003-12-31,3264.6666666666665,3444.3333333333335,3465.1666666666665,3984.416666666667,3264.6666666666665,3444.3333333333335,3588.6666666666665,3563.0,3548.6666666666665,-179.66666666666697,0.9478370270008709,-519.2500000000005,0.8696797941982305
