0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
-2.0,4.0,-1.0,-2.0,-4.0,-19.0,24.0,-56.0,1991-12-31,-2.0,-19.0,-13.25,-0.75,-2.0,-19.0,24.0,-56.0,4.0,17.0,0.10526315789473684,-12.5,17.666666666666668
-21.0,-56.0,4.0,-1.0,-2.0,-2.0,-19.0,24.0,1992-03-31,-21.0,-2.0,-4.5,-13.75,-21.0,-2.0,-19.0,24.0,-56.0,-19.0,10.5,9.25,0.32727272727272727
182.0,24.0,-56.0,4.0,-1.0,-21.0,-2.0,-19.0,1992-06-30,182.0,-21.0,35.0,-7.25,182.0,-21.0,-2.0,-19.0,24.0,203.0,-8.666666666666666,42.25,-4.827586206896552
290.0,-19.0,24.0,-56.0,4.0,182.0,-21.0,-2.0,1992-09-30,290.0,182.0,112.25,-11.75,290.0,182.0,-21.0,-2.0,-19.0,108.0,1.5934065934065933,124.0,-9.553191489361701
315.0,-2.0,-19.0,24.0,-56.0,290.0,182.0,-21.0,1992-12-31,315.0,290.0,191.5,-13.25,315.0,290.0,182.0,-21.0,-2.0,25.0,1.0862068965517242,204.75,-14.452830188679245
250.0,-21.0,-2.0,-19.0,24.0,315.0,290.0,182.0,1993-03-31,250.0,315.0,259.25,-4.5,250.0,315.0,290.0,182.0,-21.0,-65.0,0.7936507936507936,263.75,-57.611111111111114
366.0,182.0,-21.0,-2.0,-19.0,250.0,315.0,290.0,1993-06-30,366.0,250.0,305.25,35.0,366.0,250.0,315.0,290.0,182.0,116.0,1.464,270.25,8.721428571428572
308.0,290.0,182.0,-21.0,-2.0,366.0,250.0,315.0,1993-09-30,308.0,366.0,309.75,112.25,308.0,366.0,250.0,315.0,290.0,-58.0,0.8415300546448088,197.5,2.7594654788418707
187.0,315.0,290.0,182.0,-21.0,308.0,366.0,250.0,1993-12-31,187.0,308.0,277.75,191.5,187.0,308.0,366.0,250.0,315.0,-121.0,0.6071428571428571,86.25,1.4503916449086163
633.0,250.0,315.0,290.0,182.0,187.0,308.0,366.0,1994-03-31,633.0,187.0,373.5,259.25,633.0,187.0,308.0,366.0,250.0,446.0,3.3850267379679146,114.25,1.4406943105110896
938.0,366.0,250.0,315.0,290.0,633.0,187.0,308.0,1994-06-30,938.0,633.0,516.5,305.25,938.0,633.0,187.0,308.0,366.0,305.0,1.481832543443918,211.25,1.692055692055692
968.0,308.0,366.0,250.0,315.0,938.0,633.0,187.0,1994-09-30,968.0,938.0,681.5,309.75,968.0,938.0,633.0,187.0,308.0,30.0,1.0319829424307037,371.75,2.2001614205004034
284.0,187.0,308.0,366.0,250.0,968.0,938.0,633.0,1994-12-31,284.0,968.0,705.75,277.75,284.0,968.0,938.0,633.0,187.0,-684.0,0.29338842975206614,428.0,2.540954095409541
720.0,633.0,187.0,308.0,366.0,284.0,968.0,938.0,1995-03-31,720.0,284.0,727.5,373.5,720.0,284.0,968.0,938.0,633.0,436.0,2.535211267605634,354.0,1.9477911646586346
472.0,938.0,633.0,187.0,308.0,720.0,284.0,968.0,1995-06-30,472.0,720.0,611.0,516.5,472.0,720.0,284.0,968.0,938.0,-248.0,0.6555555555555556,94.5,1.1829622458857696
636.0,968.0,938.0,633.0,187.0,472.0,720.0,284.0,1995-09-30,636.0,472.0,528.0,681.5,636.0,472.0,720.0,284.0,968.0,164.0,1.347457627118644,-153.5,0.7747615553925165
25.0,284.0,968.0,938.0,633.0,636.0,472.0,720.0,1995-12-31,25.0,636.0,463.25,705.75,25.0,636.0,472.0,720.0,284.0,-611.0,0.03930817610062893,-242.5,0.6563939071909316
273.0,720.0,284.0,968.0,938.0,25.0,636.0,472.0,1996-03-31,273.0,25.0,351.5,727.5,273.0,25.0,636.0,472.0,720.0,248.0,10.92,-376.0,0.4831615120274914
-30.0,472.0,720.0,284.0,968.0,273.0,25.0,636.0,1996-06-30,-30.0,273.0,226.0,611.0,-30.0,273.0,25.0,636.0,472.0,-303.0,-0.10989010989010989,-385.0,0.3698854337152209
-1.0,636.0,472.0,720.0,284.0,-30.0,273.0,25.0,1996-09-30,-1.0,-30.0,66.75,528.0,-1.0,-30.0,273.0,25.0,636.0,29.0,0.03333333333333333,-461.25,0.12642045454545456
847.0,25.0,636.0,472.0,720.0,-1.0,-30.0,273.0,1996-12-31,847.0,-1.0,272.25,463.25,847.0,-1.0,-30.0,273.0,25.0,848.0,-847.0,-191.0,0.5876956287101996
726.0,273.0,25.0,636.0,472.0,847.0,-1.0,-30.0,1997-03-31,726.0,847.0,385.5,351.5,726.0,847.0,-1.0,-30.0,273.0,-121.0,0.8571428571428571,34.0,1.096728307254623
1496.0,-30.0,273.0,25.0,636.0,726.0,847.0,-1.0,1997-06-30,1496.0,726.0,767.0,226.0,1496.0,726.0,847.0,-1.0,-30.0,770.0,2.0606060606060606,541.0,3.393805309734513
1115.0,-1.0,-30.0,273.0,25.0,1496.0,726.0,847.0,1997-09-30,1115.0,1496.0,1046.0,66.75,1115.0,1496.0,726.0,847.0,-1.0,-381.0,0.7453208556149733,979.25,15.670411985018726
2629.0,847.0,-1.0,-30.0,273.0,1115.0,1496.0,726.0,1997-12-31,2629.0,1115.0,1491.5,272.25,2629.0,1115.0,1496.0,726.0,847.0,1514.0,2.357847533632287,1219.25,5.478420569329661
1634.0,726.0,847.0,-1.0,-30.0,2629.0,1115.0,1496.0,1998-03-31,1634.0,2629.0,1718.5,385.5,1634.0,2629.0,1115.0,1496.0,726.0,-995.0,0.6215290985165463,1333.0,4.457846952010376
2676.0,1496.0,726.0,847.0,-1.0,1634.0,2629.0,1115.0,1998-06-30,2676.0,1634.0,2013.5,767.0,2676.0,1634.0,2629.0,1115.0,1496.0,1042.0,1.6376988984088128,1246.5,2.6251629726205996
-278.0,1115.0,1496.0,726.0,847.0,2676.0,1634.0,2629.0,1998-09-30,-278.0,2676.0,1665.25,1046.0,-278.0,2676.0,1634.0,2629.0,1115.0,-2954.0,-0.1038863976083707,619.25,1.592017208413002
-3232.0,2629.0,1115.0,1496.0,726.0,-278.0,2676.0,1634.0,1998-12-31,-3232.0,-278.0,200.0,1491.5,-3232.0,-278.0,2676.0,1634.0,2629.0,-2954.0,11.62589928057554,-1291.5,0.1340931947703654
-1468.0,1634.0,2629.0,1115.0,1496.0,-3232.0,-278.0,2676.0,1999-03-31,-1468.0,-3232.0,-575.5,1718.5,-1468.0,-3232.0,-278.0,2676.0,1634.0,1764.0,0.4542079207920792,-2294.0,-0.3348850741926098
-315.0,2676.0,1634.0,2629.0,1115.0,-1468.0,-3232.0,-278.0,1999-06-30,-315.0,-1468.0,-1323.25,2013.5,-315.0,-1468.0,-3232.0,-278.0,2676.0,1153.0,0.21457765667574932,-3336.75,-0.6571889744226471
118.0,-278.0,2676.0,1634.0,2629.0,-315.0,-1468.0,-3232.0,1999-09-30,118.0,-315.0,-1224.25,1665.25,118.0,-315.0,-1468.0,-3232.0,-278.0,433.0,-0.3746031746031746,-2889.5,-0.7351748986638643
455.0,-3232.0,-278.0,2676.0,1634.0,118.0,-315.0,-1468.0,1999-12-31,455.0,118.0,-302.5,200.0,455.0,118.0,-315.0,-1468.0,-3232.0,337.0,3.8559322033898304,-502.5,-1.5125
-3428.0,-1468.0,-3232.0,-278.0,2676.0,455.0,118.0,-315.0,2000-03-31,-3428.0,455.0,-792.5,-575.5,-3428.0,455.0,118.0,-315.0,-1468.0,-3883.0,-7.534065934065934,-217.0,1.377063423110339
-376.0,-315.0,-1468.0,-3232.0,-278.0,-3428.0,455.0,118.0,2000-06-30,-376.0,-3428.0,-807.75,-1323.25,-376.0,-3428.0,455.0,118.0,-315.0,3052.0,0.10968494749124855,515.5,0.6104288683166447
-182.0,118.0,-315.0,-1468.0,-3232.0,-376.0,-3428.0,455.0,2000-09-30,-182.0,-376.0,-882.75,-1224.25,-182.0,-376.0,-3428.0,455.0,118.0,194.0,0.48404255319148937,341.5,0.721053706350827
526.0,455.0,118.0,-315.0,-1468.0,-182.0,-376.0,-3428.0,2000-12-31,526.0,-182.0,-865.0,-302.5,526.0,-182.0,-376.0,-3428.0,455.0,708.0,-2.89010989010989,-562.5,2.8595041322314048
237.0,-3428.0,455.0,118.0,-315.0,526.0,-182.0,-376.0,2001-03-31,237.0,526.0,51.25,-792.5,237.0,526.0,-182.0,-376.0,-3428.0,-289.0,0.4505703422053232,843.75,-0.06466876971608833
-270.0,-376.0,-3428.0,455.0,118.0,237.0,526.0,-182.0,2001-06-30,-270.0,237.0,77.75,-807.75,-270.0,237.0,526.0,-182.0,-376.0,-507.0,-1.139240506329114,885.5,-0.09625502940266172
660.0,-182.0,-376.0,-3428.0,455.0,-270.0,237.0,526.0,2001-09-30,660.0,-270.0,288.25,-882.75,660.0,-270.0,237.0,526.0,-182.0,930.0,-2.4444444444444446,1171.0,-0.3265363919569527
159.0,526.0,-182.0,-376.0,-3428.0,660.0,-270.0,237.0,2001-12-31,159.0,660.0,196.5,-865.0,159.0,660.0,-270.0,237.0,526.0,-501.0,0.2409090909090909,1061.5,-0.22716763005780347
323.0,237.0,526.0,-182.0,-376.0,159.0,660.0,-270.0,2002-03-31,323.0,159.0,218.0,51.25,323.0,159.0,660.0,-270.0,237.0,164.0,2.0314465408805034,166.75,4.253658536585366
1964.0,-270.0,237.0,526.0,-182.0,323.0,159.0,660.0,2002-06-30,1964.0,323.0,776.5,77.75,1964.0,323.0,159.0,660.0,-270.0,1641.0,6.080495356037152,698.75,9.987138263665594
3298.0,660.0,-270.0,237.0,526.0,1964.0,323.0,159.0,2002-09-30,3298.0,1964.0,1436.0,288.25,3298.0,1964.0,323.0,159.0,660.0,1334.0,1.6792260692464358,1147.75,4.981786643538595
4544.0,159.0,660.0,-270.0,237.0,3298.0,1964.0,323.0,2002-12-31,4544.0,3298.0,2532.25,196.5,4544.0,3298.0,1964.0,323.0,159.0,1246.0,1.3778047301394785,2335.75,12.88676844783715
-1441.0,323.0,159.0,660.0,-270.0,4544.0,3298.0,1964.0,2003-03-31,-1441.0,4544.0,2091.25,218.0,-1441.0,4544.0,3298.0,1964.0,323.0,-5985.0,-0.31712147887323944,1873.25,9.59288990825688
6761.0,1964.0,323.0,159.0,660.0,-1441.0,4544.0,3298.0,2003-06-30,6761.0,-1441.0,3290.5,776.5,6761.0,-1441.0,4544.0,3298.0,1964.0,8202.0,-4.691880638445524,2514.0,4.237604636188023
6288.0,3298.0,1964.0,323.0,159.0,6761.0,-1441.0,4544.0,2003-09-30,6288.0,6761.0,4038.0,1436.0,6288.0,6761.0,-1441.0,4544.0,3298.0,-473.0,0.9300399349208697,2602.0,2.8119777158774375
6861.0,4544.0,3298.0,1964.0,323.0,6288.0,6761.0,-1441.0,2003-12-31,6861.0,6288.0,4617.25,2532.25,6861.0,6288.0,6761.0,-1441.0,4544.0,573.0,1.0911259541984732,2085.0,1.8233784184026063
