0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
362.0,415.0,411.0,412.0,414.0,364.0,383.0,359.0,1991-12-31,362.0,364.0,367.0,413.0,362.0,364.0,383.0,359.0,415.0,-2.0,0.9945054945054945,-46.0,0.8886198547215496
341.0,359.0,415.0,411.0,412.0,362.0,364.0,383.0,1992-03-31,341.0,362.0,362.5,399.25,341.0,362.0,364.0,383.0,359.0,-21.0,0.9419889502762431,-36.75,0.9079524107701941
523.0,383.0,359.0,415.0,411.0,341.0,362.0,364.0,1992-06-30,523.0,341.0,397.5,392.0,523.0,341.0,362.0,364.0,383.0,182.0,1.533724340175953,5.5,1.0140306122448979
813.0,364.0,383.0,359.0,415.0,523.0,341.0,362.0,1992-09-30,813.0,523.0,509.75,380.25,813.0,523.0,341.0,362.0,364.0,290.0,1.554493307839388,129.5,1.3405654174884944
1128.0,362.0,364.0,383.0,359.0,813.0,523.0,341.0,1992-12-31,1128.0,813.0,701.25,367.0,1128.0,813.0,523.0,341.0,362.0,315.0,1.3874538745387455,334.25,1.9107629427792916
1378.0,341.0,362.0,364.0,383.0,1128.0,813.0,523.0,1993-03-31,1378.0,1128.0,960.5,362.5,1378.0,1128.0,813.0,523.0,341.0,250.0,1.2216312056737588,598.0,2.649655172413793
1744.0,523.0,341.0,362.0,364.0,1378.0,1128.0,813.0,1993-06-30,1744.0,1378.0,1265.75,397.5,1744.0,1378.0,1128.0,813.0,523.0,366.0,1.2656023222060957,868.25,3.1842767295597483
2052.0,813.0,523.0,341.0,362.0,1744.0,1378.0,1128.0,1993-09-30,2052.0,1744.0,1575.5,509.75,2052.0,1744.0,1378.0,1128.0,813.0,308.0,1.176605504587156,1065.75,3.090730750367827
2239.0,1128.0,813.0,523.0,341.0,2052.0,1744.0,1378.0,1993-12-31,2239.0,2052.0,1853.25,701.25,2239.0,2052.0,1744.0,1378.0,1128.0,187.0,1.091130604288499,1152.0,2.6427807486631014
2872.0,1378.0,1128.0,813.0,523.0,2239.0,2052.0,1744.0,1994-03-31,2872.0,2239.0,2226.75,960.5,2872.0,2239.0,2052.0,1744.0,1378.0,633.0,1.2827154979901743,1266.25,2.3183237896928683
3810.0,1744.0,1378.0,1128.0,813.0,2872.0,2239.0,2052.0,1994-06-30,3810.0,2872.0,2743.25,1265.75,3810.0,2872.0,2239.0,2052.0,1744.0,938.0,1.3266016713091922,1477.5,2.1672921192968597
4778.0,2052.0,1744.0,1378.0,1128.0,3810.0,2872.0,2239.0,1994-09-30,4778.0,3810.0,3424.75,1575.5,4778.0,3810.0,2872.0,2239.0,2052.0,968.0,1.2540682414698163,1849.25,2.1737543636940653
5062.0,2239.0,2052.0,1744.0,1378.0,4778.0,3810.0,2872.0,1994-12-31,5062.0,4778.0,4130.5,1853.25,5062.0,4778.0,3810.0,2872.0,2239.0,284.0,1.0594390958560067,2277.25,2.228787265614461
5782.0,2872.0,2239.0,2052.0,1744.0,5062.0,4778.0,3810.0,1995-03-31,5782.0,5062.0,4858.0,2226.75,5782.0,5062.0,4778.0,3810.0,2872.0,720.0,1.1422362702489135,2631.25,2.1816548781856966
