0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
166.0,198.0,218.0,218.0,197.0,157.0,162.0,178.0,1991-12-31,166.0,157.0,165.75,207.75,166.0,157.0,162.0,178.0,198.0,9.0,1.0573248407643312,-42.0,0.7978339350180506
171.0,178.0,198.0,218.0,218.0,166.0,157.0,162.0,1992-03-31,171.0,166.0,164.0,203.0,171.0,166.0,157.0,162.0,178.0,5.0,1.0301204819277108,-39.0,0.8078817733990148
176.0,162.0,178.0,198.0,218.0,171.0,166.0,157.0,1992-06-30,176.0,171.0,167.5,189.0,176.0,171.0,166.0,157.0,162.0,5.0,1.0292397660818713,-21.5,0.8862433862433863
175.0,157.0,162.0,178.0,198.0,176.0,171.0,166.0,1992-09-30,175.0,176.0,172.0,173.75,175.0,176.0,171.0,166.0,157.0,-1.0,0.9943181818181818,-1.75,0.9899280575539569
168.0,166.0,157.0,162.0,178.0,175.0,176.0,171.0,1992-12-31,168.0,175.0,172.5,165.75,168.0,175.0,176.0,171.0,166.0,-7.0,0.96,6.75,1.0407239819004526
167.0,171.0,166.0,157.0,162.0,168.0,175.0,176.0,1993-03-31,167.0,168.0,171.5,164.0,167.0,168.0,175.0,176.0,171.0,-1.0,0.9940476190476191,7.5,1.045731707317073
170.0,176.0,171.0,166.0,157.0,167.0,168.0,175.0,1993-06-30,170.0,167.0,170.0,167.5,170.0,167.0,168.0,175.0,176.0,3.0,1.0179640718562875,2.5,1.0149253731343284
159.0,175.0,176.0,171.0,166.0,170.0,167.0,168.0,1993-09-30,159.0,170.0,166.0,172.0,159.0,170.0,167.0,168.0,175.0,-11.0,0.9352941176470588,-6.0,0.9651162790697675
135.0,168.0,175.0,176.0,171.0,159.0,170.0,167.0,1993-12-31,135.0,159.0,157.75,172.5,135.0,159.0,170.0,167.0,168.0,-24.0,0.8490566037735849,-14.75,0.9144927536231884
119.0,167.0,168.0,175.0,176.0,135.0,159.0,170.0,1994-03-31,119.0,135.0,145.75,171.5,119.0,135.0,159.0,170.0,167.0,-16.0,0.8814814814814815,-25.75,0.8498542274052479
110.0,170.0,167.0,168.0,175.0,119.0,135.0,159.0,1994-06-30,110.0,119.0,130.75,170.0,110.0,119.0,135.0,159.0,170.0,-9.0,0.9243697478991597,-39.25,0.7691176470588236
85.0,159.0,170.0,167.0,168.0,110.0,119.0,135.0,1994-09-30,85.0,110.0,112.25,166.0,85.0,110.0,119.0,135.0,159.0,-25.0,0.7727272727272727,-53.75,0.6762048192771084
44.0,135.0,159.0,170.0,167.0,85.0,110.0,119.0,1994-12-31,44.0,85.0,89.5,157.75,44.0,85.0,110.0,119.0,135.0,-41.0,0.5176470588235295,-68.25,0.5673534072900158
-2.0,119.0,135.0,159.0,170.0,44.0,85.0,110.0,1995-03-31,-2.0,44.0,59.25,145.75,-2.0,44.0,85.0,110.0,119.0,-46.0,-0.045454545454545456,-86.5,0.4065180102915952
-57.0,110.0,119.0,135.0,159.0,-2.0,44.0,85.0,1995-06-30,-57.0,-2.0,17.5,130.75,-57.0,-2.0,44.0,85.0,110.0,-55.0,28.5,-113.25,0.1338432122370937
-68.0,85.0,110.0,119.0,135.0,-57.0,-2.0,44.0,1995-09-30,-68.0,-57.0,-20.75,112.25,-68.0,-57.0,-2.0,44.0,85.0,-11.0,1.1929824561403508,-133.0,-0.18485523385300667
42.0,44.0,85.0,110.0,119.0,-68.0,-57.0,-2.0,1995-12-31,42.0,-68.0,-21.25,89.5,42.0,-68.0,-57.0,-2.0,44.0,110.0,-0.6176470588235294,-110.75,-0.23743016759776536
150.0,-2.0,44.0,85.0,110.0,42.0,-68.0,-57.0,1996-03-31,150.0,42.0,16.75,59.25,150.0,42.0,-68.0,-57.0,-2.0,108.0,3.5714285714285716,-42.5,0.28270042194092826
140.0,-57.0,-2.0,44.0,85.0,150.0,42.0,-68.0,1996-06-30,140.0,150.0,66.0,17.5,140.0,150.0,42.0,-68.0,-57.0,-10.0,0.9333333333333333,48.5,3.7714285714285714
138.0,-68.0,-57.0,-2.0,44.0,140.0,150.0,42.0,1996-09-30,138.0,140.0,117.5,-20.75,138.0,140.0,150.0,42.0,-68.0,-2.0,0.9857142857142858,138.25,-5.662650602409639
324.0,42.0,-68.0,-57.0,-2.0,138.0,140.0,150.0,1996-12-31,324.0,138.0,188.0,-21.25,324.0,138.0,140.0,150.0,42.0,186.0,2.347826086956522,209.25,-8.847058823529412
197.0,150.0,42.0,-68.0,-57.0,324.0,138.0,140.0,1997-03-31,197.0,324.0,199.75,16.75,197.0,324.0,138.0,140.0,150.0,-127.0,0.6080246913580247,183.0,11.925373134328359
