0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
5.0,5.0,5.01,5.01,5.01,5.0,5.0,5.0,1991-12-31,5.0,5.0,5.0,5.0075,5.0,5.0,5.0,5.0,5.0,0.0,1.0,-0.007500000000000284,0.9985022466300548
5.0,5.0,5.0,5.01,5.01,5.0,5.0,5.0,1992-03-31,5.0,5.0,5.0,5.005,5.0,5.0,5.0,5.0,5.0,0.0,1.0,-0.004999999999999893,0.999000999000999
5.0,5.0,5.0,5.0,5.01,5.0,5.0,5.0,1992-06-30,5.0,5.0,5.0,5.0024999999999995,5.0,5.0,5.0,5.0,5.0,0.0,1.0,-0.0024999999999995026,0.9995002498750626
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1992-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1992-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1993-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1993-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1993-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1993-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1994-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1994-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1994-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1994-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1995-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1995-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1995-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0
4.98,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1995-12-31,4.98,5.0,4.995,5.0,4.98,5.0,5.0,5.0,5.0,-0.019999999999999574,0.9960000000000001,-0.004999999999999893,0.999
4.97,5.0,5.0,5.0,5.0,4.98,5.0,5.0,1996-03-31,4.97,4.98,4.9875,5.0,4.97,4.98,5.0,5.0,5.0,-0.010000000000000675,0.9979919678714858,-0.012500000000000178,0.9974999999999999
4.97,5.0,5.0,5.0,5.0,4.97,4.98,5.0,1996-06-30,4.97,4.97,4.98,5.0,4.97,4.97,4.98,5.0,5.0,0.0,1.0,-0.019999999999999574,0.9960000000000001
4.96,5.0,5.0,5.0,5.0,4.97,4.97,4.98,1996-09-30,4.96,4.97,4.97,5.0,4.96,4.97,4.97,4.98,5.0,-0.009999999999999787,0.9979879275653925,-0.03000000000000025,0.994
4.95,4.98,5.0,5.0,5.0,4.96,4.97,4.97,1996-12-31,4.95,4.96,4.9624999999999995,4.995,4.95,4.96,4.97,4.97,4.98,-0.009999999999999787,0.997983870967742,-0.03250000000000064,0.9934934934934934
4.95,4.97,4.98,5.0,5.0,4.95,4.96,4.97,1997-03-31,4.95,4.95,4.9575,4.9875,4.95,4.95,4.96,4.97,4.97,0.0,1.0,-0.03000000000000025,0.993984962406015
4.94,4.97,4.97,4.98,5.0,4.95,4.95,4.96,1997-06-30,4.94,4.95,4.95,4.98,4.94,4.95,4.95,4.96,4.97,-0.009999999999999787,0.9979797979797981,-0.03000000000000025,0.9939759036144578
4.94,4.96,4.97,4.97,4.98,4.94,4.95,4.95,1997-09-30,4.94,4.94,4.945,4.97,4.94,4.94,4.95,4.95,4.96,0.0,1.0,-0.024999999999999467,0.994969818913481
4.93,4.95,4.96,4.97,4.97,4.94,4.94,4.95,1997-12-31,4.93,4.94,4.94,4.9624999999999995,4.93,4.94,4.94,4.95,4.95,-0.010000000000000675,0.9979757085020241,-0.022499999999999076,0.9954659949622168
4.93,4.95,4.95,4.96,4.97,4.93,4.94,4.94,1998-03-31,4.93,4.93,4.9350000000000005,4.9575,4.93,4.93,4.94,4.94,4.95,0.0,1.0,-0.022499999999999076,0.995461422087746
4.93,4.94,4.95,4.95,4.96,4.93,4.93,4.94,1998-06-30,4.93,4.93,4.9325,4.95,4.93,4.93,4.93,4.94,4.94,0.0,1.0,-0.01750000000000007,0.9964646464646465
4.92,4.94,4.94,4.95,4.95,4.93,4.93,4.93,1998-09-30,4.92,4.93,4.9275,4.945,4.92,4.93,4.93,4.93,4.94,-0.009999999999999787,0.9979716024340771,-0.01750000000000007,0.9964610717896866
4.92,4.93,4.94,4.94,4.95,4.92,4.93,4.93,1998-12-31,4.92,4.92,4.925,4.94,4.92,4.92,4.93,4.93,4.93,0.0,1.0,-0.015000000000000568,0.9969635627530363
4.92,4.93,4.93,4.94,4.94,4.92,4.92,4.93,1999-03-31,4.92,4.92,4.922499999999999,4.9350000000000005,4.92,4.92,4.92,4.93,4.93,0.0,1.0,-0.012500000000001066,0.9974670719351568
4.97,4.93,4.93,4.93,4.94,4.92,4.92,4.92,1999-06-30,4.97,4.92,4.9325,4.9325,4.97,4.92,4.92,4.92,4.93,0.04999999999999982,1.0101626016260161,0.0,1.0
5.0,4.92,4.93,4.93,4.93,4.97,4.92,4.92,1999-09-30,5.0,4.97,4.9525,4.9275,5.0,4.97,4.92,4.92,4.92,0.03000000000000025,1.006036217303823,0.024999999999999467,1.0050735667174022
5.02,4.92,4.92,4.93,4.93,5.0,4.97,4.92,1999-12-31,5.02,5.0,4.977499999999999,4.925,5.02,5.0,4.97,4.92,4.92,0.019999999999999574,1.004,0.052499999999999325,1.0106598984771573
5.06,4.92,4.92,4.92,4.93,5.02,5.0,4.97,2000-03-31,5.06,5.02,5.012499999999999,4.922499999999999,5.06,5.02,5.0,4.97,4.92,0.040000000000000036,1.0079681274900398,0.08999999999999986,1.0182833925850685
5.08,4.97,4.92,4.92,4.92,5.06,5.02,5.0,2000-06-30,5.08,5.06,5.04,4.9325,5.08,5.06,5.02,5.0,4.97,0.020000000000000462,1.0039525691699607,0.10749999999999993,1.021794221996959
5.1,5.0,4.97,4.92,4.92,5.08,5.06,5.02,2000-09-30,5.1,5.08,5.0649999999999995,4.9525,5.1,5.08,5.06,5.02,5.0,0.019999999999999574,1.0039370078740157,0.11249999999999982,1.022715800100959
5.11,5.02,5.0,4.97,4.92,5.1,5.08,5.06,2000-12-31,5.11,5.1,5.0875,4.977499999999999,5.11,5.1,5.08,5.06,5.02,0.010000000000000675,1.0019607843137257,0.11000000000000121,1.0220994475138123
5.13,5.06,5.02,5.0,4.97,5.11,5.1,5.08,2001-03-31,5.13,5.11,5.105,5.012499999999999,5.13,5.11,5.1,5.08,5.06,0.019999999999999574,1.0039138943248531,0.09250000000000114,1.0184538653366586
5.14,5.08,5.06,5.02,5.0,5.13,5.11,5.1,2001-06-30,5.14,5.13,5.119999999999999,5.04,5.14,5.13,5.11,5.1,5.08,0.009999999999999787,1.0019493177387915,0.07999999999999918,1.0158730158730158
5.15,5.1,5.08,5.06,5.02,5.14,5.13,5.11,2001-09-30,5.15,5.14,5.132499999999999,5.0649999999999995,5.15,5.14,5.13,5.11,5.1,0.010000000000000675,1.001945525291829,0.0674999999999999,1.0133267522211253
5.15,5.11,5.1,5.08,5.06,5.15,5.14,5.13,2001-12-31,5.15,5.15,5.1425,5.0875,5.15,5.15,5.14,5.13,5.11,0.0,1.0,0.054999999999999716,1.0108108108108107
5.13,5.13,5.11,5.1,5.08,5.15,5.15,5.14,2002-03-31,5.13,5.15,5.1425,5.105,5.13,5.15,5.15,5.14,5.13,-0.020000000000000462,0.9961165048543689,0.037499999999999645,1.0073457394711067
5.12,5.14,5.13,5.11,5.1,5.13,5.15,5.15,2002-06-30,5.12,5.13,5.1375,5.119999999999999,5.12,5.13,5.15,5.15,5.14,-0.009999999999999787,0.9980506822612086,0.01750000000000096,1.0034179687500002
5.1,5.15,5.14,5.13,5.11,5.12,5.13,5.15,2002-09-30,5.1,5.12,5.125,5.132499999999999,5.1,5.12,5.13,5.15,5.15,-0.020000000000000462,0.9960937499999999,-0.007499999999999396,0.9985387238188018
5.07,5.15,5.15,5.14,5.13,5.1,5.12,5.13,2002-12-31,5.07,5.1,5.1049999999999995,5.1425,5.07,5.1,5.12,5.13,5.15,-0.02999999999999936,0.9941176470588237,-0.03750000000000053,0.9927078269324258
5.05,5.13,5.15,5.15,5.14,5.07,5.1,5.12,2003-03-31,5.05,5.07,5.085,5.1425,5.05,5.07,5.1,5.12,5.13,-0.020000000000000462,0.9960552268244575,-0.05750000000000011,0.988818667963053
5.03,5.12,5.13,5.15,5.15,5.05,5.07,5.1,2003-06-30,5.03,5.05,5.0625,5.1375,5.03,5.05,5.07,5.1,5.12,-0.019999999999999574,0.9960396039603961,-0.07500000000000018,0.9854014598540146
5.0,5.1,5.12,5.13,5.15,5.03,5.05,5.07,2003-09-30,5.0,5.03,5.0375000000000005,5.125,5.0,5.03,5.05,5.07,5.1,-0.03000000000000025,0.9940357852882703,-0.08749999999999947,0.9829268292682928
4.98,5.07,5.1,5.12,5.13,5.0,5.03,5.05,2003-12-31,4.98,5.0,5.015000000000001,5.1049999999999995,4.98,5.0,5.03,5.05,5.07,-0.019999999999999574,0.9960000000000001,-0.08999999999999897,0.982370225269344
4.95,5.05,5.07,5.1,5.12,4.98,5.0,5.03,2004-03-31,4.95,4.98,4.99,5.085,4.95,4.98,5.0,5.03,5.05,-0.03000000000000025,0.9939759036144578,-0.09499999999999975,0.9813176007866273
4.93,5.03,5.05,5.07,5.1,4.95,4.98,5.0,2004-06-30,4.93,4.95,4.965,5.0625,4.93,4.95,4.98,5.0,5.03,-0.020000000000000462,0.9959595959595958,-0.09750000000000014,0.9807407407407407
4.92,5.0,5.03,5.05,5.07,4.93,4.95,4.98,2004-09-30,4.92,4.93,4.945,5.0375000000000005,4.92,4.93,4.95,4.98,5.0,-0.009999999999999787,0.9979716024340771,-0.09250000000000025,0.9816377171215881
4.88,4.98,5.0,5.03,5.05,4.92,4.93,4.95,2004-12-31,4.88,4.92,4.92,5.015000000000001,4.88,4.92,4.93,4.95,4.98,-0.040000000000000036,0.991869918699187,-0.09500000000000064,0.9810568295114654
4.83,4.95,4.98,5.0,5.03,4.88,4.92,4.93,2005-03-31,4.83,4.88,4.890000000000001,4.99,4.83,4.88,4.92,4.93,4.95,-0.04999999999999982,0.9897540983606558,-0.09999999999999964,0.9799599198396794
4.79,4.93,4.95,4.98,5.0,4.83,4.88,4.92,2005-06-30,4.79,4.83,4.855,4.965,4.79,4.83,4.88,4.92,4.93,-0.040000000000000036,0.9917184265010351,-0.10999999999999943,0.9778449144008058
4.77,4.92,4.93,4.95,4.98,4.79,4.83,4.88,2005-09-30,4.77,4.79,4.8175,4.945,4.77,4.79,4.83,4.88,4.92,-0.020000000000000462,0.9958246346555323,-0.1275000000000004,0.974216380182002
4.76,4.88,4.92,4.93,4.95,4.77,4.79,4.83,2005-12-31,4.76,4.77,4.7875,4.92,4.76,4.77,4.79,4.83,4.88,-0.009999999999999787,0.9979035639412999,-0.13250000000000028,0.9730691056910569
4.75,4.83,4.88,4.92,4.93,4.76,4.77,4.79,2006-03-31,4.75,4.76,4.7675,4.890000000000001,4.75,4.76,4.77,4.79,4.83,-0.009999999999999787,0.9978991596638656,-0.1225000000000005,0.9749488752556236
4.75,4.79,4.83,4.88,4.92,4.75,4.76,4.77,2006-06-30,4.75,4.75,4.7575,4.855,4.75,4.75,4.76,4.77,4.79,0.0,1.0,-0.09750000000000014,0.9799176107106076
4.74,4.77,4.79,4.83,4.88,4.75,4.75,4.76,2006-09-30,4.74,4.75,4.75,4.8175,4.74,4.75,4.75,4.76,4.77,-0.009999999999999787,0.9978947368421053,-0.0674999999999999,0.9859885832900882
4.74,4.76,4.77,4.79,4.83,4.74,4.75,4.75,2006-12-31,4.74,4.74,4.745,4.7875,4.74,4.74,4.75,4.75,4.76,0.0,1.0,-0.04249999999999954,0.9911227154046999
4.74,4.75,4.76,4.77,4.79,4.74,4.74,4.75,2007-03-31,4.74,4.74,4.7425,4.7675,4.74,4.74,4.74,4.75,4.75,0.0,1.0,-0.025000000000000355,0.9947561615102254
4.74,4.75,4.75,4.76,4.77,4.74,4.74,4.74,2007-06-30,4.74,4.74,4.74,4.7575,4.74,4.74,4.74,4.74,4.75,0.0,1.0,-0.01750000000000007,0.9963215974776668
4.74,4.74,4.75,4.75,4.76,4.74,4.74,4.74,2007-09-30,4.74,4.74,4.74,4.75,4.74,4.74,4.74,4.74,4.74,0.0,1.0,-0.009999999999999787,0.9978947368421053
4.74,4.74,4.74,4.75,4.75,4.74,4.74,4.74,2007-12-31,4.74,4.74,4.74,4.745,4.74,4.74,4.74,4.74,4.74,0.0,1.0,-0.004999999999999893,0.9989462592202318
4.73,4.74,4.74,4.74,4.75,4.74,4.74,4.74,2008-03-31,4.73,4.74,4.737500000000001,4.7425,4.73,4.74,4.74,4.74,4.74,-0.009999999999999787,0.9978902953586498,-0.004999999999999005,0.9989457037427519
4.73,4.74,4.74,4.74,4.74,4.73,4.74,4.74,2008-06-30,4.73,4.73,4.735,4.74,4.73,4.73,4.74,4.74,4.74,0.0,1.0,-0.004999999999999893,0.998945147679325
4.73,4.74,4.74,4.74,4.74,4.73,4.73,4.74,2008-09-30,4.73,4.73,4.7325,4.74,4.73,4.73,4.73,4.74,4.74,0.0,1.0,-0.007500000000000284,0.9984177215189873
4.73,4.74,4.74,4.74,4.74,4.73,4.73,4.73,2008-12-31,4.73,4.73,4.73,4.74,4.73,4.73,4.73,4.73,4.74,0.0,1.0,-0.009999999999999787,0.9978902953586498
4.73,4.73,4.74,4.74,4.74,4.73,4.73,4.73,2009-03-31,4.73,4.73,4.73,4.737500000000001,4.73,4.73,4.73,4.73,4.73,0.0,1.0,-0.007500000000000284,0.9984168865435356
4.73,4.73,4.73,4.74,4.74,4.73,4.73,4.73,2009-06-30,4.73,4.73,4.73,4.735,4.73,4.73,4.73,4.73,4.73,0.0,1.0,-0.004999999999999893,0.9989440337909187
4.73,4.73,4.73,4.73,4.74,4.73,4.73,4.73,2009-09-30,4.73,4.73,4.73,4.7325,4.73,4.73,4.73,4.73,4.73,0.0,1.0,-0.0024999999999995026,0.9994717379820391
4.72,4.73,4.73,4.73,4.73,4.73,4.73,4.73,2009-12-31,4.72,4.73,4.7275,4.73,4.72,4.73,4.73,4.73,4.73,-0.010000000000000675,0.9978858350951373,-0.002500000000000391,0.9994714587737843
4.72,4.73,4.73,4.73,4.73,4.72,4.73,4.73,2010-03-31,4.72,4.72,4.725,4.73,4.72,4.72,4.73,4.73,4.73,0.0,1.0,-0.005000000000000782,0.9989429175475686
4.72,4.73,4.73,4.73,4.73,4.72,4.72,4.73,2010-06-30,4.72,4.72,4.7225,4.73,4.72,4.72,4.72,4.73,4.73,0.0,1.0,-0.007500000000000284,0.998414376321353
4.72,4.73,4.73,4.73,4.73,4.72,4.72,4.72,2010-09-30,4.72,4.72,4.72,4.73,4.72,4.72,4.72,4.72,4.73,0.0,1.0,-0.010000000000000675,0.9978858350951373
4.72,4.72,4.73,4.73,4.73,4.72,4.72,4.72,2010-12-31,4.72,4.72,4.72,4.7275,4.72,4.72,4.72,4.72,4.72,0.0,1.0,-0.007500000000000284,0.9984135378106821
4.72,4.72,4.72,4.73,4.73,4.72,4.72,4.72,2011-03-31,4.72,4.72,4.72,4.725,4.72,4.72,4.72,4.72,4.72,0.0,1.0,-0.004999999999999893,0.998941798941799
4.71,4.72,4.72,4.72,4.73,4.72,4.72,4.72,2011-06-30,4.71,4.72,4.717499999999999,4.7225,4.71,4.72,4.72,4.72,4.72,-0.009999999999999787,0.9978813559322034,-0.005000000000000782,0.9989412387506615
4.71,4.72,4.72,4.72,4.72,4.71,4.72,4.72,2011-09-30,4.71,4.71,4.715,4.72,4.71,4.71,4.72,4.72,4.72,0.0,1.0,-0.004999999999999893,0.9989406779661018
4.71,4.72,4.72,4.72,4.72,4.71,4.71,4.72,2011-12-31,4.71,4.71,4.7124999999999995,4.72,4.71,4.71,4.71,4.72,4.72,0.0,1.0,-0.007500000000000284,0.9984110169491525
4.71,4.72,4.72,4.72,4.72,4.71,4.71,4.71,2012-03-31,4.71,4.71,4.71,4.72,4.71,4.71,4.71,4.71,4.72,0.0,1.0,-0.009999999999999787,0.9978813559322034
4.71,4.71,4.72,4.72,4.72,4.71,4.71,4.71,2012-06-30,4.71,4.71,4.71,4.717499999999999,4.71,4.71,4.71,4.71,4.71,0.0,1.0,-0.007499999999999396,0.9984101748807632
4.71,4.71,4.71,4.72,4.72,4.71,4.71,4.71,2012-09-30,4.71,4.71,4.71,4.715,4.71,4.71,4.71,4.71,4.71,0.0,1.0,-0.004999999999999893,0.9989395546129375
4.71,4.71,4.71,4.71,4.72,4.71,4.71,4.71,2012-12-31,4.71,4.71,4.71,4.7124999999999995,4.71,4.71,4.71,4.71,4.71,0.0,1.0,-0.0024999999999995026,0.9994694960212203
4.7,4.71,4.71,4.71,4.71,4.71,4.71,4.71,2013-03-31,4.7,4.71,4.7075000000000005,4.71,4.7,4.71,4.71,4.71,4.71,-0.009999999999999787,0.9978768577494692,-0.0024999999999995026,0.9994692144373674
4.7,4.71,4.71,4.71,4.71,4.7,4.71,4.71,2013-06-30,4.7,4.7,4.705,4.71,4.7,4.7,4.71,4.71,4.71,0.0,1.0,-0.004999999999999893,0.9989384288747346
4.7,4.71,4.71,4.71,4.71,4.7,4.7,4.71,2013-09-30,4.7,4.7,4.702500000000001,4.71,4.7,4.7,4.7,4.71,4.71,0.0,1.0,-0.007499999999999396,0.9984076433121021
4.7,4.71,4.71,4.71,4.71,4.7,4.7,4.7,2013-12-31,4.7,4.7,4.7,4.71,4.7,4.7,4.7,4.7,4.71,0.0,1.0,-0.009999999999999787,0.9978768577494692
4.7,4.7,4.71,4.71,4.71,4.7,4.7,4.7,2014-03-31,4.7,4.7,4.7,4.7075000000000005,4.7,4.7,4.7,4.7,4.7,0.0,1.0,-0.007500000000000284,0.9984067976633032
4.7,4.7,4.7,4.71,4.71,4.7,4.7,4.7,2014-06-30,4.7,4.7,4.7,4.705,4.7,4.7,4.7,4.7,4.7,0.0,1.0,-0.004999999999999893,0.9989373007438895
4.69,4.7,4.7,4.7,4.71,4.7,4.7,4.7,2014-09-30,4.69,4.7,4.6975,4.702500000000001,4.69,4.7,4.7,4.7,4.7,-0.009999999999999787,0.997872340425532,-0.005000000000000782,0.9989367357788409
