0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
8.69,9.95923076923077,10.103076923076923,10.323846153846151,10.131538461538465,9.273076923076925,9.522307692307693,9.50076923076923,1991-12-31,8.69,9.273076923076925,9.246538461538462,10.129423076923077,8.69,9.273076923076925,9.522307692307693,9.50076923076923,9.95923076923077,-0.5830769230769253,0.937121526337619,-0.882884615384615,0.9128395952385473
8.688461538461537,9.50076923076923,9.95923076923077,10.103076923076923,10.323846153846151,8.69,9.273076923076925,9.522307692307693,1992-03-31,8.688461538461537,8.69,9.043461538461539,9.971730769230769,8.688461538461537,8.69,9.273076923076925,9.522307692307693,9.50076923076923,-0.0015384615384625988,0.9998229618482782,-0.9282692307692297,0.906909918423235
8.677692307692308,9.522307692307693,9.50076923076923,9.95923076923077,10.103076923076923,8.688461538461537,8.69,9.273076923076925,1992-06-30,8.677692307692308,8.688461538461537,8.83230769230769,9.771346153846153,8.677692307692308,8.688461538461537,8.69,9.273076923076925,9.522307692307693,-0.01076923076922931,0.9987605135015495,-0.9390384615384626,0.9038987620790773
8.017692307692307,9.273076923076925,9.522307692307693,9.50076923076923,9.95923076923077,8.677692307692308,8.688461538461537,8.69,1992-09-30,8.017692307692307,8.677692307692308,8.518461538461537,9.563846153846155,8.017692307692307,8.677692307692308,8.688461538461537,8.69,9.273076923076925,-0.6600000000000001,0.9239429128623349,-1.0453846153846182,0.8906941204858037
8.192142857142857,8.69,9.273076923076925,9.522307692307693,9.50076923076923,8.017692307692307,8.677692307692308,8.688461538461537,1992-12-31,8.192142857142857,8.017692307692307,8.393997252747251,9.246538461538462,8.192142857142857,8.017692307692307,8.677692307692308,8.688461538461537,8.69,0.17445054945054927,1.0217581995860803,-0.8525412087912105,0.9077988792954891
7.723333333333334,8.688461538461537,8.69,9.273076923076925,9.522307692307693,8.192142857142857,8.017692307692307,8.677692307692308,1993-03-31,7.723333333333334,8.192142857142857,8.152715201465202,9.043461538461539,7.723333333333334,8.192142857142857,8.017692307692307,8.677692307692308,8.688461538461537,-0.4688095238095231,0.9427732728805186,-0.8907463369963367,0.9015038286824107
7.453076923076923,8.677692307692308,8.688461538461537,8.69,9.273076923076925,7.723333333333334,8.192142857142857,8.017692307692307,1993-06-30,7.453076923076923,7.723333333333334,7.846561355311355,8.83230769230769,7.453076923076923,7.723333333333334,8.192142857142857,8.017692307692307,8.677692307692308,-0.2702564102564109,0.9650078018658078,-0.9857463369963355,0.8883931163477411
7.087692307692307,8.017692307692307,8.677692307692308,8.688461538461537,8.69,7.453076923076923,7.723333333333334,8.192142857142857,1993-09-30,7.087692307692307,7.453076923076923,7.614061355311355,8.518461538461537,7.087692307692307,7.453076923076923,7.723333333333334,8.192142857142857,8.017692307692307,-0.36538461538461586,0.9509753328516874,-0.904400183150182,0.8938305726841939
7.046428571428572,8.192142857142857,8.017692307692307,8.677692307692308,8.688461538461537,7.087692307692307,7.453076923076923,7.723333333333334,1993-12-31,7.046428571428572,7.087692307692307,7.327632783882783,8.393997252747251,7.046428571428572,7.087692307692307,7.453076923076923,7.723333333333334,8.192142857142857,-0.04126373626373514,0.9941781140500482,-1.0663644688644682,0.8729610652999129
7.295833333333333,7.723333333333334,8.192142857142857,8.017692307692307,8.677692307692308,7.046428571428572,7.087692307692307,7.453076923076923,1994-03-31,7.295833333333333,7.046428571428572,7.220757783882783,8.152715201465202,7.295833333333333,7.046428571428572,7.087692307692307,7.453076923076923,7.723333333333334,0.24940476190476168,1.0353944923128906,-0.931957417582419,0.885687480237881
8.427692307692308,7.453076923076923,7.723333333333334,8.192142857142857,8.017692307692307,7.295833333333333,7.046428571428572,7.087692307692307,1994-06-30,8.427692307692308,7.295833333333333,7.46441163003663,7.846561355311355,8.427692307692308,7.295833333333333,7.046428571428572,7.087692307692307,7.453076923076923,1.1318589743589742,1.1551377234986602,-0.3821497252747248,0.9512971723574115
8.594285714285716,7.087692307692307,7.453076923076923,7.723333333333334,8.192142857142857,8.427692307692308,7.295833333333333,7.046428571428572,1994-09-30,8.594285714285716,8.427692307692308,7.841059981684982,7.614061355311355,8.594285714285716,8.427692307692308,7.295833333333333,7.046428571428572,7.087692307692307,0.1665934065934085,1.0197673812131647,0.22699862637362678,1.0298130807962664
9.105384615384615,7.046428571428572,7.087692307692307,7.453076923076923,7.723333333333334,8.594285714285716,8.427692307692308,7.295833333333333,1994-12-31,9.105384615384615,8.594285714285716,8.355798992673993,7.327632783882783,9.105384615384615,8.594285714285716,8.427692307692308,7.295833333333333,7.046428571428572,0.5110989010988991,1.0594696194762683,1.0281662087912098,1.140313555429889
8.785384615384617,7.295833333333333,7.046428571428572,7.087692307692307,7.453076923076923,9.105384615384615,8.594285714285716,8.427692307692308,1995-03-31,8.785384615384617,9.105384615384615,8.728186813186813,7.220757783882783,8.785384615384617,9.105384615384615,8.594285714285716,8.427692307692308,7.295833333333333,-0.3199999999999985,0.9648559601250318,1.5074290293040296,1.2087632731108517
7.917692307692307,8.427692307692308,7.295833333333333,7.046428571428572,7.087692307692307,8.785384615384617,9.105384615384615,8.594285714285716,1995-06-30,7.917692307692307,8.785384615384617,8.600686813186813,7.46441163003663,7.917692307692307,8.785384615384617,9.105384615384615,8.594285714285716,8.427692307692308,-0.8676923076923098,0.9012345679012344,1.1362751831501834,1.1522256862922506
7.696153846153847,8.594285714285716,8.427692307692308,7.295833333333333,7.046428571428572,7.917692307692307,8.785384615384617,9.105384615384615,1995-09-30,7.696153846153847,7.917692307692307,8.376153846153846,7.841059981684982,7.696153846153847,7.917692307692307,8.785384615384617,9.105384615384615,8.594285714285716,-0.22153846153845969,0.9720198192946665,0.5350938644688643,1.0682425419163644
7.339230769230769,9.105384615384615,8.594285714285716,8.427692307692308,7.295833333333333,7.696153846153847,7.917692307692307,8.785384615384617,1995-12-31,7.339230769230769,7.696153846153847,7.934615384615384,8.355798992673993,7.339230769230769,7.696153846153847,7.917692307692307,8.785384615384617,9.105384615384615,-0.3569230769230787,0.9536231884057969,-0.4211836080586089,0.9495938559043983
