0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
206.34826666666666,223.64583333333334,267.8705,270.80760000000004,224.75796666666668,245.9587333333333,255.80346666666665,194.33666666666667,1991-12-31,206.34826666666666,245.9587333333333,225.61178333333334,246.770475,206.34826666666666,245.9587333333333,255.80346666666665,194.33666666666667,223.64583333333334,-39.61046666666664,0.8389548273816123,-21.15869166666667,0.9142576044939466
213.53393333333335,194.33666666666667,223.64583333333334,267.8705,270.80760000000004,206.34826666666666,245.9587333333333,255.80346666666665,1992-03-31,213.53393333333335,206.34826666666666,230.41109999999998,239.16515000000004,213.53393333333335,206.34826666666666,245.9587333333333,255.80346666666665,194.33666666666667,7.185666666666691,1.0348230047324525,-8.754050000000063,0.9633974682348158
255.57003333333333,255.80346666666665,194.33666666666667,223.64583333333334,267.8705,213.53393333333335,206.34826666666666,245.9587333333333,1992-06-30,255.57003333333333,213.53393333333335,230.35274166666665,235.41411666666667,255.57003333333333,213.53393333333335,206.34826666666666,245.9587333333333,255.80346666666665,42.036099999999976,1.1968591096684398,-5.061375000000027,0.9785001210986567
270.13106666666664,245.9587333333333,255.80346666666665,194.33666666666667,223.64583333333334,255.57003333333333,213.53393333333335,206.34826666666666,1992-09-30,270.13106666666664,255.57003333333333,236.395825,229.936175,270.13106666666664,255.57003333333333,213.53393333333335,206.34826666666666,245.9587333333333,14.561033333333313,1.0569747287794955,6.4596500000000106,1.0280932306541153
276.2402666666666,206.34826666666666,245.9587333333333,255.80346666666665,194.33666666666667,270.13106666666664,255.57003333333333,213.53393333333335,1992-12-31,276.2402666666666,270.13106666666664,253.868825,225.61178333333334,276.2402666666666,270.13106666666664,255.57003333333333,213.53393333333335,206.34826666666666,6.109199999999987,1.0226156882856372,28.25704166666665,1.1252463025165573
283.71436666666665,213.53393333333335,206.34826666666666,245.9587333333333,255.80346666666665,276.2402666666666,270.13106666666664,255.57003333333333,1993-03-31,283.71436666666665,276.2402666666666,271.4139333333333,230.41109999999998,283.71436666666665,276.2402666666666,270.13106666666664,255.57003333333333,213.53393333333335,7.474100000000021,1.0270565189144523,41.00283333333334,1.177955112984285
321.77253333333334,255.57003333333333,213.53393333333335,206.34826666666666,245.9587333333333,283.71436666666665,276.2402666666666,270.13106666666664,1993-06-30,321.77253333333334,283.71436666666665,287.9645583333333,230.35274166666665,321.77253333333334,283.71436666666665,276.2402666666666,270.13106666666664,255.57003333333333,38.05816666666669,1.1341425431281769,57.61181666666664,1.2501025872313436
329.24356666666665,270.13106666666664,255.57003333333333,213.53393333333335,206.34826666666666,321.77253333333334,283.71436666666665,276.2402666666666,1993-09-30,329.24356666666665,321.77253333333334,302.74268333333333,236.395825,329.24356666666665,321.77253333333334,283.71436666666665,276.2402666666666,270.13106666666664,7.47103333333331,1.0232183687524188,66.34685833333333,1.2806600257569412
320.02540000000005,276.2402666666666,270.13106666666664,255.57003333333333,213.53393333333335,329.24356666666665,321.77253333333334,283.71436666666665,1993-12-31,320.02540000000005,329.24356666666665,313.68896666666666,253.868825,320.02540000000005,329.24356666666665,321.77253333333334,283.71436666666665,276.2402666666666,-9.218166666666605,0.9720019839415746,59.82014166666667,1.2356340589147434
330.7502666666667,283.71436666666665,276.2402666666666,270.13106666666664,255.57003333333333,320.02540000000005,329.24356666666665,321.77253333333334,1994-03-31,330.7502666666667,320.02540000000005,325.4479416666667,271.4139333333333,330.7502666666667,320.02540000000005,329.24356666666665,321.77253333333334,283.71436666666665,10.724866666666628,1.033512548274814,54.03400833333336,1.199083398813473
361.3807,321.77253333333334,283.71436666666665,276.2402666666666,270.13106666666664,330.7502666666667,320.02540000000005,329.24356666666665,1994-06-30,361.3807,330.7502666666667,335.3499833333333,287.9645583333333,361.3807,330.7502666666667,320.02540000000005,329.24356666666665,321.77253333333334,30.630433333333315,1.0926089452384418,47.385425,1.1645529758045745
349.6573,329.24356666666665,321.77253333333334,283.71436666666665,276.2402666666666,361.3807,330.7502666666667,320.02540000000005,1994-09-30,349.6573,361.3807,340.45341666666667,302.74268333333333,349.6573,361.3807,330.7502666666667,320.02540000000005,329.24356666666665,-11.72339999999997,0.9675594186407853,37.71073333333334,1.1245636489645965
349.8405,320.02540000000005,329.24356666666665,321.77253333333334,283.71436666666665,349.6573,361.3807,330.7502666666667,1994-12-31,349.8405,349.6573,347.9071916666667,313.68896666666666,349.8405,349.6573,361.3807,330.7502666666667,320.02540000000005,0.18319999999999936,1.000523941585089,34.21822500000002,1.1090832915279456
357.704,330.7502666666667,320.02540000000005,329.24356666666665,321.77253333333334,349.8405,349.6573,361.3807,1995-03-31,357.704,349.8405,354.645625,325.4479416666667,357.704,349.8405,349.6573,361.3807,330.7502666666667,7.863499999999988,1.0224773861231047,29.197683333333316,1.0897153725533113
394.5153,361.3807,330.7502666666667,320.02540000000005,329.24356666666665,357.704,349.8405,349.6573,1995-06-30,394.5153,357.704,362.929275,335.3499833333333,394.5153,357.704,349.8405,349.6573,361.3807,36.81130000000002,1.1029099478898754,27.579291666666734,1.08224032514489
396.83660000000003,349.6573,361.3807,330.7502666666667,320.02540000000005,394.5153,357.704,349.8405,1995-09-30,396.83660000000003,394.5153,374.7241,340.45341666666667,396.83660000000003,394.5153,357.704,349.8405,349.6573,2.321300000000008,1.0058839289629578,34.27068333333335,1.1006618869297098
