0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
69304.59999999999,60948.166666666664,57301.36666666667,53897.9,51532.86666666667,66979.13333333335,64967.36666666666,62699.03333333333,1991-12-31,69304.59999999999,66979.13333333335,65987.53333333334,55920.075,69304.59999999999,66979.13333333335,64967.36666666666,62699.03333333333,60948.166666666664,2325.4666666666453,1.0347192707778639,10067.458333333343,1.1800329905375366
69716.93333333333,62699.03333333333,60948.166666666664,57301.36666666667,53897.9,69304.59999999999,66979.13333333335,64967.36666666666,1992-03-31,69716.93333333333,69304.59999999999,67742.00833333333,58711.61666666666,69716.93333333333,69304.59999999999,66979.13333333335,64967.36666666666,62699.03333333333,412.33333333334303,1.0059495810282917,9030.39166666667,1.153809283057839
70628.23333333334,64967.36666666666,62699.03333333333,60948.166666666664,57301.36666666667,69716.93333333333,69304.59999999999,66979.13333333335,1992-06-30,70628.23333333334,69716.93333333333,69157.225,61478.98333333333,70628.23333333334,69716.93333333333,69304.59999999999,66979.13333333335,64967.36666666666,911.3000000000029,1.01307142980089,7678.241666666676,1.1248921379365686
71925.53333333334,66979.13333333335,64967.36666666666,62699.03333333333,60948.166666666664,70628.23333333334,69716.93333333333,69304.59999999999,1992-09-30,71925.53333333334,70628.23333333334,70393.825,63898.424999999996,71925.53333333334,70628.23333333334,69716.93333333333,69304.59999999999,66979.13333333335,1297.300000000003,1.0183680086386606,6495.4000000000015,1.1016519577751722
73141.33333333333,69304.59999999999,66979.13333333335,64967.36666666666,62699.03333333333,71925.53333333334,70628.23333333334,69716.93333333333,1992-12-31,73141.33333333333,71925.53333333334,71353.00833333333,65987.53333333334,73141.33333333333,71925.53333333334,70628.23333333334,69716.93333333333,69304.59999999999,1215.7999999999884,1.0169035938095232,5365.474999999991,1.0813104343951836
72976.96666666666,69716.93333333333,69304.59999999999,66979.13333333335,64967.36666666666,73141.33333333333,71925.53333333334,70628.23333333334,1993-03-31,72976.96666666666,73141.33333333333,72168.01666666666,67742.00833333333,72976.96666666666,73141.33333333333,71925.53333333334,70628.23333333334,69716.93333333333,-164.3666666666686,0.9977527526615138,4426.008333333331,1.065336243229675
74099.26666666666,70628.23333333334,69716.93333333333,69304.59999999999,66979.13333333335,72976.96666666666,73141.33333333333,71925.53333333334,1993-06-30,74099.26666666666,72976.96666666666,73035.775,69157.225,74099.26666666666,72976.96666666666,73141.33333333333,71925.53333333334,70628.23333333334,1122.300000000003,1.015378825008256,3878.5499999999884,1.056083077364657
73674.23333333334,71925.53333333334,70628.23333333334,69716.93333333333,69304.59999999999,74099.26666666666,72976.96666666666,73141.33333333333,1993-09-30,73674.23333333334,74099.26666666666,73472.95,70393.825,73674.23333333334,74099.26666666666,72976.96666666666,73141.33333333333,71925.53333333334,-425.0333333333256,0.9942640008133234,3079.125,1.0437414077158047
72978.93333333333,73141.33333333333,71925.53333333334,70628.23333333334,69716.93333333333,73674.23333333334,74099.26666666666,72976.96666666666,1993-12-31,72978.93333333333,73674.23333333334,73432.35,71353.00833333333,72978.93333333333,73674.23333333334,74099.26666666666,72976.96666666666,73141.33333333333,-695.3000000000029,0.9905625078329058,2079.3416666666744,1.0291416117587195
71767.46666666666,72976.96666666666,73141.33333333333,71925.53333333334,70628.23333333334,72978.93333333333,73674.23333333334,74099.26666666666,1994-03-31,71767.46666666666,72978.93333333333,73129.975,72168.01666666666,71767.46666666666,72978.93333333333,73674.23333333334,74099.26666666666,72976.96666666666,-1211.4666666666744,0.9833997756430165,961.958333333343,1.0133294273248008
72171.33333333333,74099.26666666666,72976.96666666666,73141.33333333333,71925.53333333334,71767.46666666666,72978.93333333333,73674.23333333334,1994-06-30,72171.33333333333,71767.46666666666,72647.99166666667,73035.775,72171.33333333333,71767.46666666666,72978.93333333333,73674.23333333334,74099.26666666666,403.8666666666686,1.005627433786154,-387.7833333333256,0.9946905015612784
73315.0,73674.23333333334,74099.26666666666,72976.96666666666,73141.33333333333,72171.33333333333,71767.46666666666,72978.93333333333,1994-09-30,73315.0,72171.33333333333,72558.18333333333,73472.95,73315.0,72171.33333333333,71767.46666666666,72978.93333333333,73674.23333333334,1143.6666666666715,1.0158465503385463,-914.7666666666628,0.9875496129301101
74529.86666666667,72978.93333333333,73674.23333333334,74099.26666666666,72976.96666666666,73315.0,72171.33333333333,71767.46666666666,1994-12-31,74529.86666666667,73315.0,72945.91666666667,73432.35,74529.86666666667,73315.0,72171.33333333333,71767.46666666666,72978.93333333333,1214.8666666666686,1.0165705062629293,-486.4333333333343,0.9933757624080758
74540.13333333335,71767.46666666666,72978.93333333333,73674.23333333334,74099.26666666666,74529.86666666667,73315.0,72171.33333333333,1995-03-31,74540.13333333335,74529.86666666667,73639.08333333333,73129.975,74540.13333333335,74529.86666666667,73315.0,72171.33333333333,71767.46666666666,10.266666666677338,1.000137752382043,509.10833333332266,1.006961691609129
75598.76666666666,72171.33333333333,71767.46666666666,72978.93333333333,73674.23333333334,74540.13333333335,74529.86666666667,73315.0,1995-06-30,75598.76666666666,74540.13333333335,74495.94166666668,72647.99166666667,75598.76666666666,74540.13333333335,74529.86666666667,73315.0,72171.33333333333,1058.6333333333168,1.0142021926443203,1847.9500000000116,1.0254370417902126
77552.13333333332,73315.0,72171.33333333333,71767.46666666666,72978.93333333333,75598.76666666666,74540.13333333335,74529.86666666667,1995-09-30,77552.13333333332,75598.76666666666,75555.225,72558.18333333333,77552.13333333332,75598.76666666666,74540.13333333335,74529.86666666667,73315.0,1953.366666666654,1.0258386049507862,2997.0416666666715,1.0413053570111894
78531.46666666667,74529.86666666667,73315.0,72171.33333333333,71767.46666666666,77552.13333333332,75598.76666666666,74540.13333333335,1995-12-31,78531.46666666667,77552.13333333332,76555.625,72945.91666666667,78531.46666666667,77552.13333333332,75598.76666666666,74540.13333333335,74529.86666666667,979.3333333333576,1.0126280643902341,3609.7083333333285,1.04948472098621
78823.13333333335,74540.13333333335,74529.86666666667,73315.0,72171.33333333333,78531.46666666667,77552.13333333332,75598.76666666666,1996-03-31,78823.13333333335,78531.46666666667,77626.375,73639.08333333333,78823.13333333335,78531.46666666667,77552.13333333332,75598.76666666666,74540.13333333335,291.6666666666715,1.003714010180208,3987.2916666666715,1.0541464054979863
79134.3,75598.76666666666,74540.13333333335,74529.86666666667,73315.0,78823.13333333335,78531.46666666667,77552.13333333332,1996-06-30,79134.3,78823.13333333335,78510.25833333333,74495.94166666668,79134.3,78823.13333333335,78531.46666666667,77552.13333333332,75598.76666666666,311.16666666665697,1.003947656652404,4014.316666666651,1.053886380611561
80419.0,77552.13333333332,75598.76666666666,74540.13333333335,74529.86666666667,79134.3,78823.13333333335,78531.46666666667,1996-09-30,80419.0,79134.3,79226.975,75555.225,80419.0,79134.3,78823.13333333335,78531.46666666667,77552.13333333332,1284.699999999997,1.0162344267909111,3671.75,1.0485969037879246
83625.2,78531.46666666667,77552.13333333332,75598.76666666666,74540.13333333335,80419.0,79134.3,78823.13333333335,1996-12-31,83625.2,80419.0,80500.40833333334,76555.625,83625.2,80419.0,79134.3,78823.13333333335,78531.46666666667,3206.199999999997,1.0398686877479202,3944.78333333334,1.0515283277137812
85609.33333333333,78823.13333333335,78531.46666666667,77552.13333333332,75598.76666666666,83625.2,80419.0,79134.3,1997-03-31,85609.33333333333,83625.2,82196.95833333333,77626.375,85609.33333333333,83625.2,80419.0,79134.3,78823.13333333335,1984.1333333333314,1.0237265003053306,4570.5833333333285,1.058879257640632
89884.83333333333,79134.3,78823.13333333335,78531.46666666667,77552.13333333332,85609.33333333333,83625.2,80419.0,1997-06-30,89884.83333333333,85609.33333333333,84884.59166666666,78510.25833333333,89884.83333333333,85609.33333333333,83625.2,80419.0,79134.3,4275.5,1.049941984518822,6374.3333333333285,1.0811910885106202
94630.26666666666,80419.0,79134.3,78823.13333333335,78531.46666666667,89884.83333333333,85609.33333333333,83625.2,1997-09-30,94630.26666666666,89884.83333333333,88437.40833333333,79226.975,94630.26666666666,89884.83333333333,85609.33333333333,83625.2,80419.0,4745.433333333334,1.052794594564526,9210.43333333332,1.1162537549027123
97438.0,83625.2,80419.0,79134.3,78823.13333333335,94630.26666666666,89884.83333333333,85609.33333333333,1997-12-31,97438.0,94630.26666666666,91890.60833333332,80500.40833333334,97438.0,94630.26666666666,89884.83333333333,85609.33333333333,83625.2,2807.733333333337,1.0296705634701795,11390.199999999983,1.141492449986537
97732.46666666667,85609.33333333333,83625.2,80419.0,79134.3,97438.0,94630.26666666666,89884.83333333333,1998-03-31,97732.46666666667,97438.0,94921.39166666666,82196.95833333333,97732.46666666667,97438.0,94630.26666666666,89884.83333333333,85609.33333333333,294.4666666666744,1.003022092681158,12724.433333333334,1.154804187300118
97224.53333333333,89884.83333333333,85609.33333333333,83625.2,80419.0,97732.46666666667,97438.0,94630.26666666666,1998-06-30,97224.53333333333,97732.46666666667,96756.31666666667,84884.59166666666,97224.53333333333,97732.46666666667,97438.0,94630.26666666666,89884.83333333333,-507.93333333334886,0.9948028188517359,11871.725000000006,1.139857243427866
97489.5,94630.26666666666,89884.83333333333,85609.33333333333,83625.2,97224.53333333333,97732.46666666667,97438.0,1998-09-30,97489.5,97224.53333333333,97471.125,88437.40833333333,97489.5,97224.53333333333,97732.46666666667,97438.0,94630.26666666666,264.9666666666744,1.0027253066441393,9033.716666666674,1.1021481388579062
96986.23333333332,97438.0,94630.26666666666,89884.83333333333,85609.33333333333,97489.5,97224.53333333333,97732.46666666667,1998-12-31,96986.23333333332,97489.5,97358.18333333333,91890.60833333332,96986.23333333332,97489.5,97224.53333333333,97732.46666666667,97438.0,-503.26666666667734,0.9948377346620233,5467.575000000012,1.0595009119992587
95529.5,97732.46666666667,97438.0,94630.26666666666,89884.83333333333,96986.23333333332,97489.5,97224.53333333333,1999-03-31,95529.5,96986.23333333332,96807.44166666667,94921.39166666666,95529.5,96986.23333333332,97489.5,97224.53333333333,97732.46666666667,-1456.7333333333227,0.9849799988795662,1886.050000000003,1.019869599116532
96855.93333333333,97224.53333333333,97732.46666666667,97438.0,94630.26666666666,95529.5,96986.23333333332,97489.5,1999-06-30,96855.93333333333,95529.5,96715.29166666667,96756.31666666667,96855.93333333333,95529.5,96986.23333333332,97489.5,97224.53333333333,1326.4333333333343,1.0138850651718405,-41.02499999999418,0.999575996674808
97095.36666666665,97489.5,97224.53333333333,97732.46666666667,97438.0,96855.93333333333,95529.5,96986.23333333332,1999-09-30,97095.36666666665,96855.93333333333,96616.75833333333,97471.125,97095.36666666665,96855.93333333333,95529.5,96986.23333333332,97489.5,239.43333333331975,1.0024720564357095,-854.3666666666686,0.9912346690707975
99764.3,96986.23333333332,97489.5,97224.53333333333,97732.46666666667,97095.36666666665,96855.93333333333,95529.5,1999-12-31,99764.3,97095.36666666665,97311.275,97358.18333333333,99764.3,97095.36666666665,96855.93333333333,95529.5,96986.23333333332,2668.933333333349,1.0274877517327468,-46.908333333340124,0.9995181880790366
105291.60000000002,95529.5,96986.23333333332,97489.5,97224.53333333333,99764.3,97095.36666666665,96855.93333333333,2000-03-31,105291.60000000002,99764.3,99751.8,96807.44166666667,105291.60000000002,99764.3,97095.36666666665,96855.93333333333,95529.5,5527.3000000000175,1.055403586252798,2944.358333333337,1.030414586757406
112204.93333333335,96855.93333333333,95529.5,96986.23333333332,97489.5,105291.60000000002,99764.3,97095.36666666665,2000-06-30,112204.93333333335,105291.60000000002,103589.05,96715.29166666667,112204.93333333335,105291.60000000002,99764.3,97095.36666666665,96855.93333333333,6913.3333333333285,1.0656589256249627,6873.758333333331,1.0710720943387528
