0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
71588.0,62841.846153846156,58971.46153846154,55416.0,52982.307692307695,69017.38461538461,66968.76923076923,64855.769230769234,1991-12-31,68107.48076923078,57552.903846153844,2570.61538461539,1.0372459112865655,10554.576923076937,1.1833891292660166
72042.07692307692,64855.769230769234,62841.846153846156,58971.46153846154,55416.0,71588.0,69017.38461538461,66968.76923076923,1992-03-31,69904.0576923077,60521.269230769234,454.07692307692196,1.0063429195266933,9382.788461538468,1.1550329096001215
72874.76923076923,66968.76923076923,64855.769230769234,62841.846153846156,58971.46153846154,72042.07692307692,71588.0,69017.38461538461,1992-06-30,71380.55769230769,63409.46153846154,832.6923076923122,1.0115584161819964,7971.096153846149,1.1257083085149873
74176.71428571429,69017.38461538461,66968.76923076923,64855.769230769234,62841.846153846156,72874.76923076923,72042.07692307692,71588.0,1992-09-30,72670.39010989011,65920.94230769231,1301.9450549450557,1.0178655118731457,6749.447802197799,1.1023870042799768
75346.46153846153,71588.0,69017.38461538461,66968.76923076923,64855.769230769234,74176.71428571429,72874.76923076923,72042.07692307692,1992-12-31,73610.0054945055,68107.48076923078,1169.7472527472419,1.0157697366890854,5502.524725274721,1.080791781800284
75189.84615384616,72042.07692307692,71588.0,69017.38461538461,66968.76923076923,75346.46153846153,74176.71428571429,72874.76923076923,1993-03-31,74396.9478021978,69904.0576923077,-156.61538461537566,0.9979213969519268,4492.890109890097,1.0642722362365025
76111.38461538461,72874.76923076923,72042.07692307692,71588.0,69017.38461538461,75189.84615384616,75346.46153846153,74176.71428571429,1993-06-30,75206.10164835164,71380.55769230769,921.5384615384537,1.0122561557002376,3825.5439560439554,1.0535936406175797
75538.69230769231,74176.71428571429,72874.76923076923,72042.07692307692,71588.0,76111.38461538461,75189.84615384616,75346.46153846153,1993-09-30,75546.59615384616,72670.39010989011,-572.6923076922976,0.9924756025581942,2876.2060439560446,1.039578789099752
74867.84615384616,75346.46153846153,74176.71428571429,72874.76923076923,72042.07692307692,75538.69230769231,76111.38461538461,75189.84615384616,1993-12-31,75426.94230769231,73610.0054945055,-670.8461538461561,0.9911191717336912,1816.9368131868105,1.0246832859334922
73550.92307692308,75189.84615384616,75346.46153846153,74176.71428571429,72874.76923076923,74867.84615384616,75538.69230769231,76111.38461538461,1994-03-31,75017.21153846155,74396.9478021978,-1316.923076923078,0.982410031213975,620.263736263747,1.008337220203077
73879.69230769231,76111.38461538461,75189.84615384616,75346.46153846153,74176.71428571429,73550.92307692308,74867.84615384616,75538.69230769231,1994-06-30,74459.28846153847,75206.10164835164,328.7692307692341,1.0044699538362747,-746.813186813175,0.9900697793072014
74946.30769230769,75538.69230769231,76111.38461538461,75189.84615384616,75346.46153846153,73879.69230769231,73550.92307692308,74867.84615384616,1994-09-30,74311.19230769231,75546.59615384616,1066.6153846153757,1.01443719310813,-1235.403846153844,0.9836471276132942
76156.23076923077,74867.84615384616,75538.69230769231,76111.38461538461,75189.84615384616,74946.30769230769,73879.69230769231,73550.92307692308,1994-12-31,74633.28846153845,75426.94230769231,1209.923076923078,1.016143865043898,-793.6538461538585,0.9894778467498222
76191.84615384616,73550.92307692308,74867.84615384616,75538.69230769231,76111.38461538461,76156.23076923077,74946.30769230769,73879.69230769231,1995-03-31,75293.51923076923,75017.21153846155,35.61538461539021,1.0004676621237114,276.30769230768783,1.0036832573037726
77118.15384615384,73879.69230769231,73550.92307692308,74867.84615384616,75538.69230769231,76191.84615384616,76156.23076923077,74946.30769230769,1995-06-30,76103.13461538461,74459.28846153847,926.3076923076878,1.0121575698590803,1643.8461538461415,1.0220771133838495
79030.69230769231,74946.30769230769,73879.69230769231,73550.92307692308,74867.84615384616,77118.15384615384,76191.84615384616,76156.23076923077,1995-09-30,77124.23076923077,74311.19230769231,1912.5384615384683,1.0248001069288286,2813.0384615384537,1.0378548422408673
80000.30769230769,76156.23076923077,74946.30769230769,73879.69230769231,73550.92307692308,79030.69230769231,77118.15384615384,76191.84615384616,1995-12-31,78085.25,74633.28846153845,969.6153846153757,1.0122688458914209,3451.9615384615463,1.046252303893061
80327.30769230769,76191.84615384616,76156.23076923077,74946.30769230769,73879.69230769231,80000.30769230769,79030.69230769231,77118.15384615384,1996-03-31,79119.11538461538,75293.51923076923,327.0,1.0040874842789067,3825.5961538461415,1.0508091027346054
80465.07692307692,77118.15384615384,76191.84615384616,76156.23076923077,74946.30769230769,80327.30769230769,80000.30769230769,79030.69230769231,1996-06-30,79955.84615384616,76103.13461538461,137.76923076923413,1.0017150983236853,3852.7115384615463,1.050624873179438
81701.69230769231,79030.69230769231,77118.15384615384,76191.84615384616,76156.23076923077,80465.07692307692,80327.30769230769,80000.30769230769,1996-09-30,80623.59615384616,77124.23076923077,1236.6153846153902,1.0153683490018603,3499.36538461539,1.0453730993452124
