0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
306.0,279.0,208.0,195.0,209.0,177.0,227.0,259.0,1991-12-31,242.25,222.75,129.0,1.728813559322034,19.5,1.0875420875420876
267.0,259.0,279.0,208.0,195.0,306.0,177.0,227.0,1992-03-31,244.25,235.25,-39.0,0.8725490196078431,9.0,1.0382571732199788
272.0,227.0,259.0,279.0,208.0,267.0,306.0,177.0,1992-06-30,255.5,243.25,5.0,1.0187265917602997,12.25,1.0503597122302157
237.0,177.0,227.0,259.0,279.0,272.0,267.0,306.0,1992-09-30,270.5,235.5,-35.0,0.8713235294117647,35.0,1.148619957537155
273.0,306.0,177.0,227.0,259.0,237.0,272.0,267.0,1992-12-31,262.25,242.25,36.0,1.1518987341772151,20.0,1.0825593395252837
397.0,267.0,306.0,177.0,227.0,273.0,237.0,272.0,1993-03-31,294.75,244.25,124.0,1.4542124542124542,50.5,1.2067553735926304
286.0,272.0,267.0,306.0,177.0,397.0,273.0,237.0,1993-06-30,298.25,255.5,-111.0,0.7204030226700252,42.75,1.1673189823874754
301.0,237.0,272.0,267.0,306.0,286.0,397.0,273.0,1993-09-30,314.25,270.5,15.0,1.0524475524475525,43.75,1.1617375231053604
342.0,273.0,237.0,272.0,267.0,301.0,286.0,397.0,1993-12-31,331.5,262.25,41.0,1.1362126245847175,69.25,1.2640610104861774
261.0,397.0,273.0,237.0,272.0,342.0,301.0,286.0,1994-03-31,297.5,294.75,-81.0,0.7631578947368421,2.75,1.0093299406276506
295.0,286.0,397.0,273.0,237.0,261.0,342.0,301.0,1994-06-30,299.75,298.25,34.0,1.1302681992337165,1.5,1.0050293378038557
226.0,301.0,286.0,397.0,273.0,295.0,261.0,342.0,1994-09-30,281.0,314.25,-69.0,0.7661016949152543,-33.25,0.8941925218774861
248.0,342.0,301.0,286.0,397.0,226.0,295.0,261.0,1994-12-31,257.5,331.5,22.0,1.0973451327433628,-74.0,0.7767722473604827
316.0,261.0,342.0,301.0,286.0,248.0,226.0,295.0,1995-03-31,271.25,297.5,68.0,1.2741935483870968,-26.25,0.9117647058823529
361.0,295.0,261.0,342.0,301.0,316.0,248.0,226.0,1995-06-30,287.75,299.75,45.0,1.1424050632911393,-12.0,0.9599666388657214
