0_mths_prior,3_mths_prior,Date,qoq_diff,qoq_ratio
14.0,16.0,1991-12-31,-2.0,0.875
11.0,14.0,1992-03-31,-3.0,0.7857142857142857
11.0,11.0,1992-06-30,0.0,1.0
13.0,11.0,1992-09-30,2.0,1.1818181818181819
9.0,13.0,1992-12-31,-4.0,0.6923076923076923
8.0,9.0,1993-03-31,-1.0,0.8888888888888888
11.0,8.0,1993-06-30,3.0,1.375
13.0,11.0,1993-09-30,2.0,1.1818181818181819
9.0,13.0,1993-12-31,-4.0,0.6923076923076923
11.0,9.0,1994-03-31,2.0,1.2222222222222223
14.0,11.0,1994-06-30,3.0,1.2727272727272727
21.0,14.0,1994-09-30,7.0,1.5
19.0,21.0,1994-12-31,-2.0,0.9047619047619048
16.0,19.0,1995-03-31,-3.0,0.8421052631578947
21.0,16.0,1995-06-30,5.0,1.3125
22.0,21.0,1995-09-30,1.0,1.0476190476190477
17.0,22.0,1995-12-31,-5.0,0.7727272727272727
22.0,17.0,1996-03-31,5.0,1.2941176470588236
26.0,22.0,1996-06-30,4.0,1.1818181818181819
23.0,26.0,1996-09-30,-3.0,0.8846153846153846
20.0,23.0,1996-12-31,-3.0,0.8695652173913043
17.0,20.0,1997-03-31,-3.0,0.85
24.0,17.0,1997-06-30,7.0,1.411764705882353
20.0,24.0,1997-09-30,-4.0,0.8333333333333334
25.0,20.0,1997-12-31,5.0,1.25
18.0,25.0,1998-03-31,-7.0,0.72
26.0,18.0,1998-06-30,8.0,1.4444444444444444
26.0,26.0,1998-09-30,0.0,1.0
22.0,26.0,1998-12-31,-4.0,0.8461538461538461
19.0,22.0,1999-03-31,-3.0,0.8636363636363636
19.0,19.0,1999-06-30,0.0,1.0
25.0,19.0,1999-09-30,6.0,1.3157894736842106
21.0,25.0,1999-12-31,-4.0,0.84
18.0,21.0,2000-03-31,-3.0,0.8571428571428571
26.0,18.0,2000-06-30,8.0,1.4444444444444444
25.0,26.0,2000-09-30,-1.0,0.9615384615384616
18.0,25.0,2000-12-31,-7.0,0.72
19.0,18.0,2001-03-31,1.0,1.0555555555555556
26.0,19.0,2001-06-30,7.0,1.368421052631579
26.0,26.0,2001-09-30,0.0,1.0
18.0,26.0,2001-12-31,-8.0,0.6923076923076923
17.0,18.0,2002-03-31,-1.0,0.9444444444444444
20.0,17.0,2002-06-30,3.0,1.1764705882352942
17.0,20.0,2002-09-30,-3.0,0.85
25.0,17.0,2002-12-31,8.0,1.4705882352941178
21.0,25.0,2003-03-31,-4.0,0.84
22.0,21.0,2003-06-30,1.0,1.0476190476190477
22.0,22.0,2003-09-30,0.0,1.0
20.0,22.0,2003-12-31,-2.0,0.9090909090909091
20.0,20.0,2004-03-31,0.0,1.0
