0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
71093.48461538462,62423.77692307692,58867.62307692308,55742.084615384614,53103.83846153846,68940.82307692307,67312.39230769231,65041.60769230769,1991-12-31,68097.07692307692,57534.330769230764,10562.746153846158,1.1835903192515291
72294.61538461539,65041.60769230769,62423.77692307692,58867.62307692308,55742.084615384614,71093.48461538462,68940.82307692307,67312.39230769231,1992-03-31,69910.32884615385,60518.77307692308,9391.55576923077,1.1551841733026136
73184.26153846153,67312.39230769231,65041.60769230769,62423.77692307692,58867.62307692308,72294.61538461539,71093.48461538462,68940.82307692307,1992-06-30,71378.29615384615,63411.35,7966.946153846155,1.125639119082722
74079.88571428572,68940.82307692307,67312.39230769231,65041.60769230769,62423.77692307692,73184.26153846153,72294.61538461539,71093.48461538462,1992-09-30,72663.06181318681,65929.65,6733.411813186816,1.102130252673673
74864.82307692309,71093.48461538462,68940.82307692307,67312.39230769231,65041.60769230769,74079.88571428572,73184.26153846153,72294.61538461539,1992-12-31,73605.89642857143,68097.07692307692,5508.81950549451,1.0808965634709595
75539.42307692309,72294.61538461539,71093.48461538462,68940.82307692307,67312.39230769231,74864.82307692309,74079.88571428572,73184.26153846153,1993-03-31,74417.09835164835,69910.32884615385,4506.769505494507,1.0644650022375406
76345.04615384615,73184.26153846153,72294.61538461539,71093.48461538462,68940.82307692307,75539.42307692309,74864.82307692309,74079.88571428572,1993-06-30,75207.29450549452,71378.29615384615,3828.9983516483626,1.0536437342717664
75423.5923076923,74079.88571428572,73184.26153846153,72294.61538461539,71093.48461538462,76345.04615384615,75539.42307692309,74864.82307692309,1993-09-30,75543.22115384616,72663.06181318681,2880.1593406593456,1.0396371866088452
74407.52307692308,74864.82307692309,74079.88571428572,73184.26153846153,72294.61538461539,75423.5923076923,76345.04615384615,75539.42307692309,1993-12-31,75428.89615384614,73605.89642857143,1822.9997252747125,1.0247670338074584
73869.60769230769,75539.42307692309,74864.82307692309,74079.88571428572,73184.26153846153,74407.52307692308,75423.5923076923,76345.04615384615,1994-03-31,75011.44230769231,74417.09835164835,594.3439560439583,1.0079866585664958
74137.16923076924,76345.04615384615,75539.42307692309,74864.82307692309,74079.88571428572,73869.60769230769,74407.52307692308,75423.5923076923,1994-06-30,74459.47307692308,75207.29450549452,-747.8214285714348,0.9900565306398995
74824.23846153845,75423.5923076923,76345.04615384615,75539.42307692309,74864.82307692309,74137.16923076924,73869.60769230769,74407.52307692308,1994-09-30,74309.63461538462,75543.22115384616,-1233.5865384615317,0.9836704535546704
75685.18461538461,74407.52307692308,75423.5923076923,76345.04615384615,75539.42307692309,74824.23846153845,74137.16923076924,73869.60769230769,1994-12-31,74629.05,75428.89615384614,-799.8461538461415,0.9893960246718345
76480.84615384616,73869.60769230769,74407.52307692308,75423.5923076923,76345.04615384615,75685.18461538461,74824.23846153845,74137.16923076924,1995-03-31,75281.85961538462,75011.44230769231,270.41730769230344,1.003605014106822
77452.02307692307,74137.16923076924,73869.60769230769,74407.52307692308,75423.5923076923,76480.84615384616,75685.18461538461,74824.23846153845,1995-06-30,76110.57307692307,74459.47307692308,1651.0999999999913,1.0221744787032574
78877.76923076923,74824.23846153845,74137.16923076924,73869.60769230769,74407.52307692308,77452.02307692307,76480.84615384616,75685.18461538461,1995-09-30,77123.95576923076,74309.63461538462,2814.321153846133,1.037872897214643
79499.89230769231,75685.18461538461,74824.23846153845,74137.16923076924,73869.60769230769,78877.76923076923,77452.02307692307,76480.84615384616,1995-12-31,78077.6326923077,74629.05,3448.5826923076966,1.046209655520306
80593.2,76480.84615384616,75685.18461538461,74824.23846153845,74137.16923076924,79499.89230769231,78877.76923076923,77452.02307692307,1996-03-31,79105.72115384616,75281.85961538462,3823.8615384615405,1.0507939304102962
80881.25384615386,77452.02307692307,76480.84615384616,75685.18461538461,74824.23846153845,80593.2,79499.89230769231,78877.76923076923,1996-06-30,79963.02884615386,76110.57307692307,3852.4557692307862,1.0506165649986265
81521.02307692308,78877.76923076923,77452.02307692307,76480.84615384616,75685.18461538461,80881.25384615386,80593.2,79499.89230769231,1996-09-30,80623.84230769232,77123.95576923076,3499.8865384615638,1.0453800184852275
84372.01538461538,79499.89230769231,78877.76923076923,77452.02307692307,76480.84615384616,81521.02307692308,80881.25384615386,80593.2,1996-12-31,81841.87307692309,78077.6326923077,3764.24038461539,1.0482115076343272
87311.0,80593.2,79499.89230769231,78877.76923076923,77452.02307692307,84372.01538461538,81521.02307692308,80881.25384615386,1997-03-31,83521.32307692309,79105.72115384616,4415.601923076931,1.0558189958788113
91355.40769230768,80881.25384615386,80593.2,79499.89230769231,78877.76923076923,87311.0,84372.01538461538,81521.02307692308,1997-06-30,86139.86153846154,79963.02884615386,6176.832692307682,1.0772461071252277
95365.94615384616,81521.02307692308,80881.25384615386,80593.2,79499.89230769231,91355.40769230768,87311.0,84372.01538461538,1997-09-30,89601.0923076923,80623.84230769232,8977.249999999985,1.1113473352676404
97992.22142857143,84372.01538461538,81521.02307692308,80881.25384615386,80593.2,95365.94615384616,91355.40769230768,87311.0,1997-12-31,93006.14381868132,81841.87307692309,11164.270741758228,1.1364126983172165
99345.25833333332,87311.0,84372.01538461538,81521.02307692308,80881.25384615386,97992.22142857143,95365.94615384616,91355.40769230768,1998-03-31,96014.70840201464,83521.32307692309,12493.385325091556,1.1495831826512752
98846.95384615383,91355.40769230768,87311.0,84372.01538461538,81521.02307692308,99345.25833333332,97992.22142857143,95365.94615384616,1998-06-30,97887.59494047619,86139.86153846154,11747.733402014652,1.1363797572018302
98604.64285714286,95365.94615384616,91355.40769230768,87311.0,84372.01538461538,98846.95384615383,99345.25833333332,97992.22142857143,1998-09-30,98697.26911630036,89601.0923076923,9096.176808608056,1.101518592846743
97581.66923076923,97992.22142857143,95365.94615384616,91355.40769230768,87311.0,98604.64285714286,98846.95384615383,99345.25833333332,1998-12-31,98594.6310668498,93006.14381868132,5588.487248168487,1.060087291212325
97027.0153846154,99345.25833333332,97992.22142857143,95365.94615384616,91355.40769230768,97581.66923076923,98604.64285714286,98846.95384615383,1999-03-31,98015.07032967033,96014.70840201464,2000.3619276556856,1.0208339113969929
97915.28461538463,98846.95384615383,99345.25833333332,97992.22142857143,95365.94615384616,97027.0153846154,97581.66923076923,98604.64285714286,1999-06-30,97782.15302197803,97887.59494047619,-105.44191849816707,0.9989228265485296
97379.01538461538,98604.64285714286,98846.95384615383,99345.25833333332,97992.22142857143,97915.28461538463,97027.0153846154,97581.66923076923,1999-09-30,97475.74615384616,98697.26911630036,-1221.522962454197,0.9876235383877257
