0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
2.1,3.1,3.7,4.2,4.5,2.9,2.7,4.0,1991-12-31,2.925,3.875,-0.7999999999999998,0.7241379310344828,-0.9500000000000002,0.7548387096774193
1.8,4.0,3.1,3.7,4.2,2.1,2.9,2.7,1992-03-31,2.375,3.75,-0.30000000000000004,0.8571428571428571,-1.375,0.6333333333333333
2.6,2.7,4.0,3.1,3.7,1.8,2.1,2.9,1992-06-30,2.35,3.375,0.8,1.4444444444444444,-1.025,0.6962962962962963
1.9,2.9,2.7,4.0,3.1,2.6,1.8,2.1,1992-09-30,2.1,3.175,-0.7000000000000002,0.7307692307692307,-1.0749999999999997,0.6614173228346457
2.8,2.1,2.9,2.7,4.0,1.9,2.6,1.8,1992-12-31,2.275,2.925,0.8999999999999999,1.4736842105263157,-0.6499999999999999,0.7777777777777778
2.4,1.8,2.1,2.9,2.7,2.8,1.9,2.6,1993-03-31,2.425,2.375,-0.3999999999999999,0.8571428571428572,0.04999999999999982,1.0210526315789472
2.4,2.6,1.8,2.1,2.9,2.4,2.8,1.9,1993-06-30,2.375,2.35,0.0,1.0,0.02499999999999991,1.0106382978723405
2.1,1.9,2.6,1.8,2.1,2.4,2.4,2.8,1993-09-30,2.425,2.1,-0.2999999999999998,0.8750000000000001,0.32499999999999973,1.1547619047619047
2.3,2.8,1.9,2.6,1.8,2.1,2.4,2.4,1993-12-31,2.3000000000000003,2.275,0.19999999999999973,1.0952380952380951,0.025000000000000355,1.0109890109890112
2.1,2.4,2.8,1.9,2.6,2.3,2.1,2.4,1994-03-31,2.225,2.425,-0.19999999999999973,0.9130434782608696,-0.19999999999999973,0.9175257731958764
2.0,2.4,2.4,2.8,1.9,2.1,2.3,2.1,1994-06-30,2.125,2.375,-0.10000000000000009,0.9523809523809523,-0.25,0.8947368421052632
2.0,2.1,2.4,2.4,2.8,2.0,2.1,2.3,1994-09-30,2.0999999999999996,2.425,0.0,1.0,-0.3250000000000002,0.8659793814432989
2.3,2.3,2.1,2.4,2.4,2.0,2.0,2.1,1994-12-31,2.1,2.3000000000000003,0.2999999999999998,1.15,-0.20000000000000018,0.9130434782608695
2.4,2.1,2.3,2.1,2.4,2.3,2.0,2.0,1995-03-31,2.175,2.225,0.10000000000000009,1.0434782608695652,-0.050000000000000266,0.9775280898876403
1.8,2.0,2.1,2.3,2.1,2.4,2.3,2.0,1995-06-30,2.125,2.125,-0.5999999999999999,0.75,0.0,1.0
1.7,2.0,2.0,2.1,2.3,1.8,2.4,2.3,1995-09-30,2.05,2.0999999999999996,-0.10000000000000009,0.9444444444444444,-0.04999999999999982,0.9761904761904763
1.9,2.3,2.0,2.0,2.1,1.7,1.8,2.4,1995-12-31,1.9499999999999997,2.1,0.19999999999999996,1.1176470588235294,-0.15000000000000036,0.9285714285714284
2.1,2.4,2.3,2.0,2.0,1.9,1.7,1.8,1996-03-31,1.875,2.175,0.20000000000000018,1.105263157894737,-0.2999999999999998,0.8620689655172414
1.5,1.8,2.4,2.3,2.0,2.1,1.9,1.7,1996-06-30,1.8,2.125,-0.6000000000000001,0.7142857142857143,-0.32499999999999996,0.8470588235294118
1.8,1.7,1.8,2.4,2.3,1.5,2.1,1.9,1996-09-30,1.8250000000000002,2.05,0.30000000000000004,1.2,-0.22499999999999964,0.8902439024390245
1.7,1.9,1.7,1.8,2.4,1.8,1.5,2.1,1996-12-31,1.775,1.9499999999999997,-0.10000000000000009,0.9444444444444444,-0.17499999999999982,0.9102564102564104
2.0,2.1,1.9,1.7,1.8,1.7,1.8,1.5,1997-03-31,1.75,1.875,0.30000000000000004,1.1764705882352942,-0.125,0.9333333333333333
1.9,1.5,2.1,1.9,1.7,2.0,1.7,1.8,1997-06-30,1.8499999999999999,1.8,-0.10000000000000009,0.95,0.04999999999999982,1.0277777777777777
1.2,1.8,1.5,2.1,1.9,1.9,2.0,1.7,1997-09-30,1.7,1.8250000000000002,-0.7,0.631578947368421,-0.12500000000000022,0.9315068493150683
1.4,1.7,1.8,1.5,2.1,1.2,1.9,2.0,1997-12-31,1.625,1.775,0.19999999999999996,1.1666666666666667,-0.1499999999999999,0.9154929577464789
0.6,2.0,1.7,1.8,1.5,1.4,1.2,1.9,1998-03-31,1.275,1.75,-0.7999999999999999,0.4285714285714286,-0.4750000000000001,0.7285714285714285
0.9,1.9,2.0,1.7,1.8,0.6,1.4,1.2,1998-06-30,1.025,1.8499999999999999,0.30000000000000004,1.5,-0.825,0.5540540540540541
1.5,1.2,1.9,2.0,1.7,0.9,0.6,1.4,1998-09-30,1.1,1.7,0.6,1.6666666666666665,-0.5999999999999999,0.6470588235294118
1.1,1.4,1.2,1.9,2.0,1.5,0.9,0.6,1998-12-31,1.025,1.625,-0.3999999999999999,0.7333333333333334,-0.6000000000000001,0.6307692307692307
1.5,0.6,1.4,1.2,1.9,1.1,1.5,0.9,1999-03-31,1.25,1.275,0.3999999999999999,1.3636363636363635,-0.02499999999999991,0.9803921568627452
1.7,0.9,0.6,1.4,1.2,1.5,1.1,1.5,1999-06-30,1.4500000000000002,1.025,0.19999999999999996,1.1333333333333333,0.42500000000000027,1.4146341463414638
1.4,1.5,0.9,0.6,1.4,1.7,1.5,1.1,1999-09-30,1.4249999999999998,1.1,-0.30000000000000004,0.8235294117647058,0.32499999999999973,1.2954545454545452
2.0,1.1,1.5,0.9,0.6,1.4,1.7,1.5,1999-12-31,1.65,1.025,0.6000000000000001,1.4285714285714286,0.625,1.6097560975609757
3.0,1.5,1.1,1.5,0.9,2.0,1.4,1.7,2000-03-31,2.025,1.25,1.0,1.5,0.7749999999999999,1.6199999999999999
2.2,1.7,1.5,1.1,1.5,3.0,2.0,1.4,2000-06-30,2.15,1.4500000000000002,-0.7999999999999998,0.7333333333333334,0.6999999999999997,1.482758620689655
2.6,1.4,1.7,1.5,1.1,2.2,3.0,2.0,2000-09-30,2.45,1.4249999999999998,0.3999999999999999,1.1818181818181817,1.0250000000000004,1.7192982456140353
2.1,2.0,1.4,1.7,1.5,2.6,2.2,3.0,2000-12-31,2.475,1.65,-0.5,0.8076923076923077,0.8250000000000002,1.5000000000000002
2.6,3.0,2.0,1.4,1.7,2.1,2.6,2.2,2001-03-31,2.375,2.025,0.5,1.2380952380952381,0.3500000000000001,1.1728395061728396
2.8,2.2,3.0,2.0,1.4,2.6,2.1,2.6,2001-06-30,2.525,2.15,0.19999999999999973,1.0769230769230769,0.375,1.1744186046511629
1.3,2.6,2.2,3.0,2.0,2.8,2.6,2.1,2001-09-30,2.1999999999999997,2.45,-1.4999999999999998,0.46428571428571436,-0.25000000000000044,0.8979591836734692
1.3,2.1,2.6,2.2,3.0,1.3,2.8,2.6,2001-12-31,2.0,2.475,0.0,1.0,-0.4750000000000001,0.8080808080808081
1.2,2.6,2.1,2.6,2.2,1.3,1.3,2.8,2002-03-31,1.65,2.375,-0.10000000000000009,0.923076923076923,-0.7250000000000001,0.6947368421052631
1.7,2.8,2.6,2.1,2.6,1.2,1.3,1.3,2002-06-30,1.375,2.525,0.5,1.4166666666666667,-1.15,0.5445544554455446
1.8,1.3,2.8,2.6,2.1,1.7,1.2,1.3,2002-09-30,1.5,2.1999999999999997,0.10000000000000009,1.0588235294117647,-0.6999999999999997,0.6818181818181819
2.1,1.3,1.3,2.8,2.6,1.8,1.7,1.2,2002-12-31,1.7000000000000002,2.0,0.30000000000000004,1.1666666666666667,-0.2999999999999998,0.8500000000000001
2.5,1.2,1.3,1.3,2.8,2.1,1.8,1.7,2003-03-31,2.025,1.65,0.3999999999999999,1.1904761904761905,0.375,1.2272727272727273
1.3,1.7,1.2,1.3,1.3,2.5,2.1,1.8,2003-06-30,1.925,1.375,-1.2,0.52,0.55,1.4000000000000001
2.2,1.8,1.7,1.2,1.3,1.3,2.5,2.1,2003-09-30,2.025,1.5,0.9000000000000001,1.6923076923076923,0.5249999999999999,1.3499999999999999
2.0,2.1,1.8,1.7,1.2,2.2,1.3,2.5,2003-12-31,2.0,1.7000000000000002,-0.20000000000000018,0.9090909090909091,0.2999999999999998,1.176470588235294
3.5,2.5,2.1,1.8,1.7,2.0,2.2,1.3,2004-03-31,2.25,2.025,1.5,1.75,0.2250000000000001,1.1111111111111112
3.4,1.3,2.5,2.1,1.8,3.5,2.0,2.2,2004-06-30,2.7750000000000004,1.925,-0.10000000000000009,0.9714285714285714,0.8500000000000003,1.4415584415584417
2.6,2.2,1.3,2.5,2.1,3.4,3.5,2.0,2004-09-30,2.875,2.025,-0.7999999999999998,0.7647058823529412,0.8500000000000001,1.4197530864197532
2.8,2.0,2.2,1.3,2.5,2.6,3.4,3.5,2004-12-31,3.075,2.0,0.19999999999999973,1.0769230769230769,1.0750000000000002,1.5375
3.7,3.5,2.0,2.2,1.3,2.8,2.6,3.4,2005-03-31,3.125,2.25,0.9000000000000004,1.3214285714285716,0.875,1.3888888888888888
2.9,3.4,3.5,2.0,2.2,3.7,2.8,2.6,2005-06-30,2.9999999999999996,2.7750000000000004,-0.8000000000000003,0.7837837837837838,0.2249999999999992,1.0810810810810807
3.8,2.6,3.4,3.5,2.0,2.9,3.7,2.8,2005-09-30,3.3,2.875,0.8999999999999999,1.3103448275862069,0.4249999999999998,1.1478260869565218
3.1,2.8,2.6,3.4,3.5,3.8,2.9,3.7,2005-12-31,3.375,3.075,-0.6999999999999997,0.8157894736842106,0.2999999999999998,1.097560975609756
3.1,3.7,2.8,2.6,3.4,3.1,3.8,2.9,2006-03-31,3.225,3.125,0.0,1.0,0.10000000000000009,1.032
3.3,2.9,3.7,2.8,2.6,3.1,3.1,3.8,2006-06-30,3.325,2.9999999999999996,0.19999999999999973,1.064516129032258,0.3250000000000006,1.1083333333333336
2.8,3.8,2.9,3.7,2.8,3.3,3.1,3.1,2006-09-30,3.0749999999999997,3.3,-0.5,0.8484848484848485,-0.2250000000000001,0.9318181818181818
1.4,3.1,3.8,2.9,3.7,2.8,3.3,3.1,2006-12-31,2.65,3.375,-1.4,0.5,-0.7250000000000001,0.7851851851851852
4.5,3.1,3.1,3.8,2.9,1.4,2.8,3.3,2007-03-31,3.0,3.225,3.1,3.2142857142857144,-0.2250000000000001,0.9302325581395349
2.3,3.3,3.1,3.1,3.8,4.5,1.4,2.8,2007-06-30,2.75,3.325,-2.2,0.5111111111111111,-0.5750000000000002,0.8270676691729323
1.3,2.8,3.3,3.1,3.1,2.3,4.5,1.4,2007-09-30,2.375,3.0749999999999997,-0.9999999999999998,0.5652173913043479,-0.6999999999999997,0.7723577235772359
1.7,1.4,2.8,3.3,3.1,1.3,2.3,4.5,2007-12-31,2.45,2.65,0.3999999999999999,1.3076923076923077,-0.19999999999999973,0.9245283018867926
2.3,4.5,1.4,2.8,3.3,1.7,1.3,2.3,2008-03-31,1.9,3.0,0.5999999999999999,1.352941176470588,-1.1,0.6333333333333333
1.8,2.3,4.5,1.4,2.8,2.3,1.7,1.3,2008-06-30,1.775,2.75,-0.4999999999999998,0.782608695652174,-0.9750000000000001,0.6454545454545454
2.8,1.3,2.3,4.5,1.4,1.8,2.3,1.7,2008-09-30,2.15,2.375,0.9999999999999998,1.5555555555555554,-0.2250000000000001,0.9052631578947368
0.7,1.7,1.3,2.3,4.5,2.8,1.8,2.3,2008-12-31,1.9,2.45,-2.0999999999999996,0.25,-0.5500000000000003,0.7755102040816325
1.0,2.3,1.7,1.3,2.3,0.7,2.8,1.8,2009-03-31,1.575,1.9,0.30000000000000004,1.4285714285714286,-0.32499999999999996,0.8289473684210527
-0.6,1.8,2.3,1.7,1.3,1.0,0.7,2.8,2009-06-30,0.975,1.775,-1.6,-0.6,-0.7999999999999999,0.5492957746478874
0.0,2.8,1.8,2.3,1.7,-0.6,1.0,0.7,2009-09-30,0.275,2.15,0.6,-0.0,-1.875,0.12790697674418605
1.2,0.7,2.8,1.8,2.3,0.0,-0.6,1.0,2009-12-31,0.4,1.9,1.2,,-1.5,0.2105263157894737
1.3,1.0,0.7,2.8,1.8,1.2,0.0,-0.6,2010-03-31,0.475,1.575,0.10000000000000009,1.0833333333333335,-1.1,0.30158730158730157
1.9,-0.6,1.0,0.7,2.8,1.3,1.2,0.0,2010-06-30,1.1,0.975,0.5999999999999999,1.4615384615384615,0.1250000000000001,1.1282051282051284
1.8,0.0,-0.6,1.0,0.7,1.9,1.3,1.2,2010-09-30,1.55,0.275,-0.09999999999999987,0.9473684210526316,1.275,5.636363636363636
2.1,1.2,0.0,-0.6,1.0,1.8,1.9,1.3,2010-12-31,1.7750000000000001,0.4,0.30000000000000004,1.1666666666666667,1.375,4.4375
1.8,1.3,1.2,0.0,-0.6,2.1,1.8,1.9,2011-03-31,1.9,0.475,-0.30000000000000004,0.8571428571428571,1.4249999999999998,4.0
