0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
77.0,70.0,52.0,49.0,52.0,44.0,57.0,65.0,1991-12-31,60.75,55.75,5.0,1.0896860986547086
67.0,65.0,70.0,52.0,49.0,77.0,44.0,57.0,1992-03-31,61.25,59.0,2.25,1.0381355932203389
68.0,57.0,65.0,70.0,52.0,67.0,77.0,44.0,1992-06-30,64.0,61.0,3.0,1.0491803278688525
59.0,44.0,57.0,65.0,70.0,68.0,67.0,77.0,1992-09-30,67.75,59.0,8.75,1.1483050847457628
68.0,77.0,44.0,57.0,65.0,59.0,68.0,67.0,1992-12-31,65.5,60.75,4.75,1.0781893004115226
99.0,67.0,77.0,44.0,57.0,68.0,59.0,68.0,1993-03-31,73.5,61.25,12.25,1.2
72.0,68.0,67.0,77.0,44.0,99.0,68.0,59.0,1993-06-30,74.5,64.0,10.5,1.1640625
75.0,59.0,68.0,67.0,77.0,72.0,99.0,68.0,1993-09-30,78.5,67.75,10.75,1.1586715867158672
86.0,68.0,59.0,68.0,67.0,75.0,72.0,99.0,1993-12-31,83.0,65.5,17.5,1.2671755725190839
65.0,99.0,68.0,59.0,68.0,86.0,75.0,72.0,1994-03-31,74.5,73.5,1.0,1.0136054421768708
74.0,72.0,99.0,68.0,59.0,65.0,86.0,75.0,1994-06-30,75.0,74.5,0.5,1.0067114093959733
57.0,75.0,72.0,99.0,68.0,74.0,65.0,86.0,1994-09-30,70.5,78.5,-8.0,0.8980891719745223
62.0,86.0,75.0,72.0,99.0,57.0,74.0,65.0,1994-12-31,64.5,83.0,-18.5,0.7771084337349398
79.0,65.0,86.0,75.0,72.0,62.0,57.0,74.0,1995-03-31,68.0,74.5,-6.5,0.912751677852349
90.0,74.0,65.0,86.0,75.0,79.0,62.0,57.0,1995-06-30,72.0,75.0,-3.0,0.96
88.0,57.0,74.0,65.0,86.0,90.0,79.0,62.0,1995-09-30,79.75,70.5,9.25,1.1312056737588652
