0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
8493.666666666666,7271.0,7049.333333333333,6679.0,7187.0,8500.333333333334,8551.0,8967.666666666666,1991-12-31,8628.166666666666,7046.583333333333,1581.583333333333,1.224446835937038
10166.666666666666,8967.666666666666,7271.0,7049.333333333333,6679.0,8493.666666666666,8500.333333333334,8551.0,1992-03-31,8927.916666666666,7491.75,1436.166666666666,1.1916997586233746
9630.0,8551.0,8967.666666666666,7271.0,7049.333333333333,10166.666666666666,8493.666666666666,8500.333333333334,1992-06-30,9197.666666666666,7959.749999999999,1237.916666666667,1.1555220536658397
9673.333333333334,8500.333333333334,8551.0,8967.666666666666,7271.0,9630.0,10166.666666666666,8493.666666666666,1992-09-30,9490.916666666666,8322.5,1168.416666666666,1.1403925102633423
8981.333333333334,8493.666666666666,8500.333333333334,8551.0,8967.666666666666,9673.333333333334,9630.0,10166.666666666666,1992-12-31,9612.833333333334,8628.166666666666,984.6666666666679,1.1141223512140472
9880.0,10166.666666666666,8493.666666666666,8500.333333333334,8551.0,8981.333333333334,9673.333333333334,9630.0,1993-03-31,9541.166666666668,8927.916666666666,613.2500000000018,1.0686890371960613
9038.333333333334,9630.0,10166.666666666666,8493.666666666666,8500.333333333334,9880.0,8981.333333333334,9673.333333333334,1993-06-30,9393.250000000002,9197.666666666666,195.58333333333576,1.0212644511289097
8726.666666666666,9673.333333333334,9630.0,10166.666666666666,8493.666666666666,9038.333333333334,9880.0,8981.333333333334,1993-09-30,9156.583333333334,9490.916666666666,-334.3333333333321,0.9647733359088955
8116.333333333333,8981.333333333334,9673.333333333334,9630.0,10166.666666666666,8726.666666666666,9038.333333333334,9880.0,1993-12-31,8940.333333333334,9612.833333333334,-672.5,0.9300414376614595
9209.333333333334,9880.0,8981.333333333334,9673.333333333334,9630.0,8116.333333333333,8726.666666666666,9038.333333333334,1994-03-31,8772.666666666668,9541.166666666668,-768.5,0.919454294548186
7995.0,9038.333333333334,9880.0,8981.333333333334,9673.333333333334,9209.333333333334,8116.333333333333,8726.666666666666,1994-06-30,8511.833333333334,9393.250000000002,-881.4166666666679,0.9061648879070963
7842.666666666667,8726.666666666666,9038.333333333334,9880.0,8981.333333333334,7995.0,9209.333333333334,8116.333333333333,1994-09-30,8290.833333333334,9156.583333333334,-865.75,0.9054505410497001
6939.333333333333,8116.333333333333,8726.666666666666,9038.333333333334,9880.0,7842.666666666667,7995.0,9209.333333333334,1994-12-31,7996.583333333334,8940.333333333334,-943.75,0.894439058946348
7755.333333333333,9209.333333333334,8116.333333333333,8726.666666666666,9038.333333333334,6939.333333333333,7842.666666666667,7995.0,1995-03-31,7633.083333333333,8772.666666666668,-1139.5833333333348,0.8700984117334143
7430.0,7995.0,9209.333333333334,8116.333333333333,8726.666666666666,7755.333333333333,6939.333333333333,7842.666666666667,1995-06-30,7491.833333333333,8511.833333333334,-1020.0000000000009,0.8801668265747684
7505.333333333333,7842.666666666667,7995.0,9209.333333333334,8116.333333333333,7430.0,7755.333333333333,6939.333333333333,1995-09-30,7407.499999999999,8290.833333333334,-883.3333333333348,0.8934566288069151
6926.666666666667,6939.333333333333,7842.666666666667,7995.0,9209.333333333334,7505.333333333333,7430.0,7755.333333333333,1995-12-31,7404.333333333333,7996.583333333334,-592.2500000000009,0.9259371189778967
7942.666666666667,7755.333333333333,6939.333333333333,7842.666666666667,7995.0,6926.666666666667,7505.333333333333,7430.0,1996-03-31,7451.166666666667,7633.083333333333,-181.91666666666606,0.9761673417251657
7222.333333333333,7430.0,7755.333333333333,6939.333333333333,7842.666666666667,7942.666666666667,6926.666666666667,7505.333333333333,1996-06-30,7399.25,7491.833333333333,-92.58333333333303,0.9876420991746568
7087.0,7505.333333333333,7430.0,7755.333333333333,6939.333333333333,7222.333333333333,7942.666666666667,6926.666666666667,1996-09-30,7294.666666666667,7407.499999999999,-112.83333333333212,0.9847676904038701
6691.0,6926.666666666667,7505.333333333333,7430.0,7755.333333333333,7087.0,7222.333333333333,7942.666666666667,1996-12-31,7235.75,7404.333333333333,-168.58333333333303,0.977231801197497
7659.666666666667,7942.666666666667,6926.666666666667,7505.333333333333,7430.0,6691.0,7087.0,7222.333333333333,1997-03-31,7165.0,7451.166666666667,-286.16666666666697,0.9615943811931017
6681.0,7222.333333333333,7942.666666666667,6926.666666666667,7505.333333333333,7659.666666666667,6691.0,7087.0,1997-06-30,7029.666666666667,7399.25,-369.58333333333303,0.9500512439323806
6659.333333333333,7087.0,7222.333333333333,7942.666666666667,6926.666666666667,6681.0,7659.666666666667,6691.0,1997-09-30,6922.75,7294.666666666667,-371.91666666666697,0.9490152622920855
5955.333333333333,6691.0,7087.0,7222.333333333333,7942.666666666667,6659.333333333333,6681.0,7659.666666666667,1997-12-31,6738.833333333333,7235.75,-496.91666666666697,0.9313247878013106
6896.333333333333,7659.666666666667,6691.0,7087.0,7222.333333333333,5955.333333333333,6659.333333333333,6681.0,1998-03-31,6548.0,7165.0,-617.0,0.9138869504535938
5980.333333333333,6681.0,7659.666666666667,6691.0,7087.0,6896.333333333333,5955.333333333333,6659.333333333333,1998-06-30,6372.833333333333,7029.666666666667,-656.8333333333339,0.906562662999668
6259.666666666667,6659.333333333333,6681.0,7659.666666666667,6691.0,5980.333333333333,6896.333333333333,5955.333333333333,1998-09-30,6272.916666666666,6922.75,-649.8333333333339,0.9061307524707184
