0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,
150930.33333333334,,,,,,,,1992-03-31,150930.33333333334,,,
167466.66666666666,,,,,150930.33333333334,,,1992-06-30,159198.5,,,
168290.33333333334,,,,,167466.66666666666,150930.33333333334,,1992-09-30,162229.11111111112,,,
184680.0,,,,,168290.33333333334,167466.66666666666,150930.33333333334,1992-12-31,167841.83333333334,,,
157915.66666666666,150930.33333333334,,,,184680.0,168290.33333333334,167466.66666666666,1993-03-31,169588.16666666666,150930.33333333334,18657.833333333314,1.1236188440141255
180074.0,167466.66666666666,150930.33333333334,,,157915.66666666666,184680.0,168290.33333333334,1993-06-30,172740.0,159198.5,13541.5,1.0850604748160315
181468.66666666666,168290.33333333334,167466.66666666666,150930.33333333334,,180074.0,157915.66666666666,184680.0,1993-09-30,176034.5833333333,162229.11111111112,13805.47222222219,1.0850986122507125
198240.0,184680.0,168290.33333333334,167466.66666666666,150930.33333333334,181468.66666666666,180074.0,157915.66666666666,1993-12-31,179424.5833333333,167841.83333333334,11582.74999999997,1.069009911116716
172169.66666666666,157915.66666666666,184680.0,168290.33333333334,167466.66666666666,198240.0,181468.66666666666,180074.0,1994-03-31,182988.0833333333,169588.16666666666,13399.916666666657,1.0790144556076533
194147.33333333334,180074.0,157915.66666666666,184680.0,168290.33333333334,172169.66666666666,198240.0,181468.66666666666,1994-06-30,186506.41666666666,172740.0,13766.416666666657,1.0796944347960324
196565.66666666666,181468.66666666666,180074.0,157915.66666666666,184680.0,194147.33333333334,172169.66666666666,198240.0,1994-09-30,190280.66666666666,176034.5833333333,14246.083333333343,1.0809277533060502
213862.33333333334,198240.0,181468.66666666666,180074.0,157915.66666666666,196565.66666666666,194147.33333333334,172169.66666666666,1994-12-31,194186.25,179424.5833333333,14761.666666666686,1.0822722638806
182920.33333333334,172169.66666666666,198240.0,181468.66666666666,180074.0,213862.33333333334,196565.66666666666,194147.33333333334,1995-03-31,196873.9166666667,182988.0833333333,13885.833333333372,1.075883812106162
206120.33333333334,194147.33333333334,172169.66666666666,198240.0,181468.66666666666,182920.33333333334,213862.33333333334,196565.66666666666,1995-06-30,199867.16666666666,186506.41666666666,13360.75,1.0716369454670236
206593.66666666666,196565.66666666666,194147.33333333334,172169.66666666666,198240.0,206120.33333333334,182920.33333333334,213862.33333333334,1995-09-30,202374.1666666667,190280.66666666666,12093.50000000003,1.0635561153524093
221241.66666666666,213862.33333333334,196565.66666666666,194147.33333333334,172169.66666666666,206593.66666666666,206120.33333333334,182920.33333333334,1995-12-31,204219.0,194186.25,10032.75,1.0516656045420312
196503.0,182920.33333333334,213862.33333333334,196565.66666666666,194147.33333333334,221241.66666666666,206593.66666666666,206120.33333333334,1996-03-31,207614.66666666666,196873.9166666667,10740.74999999997,1.0545564906812184
218721.66666666666,206120.33333333334,182920.33333333334,213862.33333333334,196565.66666666666,196503.0,221241.66666666666,206593.66666666666,1996-06-30,210764.99999999997,199867.16666666666,10897.833333333314,1.054525380606953
217807.66666666666,206593.66666666666,206120.33333333334,182920.33333333334,213862.33333333334,218721.66666666666,196503.0,221241.66666666666,1996-09-30,213568.49999999997,202374.1666666667,11194.333333333285,1.0553150311510442
