0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
664.0,792.0,872.0,872.0,788.0,628.0,648.0,712.0,1991-12-31,663.0,831.0,-168.0,0.7978339350180506
684.0,712.0,792.0,872.0,872.0,664.0,628.0,648.0,1992-03-31,656.0,812.0,-156.0,0.8078817733990148
704.0,648.0,712.0,792.0,872.0,684.0,664.0,628.0,1992-06-30,670.0,756.0,-86.0,0.8862433862433863
700.0,628.0,648.0,712.0,792.0,704.0,684.0,664.0,1992-09-30,688.0,695.0,-7.0,0.9899280575539569
672.0,664.0,628.0,648.0,712.0,700.0,704.0,684.0,1992-12-31,690.0,663.0,27.0,1.0407239819004526
668.0,684.0,664.0,628.0,648.0,672.0,700.0,704.0,1993-03-31,686.0,656.0,30.0,1.045731707317073
680.0,704.0,684.0,664.0,628.0,668.0,672.0,700.0,1993-06-30,680.0,670.0,10.0,1.0149253731343284
636.0,700.0,704.0,684.0,664.0,680.0,668.0,672.0,1993-09-30,664.0,688.0,-24.0,0.9651162790697675
540.0,672.0,700.0,704.0,684.0,636.0,680.0,668.0,1993-12-31,631.0,690.0,-59.0,0.9144927536231884
476.0,668.0,672.0,700.0,704.0,540.0,636.0,680.0,1994-03-31,583.0,686.0,-103.0,0.8498542274052479
440.0,680.0,668.0,672.0,700.0,476.0,540.0,636.0,1994-06-30,523.0,680.0,-157.0,0.7691176470588236
340.0,636.0,680.0,668.0,672.0,440.0,476.0,540.0,1994-09-30,449.0,664.0,-215.0,0.6762048192771084
176.0,540.0,636.0,680.0,668.0,340.0,440.0,476.0,1994-12-31,358.0,631.0,-273.0,0.5673534072900158
-8.0,476.0,540.0,636.0,680.0,176.0,340.0,440.0,1995-03-31,237.0,583.0,-346.0,0.4065180102915952
-228.0,440.0,476.0,540.0,636.0,-8.0,176.0,340.0,1995-06-30,70.0,523.0,-453.0,0.1338432122370937
-272.0,340.0,440.0,476.0,540.0,-228.0,-8.0,176.0,1995-09-30,-83.0,449.0,-532.0,-0.18485523385300667
168.0,176.0,340.0,440.0,476.0,-272.0,-228.0,-8.0,1995-12-31,-85.0,358.0,-443.0,-0.23743016759776536
600.0,-8.0,176.0,340.0,440.0,168.0,-272.0,-228.0,1996-03-31,67.0,237.0,-170.0,0.28270042194092826
560.0,-228.0,-8.0,176.0,340.0,600.0,168.0,-272.0,1996-06-30,264.0,70.0,194.0,3.7714285714285714
552.0,-272.0,-228.0,-8.0,176.0,560.0,600.0,168.0,1996-09-30,470.0,-83.0,553.0,-5.662650602409639
1296.0,168.0,-272.0,-228.0,-8.0,552.0,560.0,600.0,1996-12-31,752.0,-85.0,837.0,-8.847058823529412
