0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,
34357.666666666664,,,,,,,,1992-03-31,34357.666666666664,,,
34594.666666666664,,,,,34357.666666666664,,,1992-06-30,34476.166666666664,,,
34623.0,,,,,34594.666666666664,34357.666666666664,,1992-09-30,34525.1111111111,,,
34580.333333333336,,,,,34623.0,34594.666666666664,34357.666666666664,1992-12-31,34538.916666666664,,,
34710.333333333336,34357.666666666664,,,,34580.333333333336,34623.0,34594.666666666664,1993-03-31,34627.083333333336,34357.666666666664,269.4166666666715,1.0078415297895669
35609.333333333336,34594.666666666664,34357.666666666664,,,34710.333333333336,34580.333333333336,34623.0,1993-06-30,34880.75,34476.166666666664,404.58333333333576,1.011735160038094
35854.0,34623.0,34594.666666666664,34357.666666666664,,35609.333333333336,34710.333333333336,34580.333333333336,1993-09-30,35188.50000000001,34525.1111111111,663.3888888889051,1.019214677883409
36332.333333333336,34580.333333333336,34623.0,34594.666666666664,34357.666666666664,35854.0,35609.333333333336,34710.333333333336,1993-12-31,35626.50000000001,34538.916666666664,1087.583333333343,1.031488634800841
37215.0,34710.333333333336,34580.333333333336,34623.0,34594.666666666664,36332.333333333336,35854.0,35609.333333333336,1994-03-31,36252.66666666667,34627.083333333336,1625.5833333333358,1.0469454304795138
37238.333333333336,35609.333333333336,34710.333333333336,34580.333333333336,34623.0,37215.0,36332.333333333336,35854.0,1994-06-30,36659.91666666667,34880.75,1779.1666666666715,1.051007121884325
37614.333333333336,35854.0,35609.333333333336,34710.333333333336,34580.333333333336,37238.333333333336,37215.0,36332.333333333336,1994-09-30,37100.0,35188.50000000001,1911.4999999999927,1.0543217244270142
37936.666666666664,36332.333333333336,35854.0,35609.333333333336,34710.333333333336,37614.333333333336,37238.333333333336,37215.0,1994-12-31,37501.083333333336,35626.50000000001,1874.5833333333285,1.0526176675601961
38414.666666666664,37215.0,36332.333333333336,35854.0,35609.333333333336,37936.666666666664,37614.333333333336,37238.333333333336,1995-03-31,37801.0,36252.66666666667,1548.3333333333285,1.0427095018297503
39156.333333333336,37238.333333333336,37215.0,36332.333333333336,35854.0,38414.666666666664,37936.666666666664,37614.333333333336,1995-06-30,38280.5,36659.91666666667,1620.5833333333285,1.0442058651706336
39698.666666666664,37614.333333333336,37238.333333333336,37215.0,36332.333333333336,39156.333333333336,38414.666666666664,37936.666666666664,1995-09-30,38801.58333333333,37100.0,1701.5833333333285,1.0458647798742138
40159.666666666664,37936.666666666664,37614.333333333336,37238.333333333336,37215.0,39698.666666666664,39156.333333333336,38414.666666666664,1995-12-31,39357.33333333333,37501.083333333336,1856.2499999999927,1.0494985700413098
40258.666666666664,38414.666666666664,37936.666666666664,37614.333333333336,37238.333333333336,40159.666666666664,39698.666666666664,39156.333333333336,1996-03-31,39818.333333333336,37801.0,2017.3333333333358,1.0533671948713879
40079.333333333336,39156.333333333336,38414.666666666664,37936.666666666664,37614.333333333336,40258.666666666664,40159.666666666664,39698.666666666664,1996-06-30,40049.08333333333,38280.5,1768.5833333333285,1.046200633046416
40513.0,39698.666666666664,39156.333333333336,38414.666666666664,37936.666666666664,40079.333333333336,40258.666666666664,40159.666666666664,1996-09-30,40252.666666666664,38801.58333333333,1451.0833333333358,1.0373975288809092
