0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
615.216,568.186,555.149,545.9259999999999,538.235,600.596,590.7330000000001,573.177,1991-12-31,594.9305,551.874,43.05650000000003,1.0780187144166966
625.283,573.177,568.186,555.149,545.9259999999999,615.216,600.596,590.7330000000001,1992-03-31,607.957,560.6095,47.34749999999997,1.0844571845464623
626.163,590.7330000000001,573.177,568.186,555.149,625.283,615.216,600.596,1992-06-30,616.8145,571.81125,45.00324999999998,1.0787029810973463
639.365,600.596,590.7330000000001,573.177,568.186,626.163,625.283,615.216,1992-09-30,626.50675,583.1730000000001,43.333749999999895,1.0743068523405574
641.3969999999999,615.216,600.596,590.7330000000001,573.177,639.365,626.163,625.283,1992-12-31,633.052,594.9305,38.12149999999997,1.0640772325506929
643.6030000000001,625.283,615.216,600.596,590.7330000000001,641.3969999999999,639.365,626.163,1993-03-31,637.6320000000001,607.957,29.675000000000068,1.0488110178844887
653.094,626.163,625.283,615.216,600.596,643.6030000000001,641.3969999999999,639.365,1993-06-30,644.36475,616.8145,27.550250000000005,1.0446653734631726
650.8969999999999,639.365,626.163,625.283,615.216,653.094,643.6030000000001,641.3969999999999,1993-09-30,647.24775,626.50675,20.740999999999985,1.0331057885649277
671.6,641.3969999999999,639.365,626.163,625.283,650.8969999999999,653.094,643.6030000000001,1993-12-31,654.7985,633.052,21.74649999999997,1.034351838395582
681.2310000000001,643.6030000000001,641.3969999999999,639.365,626.163,671.6,650.8969999999999,653.094,1994-03-31,664.2055,637.6320000000001,26.573499999999967,1.041675292331627
706.988,653.094,643.6030000000001,641.3969999999999,639.365,681.2310000000001,671.6,650.8969999999999,1994-06-30,677.679,644.36475,33.314250000000015,1.0517009193938682
736.883,650.8969999999999,653.094,643.6030000000001,641.3969999999999,706.988,681.2310000000001,671.6,1994-09-30,699.1755,647.24775,51.92775000000006,1.0802285523588149
758.6489999999999,671.6,650.8969999999999,653.094,643.6030000000001,736.883,706.988,681.2310000000001,1994-12-31,720.93775,654.7985,66.13925000000006,1.1010070273526895
781.573,681.2310000000001,671.6,650.8969999999999,653.094,758.6489999999999,736.883,706.988,1995-03-31,746.02325,664.2055,81.81774999999993,1.1231813798590946
798.8510000000001,706.988,681.2310000000001,671.6,650.8969999999999,781.573,758.6489999999999,736.883,1995-06-30,768.989,677.679,91.31000000000006,1.134739308728764
831.3989999999999,736.883,706.988,681.2310000000001,671.6,798.8510000000001,781.573,758.6489999999999,1995-09-30,792.6179999999999,699.1755,93.44249999999988,1.1336467024373706
839.422,758.6489999999999,736.883,706.988,681.2310000000001,831.3989999999999,798.8510000000001,781.573,1995-12-31,812.81125,720.93775,91.87349999999992,1.1274361066541458
847.94,781.573,758.6489999999999,736.883,706.988,839.422,831.3989999999999,798.8510000000001,1996-03-31,829.403,746.02325,83.37975000000006,1.111765618564837
859.046,798.8510000000001,781.573,758.6489999999999,736.883,847.94,839.422,831.3989999999999,1996-06-30,844.4517500000001,768.989,75.46275000000003,1.0981324180189833
859.577,831.3989999999999,798.8510000000001,781.573,758.6489999999999,859.046,847.94,839.422,1996-09-30,851.49625,792.6179999999999,58.878250000000094,1.0742832612935866
903.797,839.422,831.3989999999999,798.8510000000001,781.573,859.577,859.046,847.94,1996-12-31,867.59,812.81125,54.77875000000006,1.067394182843803
918.3739999999999,847.94,839.422,831.3989999999999,798.8510000000001,903.797,859.577,859.046,1997-03-31,885.1985,829.403,55.79549999999995,1.0672718811000201
954.45,859.046,847.94,839.422,831.3989999999999,918.3739999999999,903.797,859.577,1997-06-30,909.0495000000001,844.4517500000001,64.59775000000002,1.0764966737294346
974.057,859.577,859.046,847.94,839.422,954.45,918.3739999999999,903.797,1997-09-30,937.6695,851.49625,86.17324999999994,1.1012021485708245
968.334,903.797,859.577,859.046,847.94,974.057,954.45,918.3739999999999,1997-12-31,953.80375,867.59,86.21375,1.09937153494162
963.0210000000001,918.3739999999999,903.797,859.577,859.046,968.334,974.057,954.45,1998-03-31,964.9655,885.1985,79.76700000000005,1.090111991830081
947.295,954.45,918.3739999999999,903.797,859.577,963.0210000000001,968.334,974.057,1998-06-30,963.1767500000001,909.0495000000001,54.127250000000004,1.0595426871694005
935.263,974.057,954.45,918.3739999999999,903.797,947.295,963.0210000000001,968.334,1998-09-30,953.47825,937.6695,15.808750000000032,1.0168596184476513
966.34,968.334,974.057,954.45,918.3739999999999,935.263,947.295,963.0210000000001,1998-12-31,952.9797500000001,953.80375,-0.8239999999999554,0.9991360906266096
961.573,963.0210000000001,968.334,974.057,954.45,966.34,935.263,947.295,1999-03-31,952.61775,964.9655,-12.347750000000019,0.987203946669596
972.753,947.295,963.0210000000001,968.334,974.057,961.573,966.34,935.263,1999-06-30,958.98225,963.1767500000001,-4.194500000000062,0.9956451398977394
1002.42,935.263,947.295,963.0210000000001,968.334,972.753,961.573,966.34,1999-09-30,975.7715000000001,953.47825,22.293250000000057,1.0233809738187527
1031.175,966.34,935.263,947.295,963.0210000000001,1002.42,972.753,961.573,1999-12-31,991.98025,952.9797500000001,39.000499999999874,1.0409247940473025
1054.005,961.573,966.34,935.263,947.295,1031.175,1002.42,972.753,2000-03-31,1015.0882500000001,952.61775,62.47050000000013,1.0655777199196637
1092.723,972.753,961.573,966.34,935.263,1054.005,1031.175,1002.42,2000-06-30,1045.08075,958.98225,86.09850000000006,1.0897811195149858
1125.202,1002.42,972.753,961.573,966.34,1092.723,1054.005,1031.175,2000-09-30,1075.7762500000001,975.7715000000001,100.00475000000006,1.1024878775410023
1115.402,1031.175,1002.42,972.753,961.573,1125.202,1092.723,1054.005,2000-12-31,1096.833,991.98025,104.85275000000013,1.105700441112613
1096.683,1054.005,1031.175,1002.42,972.753,1115.402,1125.202,1092.723,2001-03-31,1107.5025,1015.0882500000001,92.41424999999992,1.091040606567951
1054.5919999999999,1092.723,1054.005,1031.175,1002.42,1096.683,1115.402,1125.202,2001-06-30,1097.96975,1045.08075,52.888999999999896,1.0506075726684276
998.51,1125.202,1092.723,1054.005,1031.175,1054.5919999999999,1096.683,1115.402,2001-09-30,1066.29675,1075.7762500000001,-9.479500000000144,0.9911882233875305
957.053,1115.402,1125.202,1092.723,1054.005,998.51,1054.5919999999999,1096.683,2001-12-31,1026.7095,1096.833,-70.12350000000015,0.9360672955682404
973.326,1096.683,1115.402,1125.202,1092.723,957.053,998.51,1054.5919999999999,2002-03-31,995.8702499999999,1107.5025,-111.63225000000011,0.899203613535861
1007.493,1054.5919999999999,1096.683,1115.402,1125.202,973.326,957.053,998.51,2002-06-30,984.0954999999999,1097.96975,-113.87425000000007,0.8962865324841599
1021.602,998.51,1054.5919999999999,1096.683,1115.402,1007.493,973.326,957.053,2002-09-30,989.8685,1066.29675,-76.42824999999993,0.9283236584937543
1007.6139999999999,957.053,998.51,1054.5919999999999,1096.683,1021.602,1007.493,973.326,2002-12-31,1002.50875,1026.7095,-24.20074999999997,0.9764288243169076
1011.49,973.326,957.053,998.51,1054.5919999999999,1007.6139999999999,1021.602,1007.493,2003-03-31,1012.0497499999999,995.8702499999999,16.179499999999962,1.0162465943731123
1012.331,1007.493,973.326,957.053,998.51,1011.49,1007.6139999999999,1021.602,2003-06-30,1013.25925,984.0954999999999,29.16375000000005,1.0296350811481203
1042.5230000000001,1021.602,1007.493,973.326,957.053,1012.331,1011.49,1007.6139999999999,2003-09-30,1018.4895,989.8685,28.62099999999998,1.0289139415993134
1094.772,1007.6139999999999,1021.602,1007.493,973.326,1042.5230000000001,1012.331,1011.49,2003-12-31,1040.279,1002.50875,37.77025000000003,1.037675731009829
1141.286,1011.49,1007.6139999999999,1021.602,1007.493,1094.772,1042.5230000000001,1012.331,2004-03-31,1072.728,1012.0497499999999,60.67825000000016,1.0599557976275378
1172.31,1012.331,1011.49,1007.6139999999999,1021.602,1141.286,1094.772,1042.5230000000001,2004-06-30,1112.72275,1013.25925,99.46349999999995,1.0981619462146532
1185.987,1042.5230000000001,1012.331,1011.49,1007.6139999999999,1172.31,1141.286,1094.772,2004-09-30,1148.58875,1018.4895,130.09924999999987,1.1277374484469402
1226.443,1094.772,1042.5230000000001,1012.331,1011.49,1185.987,1172.31,1141.286,2004-12-31,1181.5065,1040.279,141.22749999999996,1.1357592530465384
1268.2,1141.286,1094.772,1042.5230000000001,1012.331,1226.443,1185.987,1172.31,2005-03-31,1213.2350000000001,1072.728,140.50700000000006,1.1309810128942286
1300.133,1172.31,1141.286,1094.772,1042.5230000000001,1268.2,1226.443,1185.987,2005-06-30,1245.19075,1112.72275,132.46800000000007,1.1190485230934661
1310.884,1185.987,1172.31,1141.286,1094.772,1300.133,1268.2,1226.443,2005-09-30,1276.415,1148.58875,127.82625000000007,1.111289832849225
1356.376,1226.443,1185.987,1172.31,1141.286,1310.884,1300.133,1268.2,2005-12-31,1308.89825,1181.5065,127.39175,1.1078214550660535
1417.1879999999999,1268.2,1226.443,1185.987,1172.31,1356.376,1310.884,1300.133,2006-03-31,1346.14525,1213.2350000000001,132.9102499999999,1.1095502932243133
1463.415,1300.133,1268.2,1226.443,1185.987,1417.1879999999999,1356.376,1310.884,2006-06-30,1386.96575,1245.19075,141.7750000000001,1.1138580574903887
1480.136,1310.884,1300.133,1268.2,1226.443,1463.415,1417.1879999999999,1356.376,2006-09-30,1429.27875,1276.415,152.86374999999998,1.1197602268854565
1544.523,1356.376,1310.884,1300.133,1268.2,1480.136,1463.415,1417.1879999999999,2006-12-31,1476.3155,1308.89825,167.41724999999997,1.127907001174461
