0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
942900.0,905048.0,893272.0,880751.0,868244.0,936599.0,927766.0,917236.0,1991-12-31,931125.25,886828.75,6301.0,1.0067275322736837,44296.5,1.0499493278719256
947429.0,917236.0,905048.0,893272.0,880751.0,942900.0,936599.0,927766.0,1992-03-31,938673.5,899076.75,4529.0,1.0048032665181885,39596.75,1.0440415681975983
954581.0,927766.0,917236.0,905048.0,893272.0,947429.0,942900.0,936599.0,1992-06-30,945377.25,910830.5,7152.0,1.0075488506262738,34546.75,1.0379288462562464
963015.0,936599.0,927766.0,917236.0,905048.0,954581.0,947429.0,942900.0,1992-09-30,951981.25,921662.25,8434.0,1.0088352900382471,30319.0,1.0328959985070454
973874.0,942900.0,936599.0,927766.0,917236.0,963015.0,954581.0,947429.0,1992-12-31,959724.75,931125.25,10859.0,1.0112760445060565,28599.5,1.0307149870546417
985783.0,947429.0,942900.0,936599.0,927766.0,973874.0,963015.0,954581.0,1993-03-31,969313.25,938673.5,11909.0,1.0122284813025093,30639.75,1.03264154149446
997741.0,954581.0,947429.0,942900.0,936599.0,985783.0,973874.0,963015.0,1993-06-30,980103.25,945377.25,11958.0,1.0121304587317899,34726.0,1.0367324261293573
1009297.0,963015.0,954581.0,947429.0,942900.0,997741.0,985783.0,973874.0,1993-09-30,991673.75,951981.25,11556.0,1.0115821641087217,39692.5,1.0416946237123892
1021572.0,973874.0,963015.0,954581.0,947429.0,1009297.0,997741.0,985783.0,1993-12-31,1003598.25,959724.75,12275.0,1.0121619305318454,43873.5,1.0457146697529682
1033169.0,985783.0,973874.0,963015.0,954581.0,1021572.0,1009297.0,997741.0,1994-03-31,1015444.75,969313.25,11597.0,1.0113521122348694,46131.5,1.047591942026997
1046766.0,997741.0,985783.0,973874.0,963015.0,1033169.0,1021572.0,1009297.0,1994-06-30,1027701.0,980103.25,13597.0,1.0131604800376317,47597.75,1.0485640160870806
1062432.0,1009297.0,997741.0,985783.0,973874.0,1046766.0,1033169.0,1021572.0,1994-09-30,1040984.75,991673.75,15666.0,1.0149660955743691,49311.0,1.049725022972525
1079923.0,1021572.0,1009297.0,997741.0,985783.0,1062432.0,1046766.0,1033169.0,1994-12-31,1055572.5,1003598.25,17491.0,1.0164631712900214,51974.25,1.0517879041738065
1099521.0,1033169.0,1021572.0,1009297.0,997741.0,1079923.0,1062432.0,1046766.0,1995-03-31,1072160.5,1015444.75,19598.0,1.0181475901522608,56715.75,1.0558531126385753
1116078.0,1046766.0,1033169.0,1021572.0,1009297.0,1099521.0,1079923.0,1062432.0,1995-06-30,1089488.5,1027701.0,16557.0,1.015058375419842,61787.5,1.0601220588478555
1131259.0,1062432.0,1046766.0,1033169.0,1021572.0,1116078.0,1099521.0,1079923.0,1995-09-30,1106695.25,1040984.75,15181.0,1.0136020959108594,65710.5,1.0631234031046084
1144277.0,1079923.0,1062432.0,1046766.0,1033169.0,1131259.0,1116078.0,1099521.0,1995-12-31,1122783.75,1055572.5,13018.0,1.0115075327577505,67211.25,1.0636727936735753
1156013.0,1099521.0,1079923.0,1062432.0,1046766.0,1144277.0,1131259.0,1116078.0,1996-03-31,1136906.75,1072160.5,11736.0,1.0102562578816143,64746.25,1.0603885798814636
1168345.0,1116078.0,1099521.0,1079923.0,1062432.0,1156013.0,1144277.0,1131259.0,1996-06-30,1149973.5,1089488.5,12332.0,1.0106677001037185,60485.0,1.055516877874342
