0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
664.0,792.0,872.0,872.0,788.0,628.0,648.0,712.0,1991-12-31,663.0,831.0,36.0,1.0573248407643312,-168.0,0.7978339350180506
684.0,712.0,792.0,872.0,872.0,664.0,628.0,648.0,1992-03-31,656.0,812.0,20.0,1.0301204819277108,-156.0,0.8078817733990148
704.0,648.0,712.0,792.0,872.0,684.0,664.0,628.0,1992-06-30,670.0,756.0,20.0,1.0292397660818713,-86.0,0.8862433862433863
700.0,628.0,648.0,712.0,792.0,704.0,684.0,664.0,1992-09-30,688.0,695.0,-4.0,0.9943181818181818,-7.0,0.9899280575539569
672.0,664.0,628.0,648.0,712.0,700.0,704.0,684.0,1992-12-31,690.0,663.0,-28.0,0.96,27.0,1.0407239819004526
668.0,684.0,664.0,628.0,648.0,672.0,700.0,704.0,1993-03-31,686.0,656.0,-4.0,0.9940476190476191,30.0,1.045731707317073
680.0,704.0,684.0,664.0,628.0,668.0,672.0,700.0,1993-06-30,680.0,670.0,12.0,1.0179640718562875,10.0,1.0149253731343284
636.0,700.0,704.0,684.0,664.0,680.0,668.0,672.0,1993-09-30,664.0,688.0,-44.0,0.9352941176470588,-24.0,0.9651162790697675
540.0,672.0,700.0,704.0,684.0,636.0,680.0,668.0,1993-12-31,631.0,690.0,-96.0,0.8490566037735849,-59.0,0.9144927536231884
476.0,668.0,672.0,700.0,704.0,540.0,636.0,680.0,1994-03-31,583.0,686.0,-64.0,0.8814814814814815,-103.0,0.8498542274052479
440.0,680.0,668.0,672.0,700.0,476.0,540.0,636.0,1994-06-30,523.0,680.0,-36.0,0.9243697478991597,-157.0,0.7691176470588236
340.0,636.0,680.0,668.0,672.0,440.0,476.0,540.0,1994-09-30,449.0,664.0,-100.0,0.7727272727272727,-215.0,0.6762048192771084
176.0,540.0,636.0,680.0,668.0,340.0,440.0,476.0,1994-12-31,358.0,631.0,-164.0,0.5176470588235295,-273.0,0.5673534072900158
-8.0,476.0,540.0,636.0,680.0,176.0,340.0,440.0,1995-03-31,237.0,583.0,-184.0,-0.045454545454545456,-346.0,0.4065180102915952
-228.0,440.0,476.0,540.0,636.0,-8.0,176.0,340.0,1995-06-30,70.0,523.0,-220.0,28.5,-453.0,0.1338432122370937
-272.0,340.0,440.0,476.0,540.0,-228.0,-8.0,176.0,1995-09-30,-83.0,449.0,-44.0,1.1929824561403508,-532.0,-0.18485523385300667
168.0,176.0,340.0,440.0,476.0,-272.0,-228.0,-8.0,1995-12-31,-85.0,358.0,440.0,-0.6176470588235294,-443.0,-0.23743016759776536
600.0,-8.0,176.0,340.0,440.0,168.0,-272.0,-228.0,1996-03-31,67.0,237.0,432.0,3.5714285714285716,-170.0,0.28270042194092826
560.0,-228.0,-8.0,176.0,340.0,600.0,168.0,-272.0,1996-06-30,264.0,70.0,-40.0,0.9333333333333333,194.0,3.7714285714285714
552.0,-272.0,-228.0,-8.0,176.0,560.0,600.0,168.0,1996-09-30,470.0,-83.0,-8.0,0.9857142857142858,553.0,-5.662650602409639
1296.0,168.0,-272.0,-228.0,-8.0,552.0,560.0,600.0,1996-12-31,752.0,-85.0,744.0,2.347826086956522,837.0,-8.847058823529412
788.0,600.0,168.0,-272.0,-228.0,1296.0,552.0,560.0,1997-03-31,799.0,67.0,-508.0,0.6080246913580247,732.0,11.925373134328359
436.0,560.0,600.0,168.0,-272.0,788.0,1296.0,552.0,1997-06-30,768.0,264.0,-352.0,0.5532994923857868,504.0,2.909090909090909
480.0,552.0,560.0,600.0,168.0,436.0,788.0,1296.0,1997-09-30,750.0,470.0,44.0,1.1009174311926606,280.0,1.5957446808510638
-740.0,1296.0,552.0,560.0,600.0,480.0,436.0,788.0,1997-12-31,241.0,752.0,-1220.0,-1.5416666666666667,-511.0,0.3204787234042553
464.0,788.0,1296.0,552.0,560.0,-740.0,480.0,436.0,1998-03-31,160.0,799.0,1204.0,-0.6270270270270271,-639.0,0.2002503128911139
868.0,436.0,788.0,1296.0,552.0,464.0,-740.0,480.0,1998-06-30,268.0,768.0,404.0,1.8706896551724137,-500.0,0.3489583333333333
-1308.0,480.0,436.0,788.0,1296.0,868.0,464.0,-740.0,1998-09-30,-179.0,750.0,-2176.0,-1.5069124423963134,-929.0,-0.23866666666666667
236.0,-740.0,480.0,436.0,788.0,-1308.0,868.0,464.0,1998-12-31,65.0,241.0,1544.0,-0.18042813455657492,-176.0,0.2697095435684647
804.0,464.0,-740.0,480.0,436.0,236.0,-1308.0,868.0,1999-03-31,150.0,160.0,568.0,3.406779661016949,-10.0,0.9375
764.0,868.0,464.0,-740.0,480.0,804.0,236.0,-1308.0,1999-06-30,124.0,268.0,-40.0,0.9502487562189055,-144.0,0.4626865671641791
1496.0,-1308.0,868.0,464.0,-740.0,764.0,804.0,236.0,1999-09-30,825.0,-179.0,732.0,1.9581151832460733,1004.0,-4.608938547486034
276.0,236.0,-1308.0,868.0,464.0,1496.0,764.0,804.0,1999-12-31,835.0,65.0,-1220.0,0.18449197860962566,770.0,12.846153846153847
816.0,804.0,236.0,-1308.0,868.0,276.0,1496.0,764.0,2000-03-31,838.0,150.0,540.0,2.9565217391304346,688.0,5.586666666666667
408.0,764.0,804.0,236.0,-1308.0,816.0,276.0,1496.0,2000-06-30,749.0,124.0,-408.0,0.5,625.0,6.040322580645161
824.0,1496.0,764.0,804.0,236.0,408.0,816.0,276.0,2000-09-30,581.0,825.0,416.0,2.019607843137255,-244.0,0.7042424242424242
1036.0,276.0,1496.0,764.0,804.0,824.0,408.0,816.0,2000-12-31,771.0,835.0,212.0,1.2572815533980584,-64.0,0.9233532934131736
200.0,816.0,276.0,1496.0,764.0,1036.0,824.0,408.0,2001-03-31,617.0,838.0,-836.0,0.19305019305019305,-221.0,0.7362768496420048
200.0,408.0,816.0,276.0,1496.0,200.0,1036.0,824.0,2001-06-30,565.0,749.0,0.0,1.0,-184.0,0.7543391188251002
200.0,824.0,408.0,816.0,276.0,200.0,200.0,1036.0,2001-09-30,409.0,581.0,0.0,1.0,-172.0,0.7039586919104991
-1308.0,1036.0,824.0,408.0,816.0,200.0,200.0,200.0,2001-12-31,-177.0,771.0,-1508.0,-6.54,-948.0,-0.22957198443579765
396.0,200.0,1036.0,824.0,408.0,-1308.0,200.0,200.0,2002-03-31,-128.0,617.0,1704.0,-0.30275229357798167,-745.0,-0.20745542949756887
396.0,200.0,200.0,1036.0,824.0,396.0,-1308.0,200.0,2002-06-30,-79.0,565.0,0.0,1.0,-644.0,-0.13982300884955753
396.0,200.0,200.0,200.0,1036.0,396.0,396.0,-1308.0,2002-09-30,-30.0,409.0,0.0,1.0,-439.0,-0.07334963325183375
396.0,-1308.0,200.0,200.0,200.0,396.0,396.0,396.0,2002-12-31,396.0,-177.0,0.0,1.0,573.0,-2.23728813559322
