0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
569.0,709.0,477.0,500.0,538.0,453.0,556.0,632.0,1991-12-31,552.5,556.0,116.0,1.2560706401766004,-3.5,0.9937050359712231
487.0,632.0,709.0,477.0,500.0,569.0,453.0,556.0,1992-03-31,516.25,579.5,-82.0,0.8558875219683656,-63.25,0.8908541846419327
480.0,556.0,632.0,709.0,477.0,487.0,569.0,453.0,1992-06-30,497.25,593.5,-7.0,0.9856262833675564,-96.25,0.8378264532434709
366.0,453.0,556.0,632.0,709.0,480.0,487.0,569.0,1992-09-30,475.5,587.5,-114.0,0.7625,-112.0,0.8093617021276596
475.0,569.0,453.0,556.0,632.0,366.0,480.0,487.0,1992-12-31,452.0,552.5,109.0,1.2978142076502732,-100.5,0.8180995475113122
698.0,487.0,569.0,453.0,556.0,475.0,366.0,480.0,1993-03-31,504.75,516.25,223.0,1.4694736842105263,-11.5,0.97772397094431
540.0,480.0,487.0,569.0,453.0,698.0,475.0,366.0,1993-06-30,519.75,497.25,-158.0,0.7736389684813754,22.5,1.0452488687782806
587.0,366.0,480.0,487.0,569.0,540.0,698.0,475.0,1993-09-30,575.0,475.5,47.0,1.087037037037037,99.5,1.2092534174553102
592.0,475.0,366.0,480.0,487.0,587.0,540.0,698.0,1993-12-31,604.25,452.0,5.0,1.008517887563884,152.25,1.3368362831858407
435.0,698.0,475.0,366.0,480.0,592.0,587.0,540.0,1994-03-31,538.5,504.75,-157.0,0.7347972972972973,33.75,1.0668647845468053
472.0,540.0,698.0,475.0,366.0,435.0,592.0,587.0,1994-06-30,521.5,519.75,37.0,1.085057471264368,1.75,1.0033670033670035
372.0,587.0,540.0,698.0,475.0,472.0,435.0,592.0,1994-09-30,467.75,575.0,-100.0,0.788135593220339,-107.25,0.8134782608695652
483.0,592.0,587.0,540.0,698.0,372.0,472.0,435.0,1994-12-31,440.5,604.25,111.0,1.2983870967741935,-163.75,0.7290028961522549
621.0,435.0,592.0,587.0,540.0,483.0,372.0,472.0,1995-03-31,487.0,538.5,138.0,1.2857142857142858,-51.5,0.904363974001857
677.0,472.0,435.0,592.0,587.0,621.0,483.0,372.0,1995-06-30,538.25,521.5,56.0,1.0901771336553945,16.75,1.0321188878235859
689.0,372.0,472.0,435.0,592.0,677.0,621.0,483.0,1995-09-30,617.5,467.75,12.0,1.017725258493353,149.75,1.3201496525921967
829.0,483.0,372.0,472.0,435.0,689.0,677.0,621.0,1995-12-31,704.0,440.5,140.0,1.2031930333817127,263.5,1.5981838819523269
767.0,621.0,483.0,372.0,472.0,829.0,689.0,677.0,1996-03-31,740.5,487.0,-62.0,0.9252110977080821,253.5,1.5205338809034907
654.0,677.0,621.0,483.0,372.0,767.0,829.0,689.0,1996-06-30,734.75,538.25,-113.0,0.8526727509778357,196.5,1.365071992568509
700.0,689.0,677.0,621.0,483.0,654.0,767.0,829.0,1996-09-30,737.5,617.5,46.0,1.070336391437309,120.0,1.194331983805668
720.0,829.0,689.0,677.0,621.0,700.0,654.0,767.0,1996-12-31,710.25,704.0,20.0,1.0285714285714285,6.25,1.0088778409090908
596.0,767.0,829.0,689.0,677.0,720.0,700.0,654.0,1997-03-31,667.5,740.5,-124.0,0.8277777777777777,-73.0,0.9014179608372721
653.0,654.0,767.0,829.0,689.0,596.0,720.0,700.0,1997-06-30,667.25,734.75,57.0,1.0956375838926173,-67.5,0.9081320176930929
639.0,700.0,654.0,767.0,829.0,653.0,596.0,720.0,1997-09-30,652.0,737.5,-14.0,0.9785604900459418,-85.5,0.8840677966101695
