0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
217.2283,236.4015,253.0454,247.642,247.5598,234.1819,233.7886,214.0021,1991-12-31,224.800225,246.162175,-16.953600000000023,0.9276049942373854,-21.36194999999998,0.9132200144071688
230.352,214.0021,236.4015,253.0454,247.642,217.2283,234.1819,233.7886,1992-03-31,228.8877,237.77274999999997,13.123700000000014,1.0604143198653215,-8.885049999999978,0.9626321771523441
237.2462,233.7886,214.0021,236.4015,253.0454,230.352,217.2283,234.1819,1992-06-30,229.7521,234.30939999999998,6.894199999999984,1.0299289782593595,-4.5572999999999695,0.9805500760959656
260.1592,234.1819,233.7886,214.0021,236.4015,237.2462,230.352,217.2283,1992-09-30,236.246425,229.593525,22.91300000000001,1.09657899683957,6.652899999999988,1.0289768624790268
290.1771,217.2283,234.1819,233.7886,214.0021,260.1592,237.2462,230.352,1992-12-31,254.483625,224.800225,30.017899999999997,1.1153828117552638,29.683399999999978,1.1320434621451112
302.3405,230.352,217.2283,234.1819,233.7886,290.1771,260.1592,237.2462,1993-03-31,272.48075,228.8877,12.163400000000024,1.0419171602445543,43.593050000000005,1.1904560620776041
301.7728,237.2462,230.352,217.2283,234.1819,302.3405,290.1771,260.1592,1993-06-30,288.6124,229.7521,-0.5677000000000021,0.9981223157334198,58.86029999999997,1.2561904766050014
319.5167,260.1592,237.2462,230.352,217.2283,301.7728,302.3405,290.1771,1993-09-30,303.451775,236.246425,17.743899999999996,1.0587988712037666,67.20535000000001,1.284471394646501
333.1199,290.1771,260.1592,237.2462,230.352,319.5167,301.7728,302.3405,1993-12-31,314.187475,254.483625,13.603199999999958,1.042574300498221,59.70385000000002,1.234607825945579
348.8189,302.3405,290.1771,260.1592,237.2462,333.1199,319.5167,301.7728,1994-03-31,325.807075,272.48075,15.699000000000012,1.0471271755304923,53.326325,1.195706760936323
341.4024,301.7728,302.3405,290.1771,260.1592,348.8189,333.1199,319.5167,1994-06-30,335.714475,288.6124,-7.416499999999985,0.9787382507083189,47.10207500000001,1.163201840946543
341.2669,319.5167,301.7728,302.3405,290.1771,341.4024,348.8189,333.1199,1994-09-30,341.152025,303.451775,-0.13549999999997908,0.999603107652436,37.70024999999998,1.1242380276075168
363.3532,333.1199,319.5167,301.7728,302.3405,341.2669,341.4024,348.8189,1994-12-31,348.71035,314.187475,22.086299999999994,1.0647185531324603,34.522875,1.109879857559567
376.5346,348.8189,333.1199,319.5167,301.7728,363.3532,341.2669,341.4024,1995-03-31,355.639275,325.807075,13.181399999999996,1.0362770989769734,29.8322,1.0915640030223408
373.0185,341.4024,348.8189,333.1199,319.5167,376.5346,363.3532,341.2669,1995-06-30,363.54330000000004,335.714475,-3.5160999999999945,0.9906619471358011,27.82882500000005,1.0828943256021357
387.3669,341.2669,341.4024,348.8189,333.1199,373.0185,376.5346,363.3532,1995-09-30,375.0683,341.152025,14.34839999999997,1.0384656525078515,33.91627500000004,1.099416894857945
404.7036,363.3532,341.2669,341.4024,348.8189,387.3669,373.0185,376.5346,1995-12-31,385.4059,348.71035,17.336700000000008,1.0447552436720846,36.69554999999997,1.10523217908502
399.4943,376.5346,363.3532,341.2669,341.4024,404.7036,387.3669,373.0185,1996-03-31,391.14582500000006,355.639275,-5.209299999999985,0.9871281105480654,35.50655000000006,1.0998386637696302
414.69,373.0185,376.5346,363.3532,341.2669,399.4943,404.7036,387.3669,1996-06-30,401.5637,363.54330000000004,15.195699999999988,1.0380373387054584,38.02039999999994,1.1045828653698195
422.6014,387.3669,373.0185,376.5346,363.3532,414.69,399.4943,404.7036,1996-09-30,410.37232500000005,375.0683,7.911400000000015,1.0190778653934265,35.304025000000024,1.0941269230164212
422.5393,404.7036,387.3669,373.0185,376.5346,422.6014,414.69,399.4943,1996-12-31,414.83125,385.4059,-0.06209999999998672,0.9998530530187548,29.425350000000037,1.0763489868733198
436.1686,399.4943,404.7036,387.3669,373.0185,422.5393,422.6014,414.69,1997-03-31,423.99982500000004,391.14582500000006,13.6293,1.0322556978723636,32.853999999999985,1.083994249459265
455.9902,414.69,399.4943,404.7036,387.3669,436.1686,422.5393,422.6014,1997-06-30,434.324875,401.5637,19.82159999999999,1.0454448119374022,32.76117500000004,1.0815840052275643
467.2126,422.6014,414.69,399.4943,404.7036,455.9902,436.1686,422.5393,1997-09-30,445.477675,410.37232500000005,11.222399999999993,1.0246110552375907,35.10534999999993,1.0855451205195183
468.9802,422.5393,422.6014,414.69,399.4943,467.2126,455.9902,436.1686,1997-12-31,457.0879,414.83125,1.7676000000000158,1.003783288378781,42.25664999999998,1.1018646738884788
486.8208,436.1686,422.5393,422.6014,414.69,468.9802,467.2126,455.9902,1998-03-31,469.75095,423.99982500000004,17.840599999999995,1.0380412648551047,45.751124999999945,1.1079036412338141
485.6111,455.9902,436.1686,422.5393,422.6014,486.8208,468.9802,467.2126,1998-06-30,477.156175,434.324875,-1.209699999999998,0.9975151020663044,42.8313,1.0986158114936428
493.931,467.2126,455.9902,436.1686,422.5393,485.6111,486.8208,468.9802,1998-09-30,483.835775,445.477675,8.319899999999961,1.0171328456042292,38.358100000000036,1.0861055495092993
513.5224,468.9802,467.2126,455.9902,436.1686,493.931,485.6111,486.8208,1998-12-31,494.971325,457.0879,19.591399999999965,1.0396642446009665,37.88342499999999,1.0828799559121998
517.6099,486.8208,468.9802,467.2126,455.9902,513.5224,493.931,485.6111,1999-03-31,502.6686,469.75095,4.087500000000091,1.0079597306758188,32.91765000000004,1.0700746853199552
490.9026,485.6111,486.8208,468.9802,467.2126,517.6099,513.5224,493.931,1999-06-30,503.99147500000004,477.156175,-26.707300000000032,0.9484026484037495,26.835300000000018,1.0562400769517444
