Date,Value
1994-01-31,193.5
1994-02-28,191.6
1994-03-31,192.6
1994-04-30,191.4
1994-05-31,190.5
1994-06-30,190.1
1994-07-31,188.8
1994-08-31,187.6
1994-09-30,187.8
1994-10-31,184.9
1994-11-30,182.9
1994-12-31,183.0
1995-01-31,181.1
1995-02-28,178.4
1995-03-31,176.9
1995-04-30,177.3
1995-05-31,176.1
1995-06-30,174.2
1995-07-31,173.1
1995-08-31,170.2
1995-09-30,168.7
1995-10-31,167.6
1995-11-30,166.4
1995-12-31,165.8
1996-01-31,163.1
1996-02-29,159.5
1996-03-31,157.5
1996-04-30,153.4
1996-05-31,152.2
1996-06-30,150.5
1996-07-31,148.7
1996-08-31,148.0
1996-09-30,146.9
1996-10-31,144.8
1996-11-30,142.9
1996-12-31,140.7
1997-01-31,139.6
1997-02-28,138.0
1997-03-31,136.7
1997-04-30,135.1
1997-05-31,130.9
1997-06-30,129.3
1997-07-31,127.9
1997-08-31,126.3
1997-09-30,125.0
1997-10-31,123.7
1997-11-30,122.4
1997-12-31,121.6
1998-01-31,118.9
1998-02-28,116.1
1998-03-31,113.8
1998-04-30,110.9
1998-05-31,109.4
1998-06-30,108.6
1998-07-31,107.3
1998-08-31,105.0
1998-09-30,104.4
1998-10-31,102.4
1998-11-30,101.8
1998-12-31,100.0
1999-01-31,97.9
1999-02-28,97.3
1999-03-31,96.7
1999-04-30,95.0
1999-05-31,94.5
1999-06-30,94.0
1999-07-31,92.9
1999-08-31,91.6
1999-09-30,91.3
1999-10-31,90.8
1999-11-30,90.4
1999-12-31,89.9
2000-01-31,88.8
2000-02-29,88.4
2000-03-31,87.7
2000-04-30,87.1
2000-05-31,86.2
2000-06-30,85.9
2000-07-31,86.0
2000-08-31,85.3
2000-09-30,85.1
2000-10-31,85.2
2000-11-30,85.0
2000-12-31,84.2
2001-01-31,82.9
2001-02-28,81.7
2001-03-31,80.5
2001-04-30,80.4
2001-05-31,80.0
2001-06-30,79.1
2001-07-31,78.6
2001-08-31,76.1
2001-09-30,76.1
2001-10-31,75.6
2001-11-30,75.0
2001-12-31,74.6
2002-01-31,72.6
2002-02-28,71.5
2002-03-31,71.0
2002-04-30,70.8
2002-05-31,70.3
2002-06-30,69.4
2002-07-31,68.4
2002-08-31,67.5
2002-09-30,67.1
2002-10-31,66.4
2002-11-30,65.6
2002-12-31,65.4
2003-01-31,64.7
2003-02-28,63.9
2003-03-31,62.9
2003-04-30,62.8
2003-05-31,62.1
2003-06-30,61.8
2003-07-31,61.5
2003-08-31,60.7
2003-09-30,60.6
2003-10-31,59.5
2003-11-30,58.9
2003-12-31,58.4
2004-01-31,58.2
2004-02-29,57.9
2004-03-31,57.7
2004-04-30,57.7
2004-05-31,57.2
2004-06-30,56.6
2004-07-31,56.5
2004-08-31,56.3
2004-09-30,55.9
2004-10-31,55.7
2004-11-30,54.5
2004-12-31,54.6
2005-01-31,53.9
2005-02-28,53.6
2005-03-31,53.1
2005-04-30,53.0
2005-05-31,52.4
2005-06-30,52.1
2005-07-31,51.7
2005-08-31,51.5
2005-09-30,51.0
2005-10-31,50.6
2005-11-30,50.5
2005-12-31,49.9
2006-01-31,49.8
2006-02-28,49.4
2006-03-31,49.2
2006-04-30,48.6
2006-05-31,48.2
2006-06-30,47.7
2006-07-31,47.5
2006-08-31,47.1
2006-09-30,46.8
2006-10-31,46.5
2006-11-30,46.5
2006-12-31,46.4
2007-01-31,46.0
2007-02-28,45.7
2007-03-31,45.2
2007-04-30,44.8
2007-05-31,44.1
2007-06-30,43.5
2007-07-31,43.2
2007-08-31,42.9
