Date,Value
2002-12-18,213.0
2002-12-25,203.0
2003-01-01,1152.0
2003-01-08,350.0
2003-01-15,213.0
2003-01-22,228.0
2003-01-29,214.0
2003-02-05,246.0
2003-02-12,228.0
2003-02-19,281.0
2003-02-26,238.0
2003-03-05,238.0
2003-03-12,233.0
2003-03-19,261.0
2003-03-26,175.0
2003-04-02,277.0
2003-04-09,277.0
2003-04-16,236.0
2003-04-23,234.0
2003-04-30,231.0
2003-05-07,259.0
2003-05-14,264.0
2003-05-21,247.0
2003-05-28,243.0
2003-06-04,243.0
2003-06-11,233.0
2003-06-18,229.0
2003-06-25,220.0
2003-07-02,220.0
2003-07-09,225.0
2003-07-16,318.0
2003-07-23,423.0
2003-07-30,246.0
2003-08-06,307.0
2003-08-13,281.0
2003-08-20,301.0
2003-08-27,282.0
2003-09-03,240.0
2003-09-10,287.0
2003-09-17,272.0
2003-09-24,262.0
2003-10-01,336.0
2003-10-08,334.0
2003-10-15,289.0
2003-10-22,279.0
2003-10-29,283.0
2003-11-05,320.0
2003-11-12,314.0
2003-11-19,308.0
2003-11-26,255.0
2003-12-03,282.0
2003-12-10,241.0
2003-12-17,236.0
2003-12-24,253.0
2003-12-31,717.0
2004-01-07,225.0
2004-01-14,328.0
2004-01-21,416.0
2004-01-28,378.0
2004-02-04,418.0
2004-02-11,390.0
2004-02-18,308.0
2004-02-25,330.0
2004-03-03,335.0
2004-03-10,324.0
2004-03-17,326.0
2004-03-24,247.0
2004-03-31,231.0
2004-04-07,338.0
2004-04-14,350.0
2004-04-21,297.0
2004-04-28,293.0
2004-05-05,275.0
2004-05-12,259.0
2004-05-19,266.0
2004-05-26,263.0
2004-06-02,298.0
2004-06-09,247.0
2004-06-16,238.0
2004-06-23,227.0
2004-06-30,226.0
2004-07-07,264.0
2004-07-14,349.0
2004-07-21,287.0
2004-07-28,286.0
2004-08-04,317.0
2004-08-11,265.0
2004-08-18,294.0
2004-08-25,283.0
2004-09-01,317.0
2004-09-08,266.0
2004-09-15,252.0
2004-09-22,252.0
2004-09-29,245.0
2004-10-06,334.0
2004-10-13,292.0
2004-10-20,299.0
2004-10-27,303.0
2004-11-03,372.0
2004-11-10,304.0
2004-11-17,304.0
2004-11-24,296.0
2004-12-01,318.0
2004-12-08,265.0
2004-12-15,262.0
2004-12-22,264.0
2004-12-29,221.0
2005-01-05,229.0
2005-01-12,284.0
2005-01-19,387.0
2005-01-26,317.0
2005-02-02,309.0
2005-02-09,287.0
2005-02-16,297.0
2005-02-23,275.0
2005-03-02,301.0
2005-03-09,286.0
2005-03-16,254.0
2005-03-23,239.0
2005-03-30,235.0
2005-04-06,300.0
2005-04-13,308.0
2005-04-20,315.0
2005-04-27,294.0
2005-05-04,357.0
2005-05-11,315.0
2005-05-18,273.0
2005-05-25,278.0
2005-06-01,314.0
2005-06-08,501.0
2005-06-15,255.0
2005-06-22,267.0
2005-06-29,252.0
2005-07-06,295.0
2005-07-13,304.0
2005-07-20,309.0
2005-07-27,291.0
2005-08-03,346.0
2005-08-10,302.0
2005-08-17,319.0
2005-08-24,296.0
2005-08-31,265.0
2005-09-07,314.0
2005-09-14,258.0
2005-09-21,240.0
2005-09-28,243.0
2005-10-05,307.0
2005-10-12,297.0
2005-10-19,308.0
2005-10-26,303.0
2005-11-02,316.0
2005-11-09,264.0
2005-11-16,261.0
2005-11-23,270.0
2005-11-30,255.0
2005-12-07,281.0
2005-12-14,244.0
2005-12-21,280.0
2005-12-28,276.0
2006-01-04,265.0
2006-01-11,327.0
2006-01-18,298.0
2006-01-25,374.0
2006-02-01,321.0
2006-02-08,256.0
2006-02-15,262.0
2006-02-22,257.0
2006-03-01,290.0
2006-03-08,230.0
2006-03-15,261.0
2006-03-22,223.0
2006-03-29,219.0
2006-04-05,352.0
2006-04-12,285.0
2006-04-19,281.0
2006-04-26,280.0
2006-05-03,310.0
2006-05-10,296.0
2006-05-17,304.0
2006-05-24,252.0
2006-05-31,242.0
2006-06-07,270.0
2006-06-14,242.0
2006-06-21,238.0
2006-06-28,231.0
2006-07-05,258.0
2006-07-12,277.0
2006-07-19,294.0
2006-07-26,283.0
2006-08-02,386.0
2006-08-09,268.0
2006-08-16,277.0
2006-08-23,318.0
2006-08-30,255.0
2006-09-06,277.0
2006-09-13,266.0
2006-09-20,276.0
2006-09-27,236.0
2006-10-04,334.0
2006-10-11,288.0
2006-10-18,287.0
2006-10-25,293.0
2006-11-01,323.0
2006-11-08,275.0
2006-11-15,294.0
2006-11-22,280.0
2006-11-29,316.0
2006-12-06,267.0
2006-12-13,260.0
2006-12-20,258.0
2006-12-27,258.0
2007-01-03,239.0
2007-01-10,230.0
2007-01-17,307.0
2007-01-24,303.0
2007-01-31,285.0
2007-02-07,306.0
2007-02-14,259.0
2007-02-21,257.0
2007-02-28,274.0
2007-03-07,250.0
2007-03-14,240.0
2007-03-21,220.0
2007-03-28,231.0
2007-04-04,319.0
2007-04-11,274.0
2007-04-18,271.0
2007-04-25,274.0
2007-05-02,278.0
2007-05-09,261.0
2007-05-16,279.0
2007-05-23,266.0
2007-05-30,253.0
2007-06-06,286.0
2007-06-13,226.0
2007-06-20,222.0
2007-06-27,218.0
2007-07-04,269.0
2007-07-11,277.0
2007-07-18,294.0
2007-07-25,300.0
2007-08-01,295.0
