Date,Value
1994-11-28,1.149
1994-12-05,1.169
1994-12-12,1.167
1994-12-19,1.167
1994-12-26,1.165
1995-01-02,1.167
1995-01-09,1.169
1995-01-16,1.169
1995-01-23,1.165
1995-01-30,1.162
1995-02-06,1.159
1995-02-13,1.158
1995-02-20,1.153
1995-02-27,1.152
1995-03-06,1.149
1995-03-13,1.141
1995-03-20,1.14
1995-03-27,1.138
1995-04-03,1.14
1995-04-10,1.149
1995-04-17,1.16
1995-04-24,1.176
1995-05-01,1.188
1995-05-08,1.205
1995-05-15,1.215
1995-05-22,1.233
1995-05-29,1.239
1995-06-05,1.238
1995-06-12,1.237
1995-06-19,1.234
1995-06-26,1.228
1995-07-03,1.223
1995-07-10,1.216
1995-07-17,1.207
1995-07-24,1.196
1995-07-31,1.183
1995-08-07,1.174
1995-08-14,1.166
1995-08-21,1.16
1995-08-28,1.156
1995-09-04,1.152
1995-09-11,1.148
1995-09-18,1.146
1995-09-25,1.142
1995-10-02,1.142
1995-10-09,1.139
1995-10-16,1.135
1995-10-23,1.129
1995-10-30,1.117
1995-11-06,1.11
1995-11-13,1.107
1995-11-20,1.1
1995-11-27,1.098
1995-12-04,1.101
1995-12-11,1.104
1995-12-18,1.113
1995-12-25,1.122
1996-01-01,1.122
1996-01-08,1.128
1996-01-15,1.135
1996-01-22,1.132
1996-01-29,1.128
1996-02-05,1.126
1996-02-12,1.123
1996-02-19,1.126
1996-02-26,1.142
1996-03-04,1.158
1996-03-11,1.165
1996-03-18,1.17
1996-03-25,1.192
1996-04-01,1.209
1996-04-08,1.236
1996-04-15,1.28
1996-04-22,1.32
1996-04-29,1.342
1996-05-06,1.351
1996-05-13,1.354
1996-05-20,1.357
1996-05-27,1.349
1996-06-03,1.367
1996-06-10,1.356
1996-06-17,1.344
1996-06-24,1.332
1996-07-01,1.319
1996-07-08,1.312
1996-07-15,1.305
1996-07-22,1.296
1996-07-29,1.284
1996-08-05,1.271
1996-08-12,1.259
1996-08-19,1.251
1996-08-26,1.252
1996-09-02,1.235
1996-09-09,1.235
1996-09-16,1.237
1996-09-23,1.238
1996-09-30,1.233
1996-10-07,1.227
1996-10-14,1.228
1996-10-21,1.222
1996-10-28,1.221
1996-11-04,1.225
1996-11-11,1.223
1996-11-18,1.23
1996-11-25,1.236
1996-12-02,1.24
1996-12-09,1.245
1996-12-16,1.248
1996-12-23,1.249
1996-12-30,1.25
1997-01-06,1.254
1997-01-13,1.266
1997-01-20,1.268
1997-01-27,1.265
1997-02-03,1.267
1997-02-10,1.271
1997-02-17,1.266
1997-02-24,1.26
1997-03-03,1.253
1997-03-10,1.252
1997-03-17,1.249
1997-03-24,1.252
1997-03-31,1.256
1997-04-07,1.259
1997-04-14,1.26
1997-04-21,1.256
1997-04-28,1.25
1997-05-05,1.249
1997-05-12,1.244
1997-05-19,1.246
1997-05-26,1.252
1997-06-02,1.25
1997-06-09,1.246
1997-06-16,1.241
1997-06-23,1.232
1997-06-30,1.22
1997-07-07,1.215
1997-07-14,1.208
1997-07-21,1.206
1997-07-28,1.201
1997-08-04,1.228
1997-08-11,1.265
