Date,Value
1994-11-28,1.351
1994-12-05,1.37
1994-12-12,1.363
1994-12-19,1.36
1994-12-26,1.358
1995-01-02,1.386
1995-01-09,1.387
1995-01-16,1.385
1995-01-23,1.378
1995-01-30,1.37
1995-02-06,1.368
1995-02-13,1.367
1995-02-20,1.363
1995-02-27,1.362
1995-03-06,1.358
1995-03-13,1.353
1995-03-20,1.351
1995-03-27,1.349
1995-04-03,1.35
1995-04-10,1.357
1995-04-17,1.361
1995-04-24,1.377
1995-05-01,1.389
1995-05-08,1.408
1995-05-15,1.418
1995-05-22,1.429
1995-05-29,1.435
1995-06-05,1.434
1995-06-12,1.433
1995-06-19,1.432
1995-06-26,1.428
1995-07-03,1.423
1995-07-10,1.416
1995-07-17,1.409
1995-07-24,1.397
1995-07-31,1.387
1995-08-07,1.379
1995-08-14,1.372
1995-08-21,1.366
1995-08-28,1.356
1995-09-04,1.362
1995-09-11,1.356
1995-09-18,1.355
1995-09-25,1.352
1995-10-02,1.352
1995-10-09,1.351
1995-10-16,1.348
1995-10-23,1.341
1995-10-30,1.332
1995-11-06,1.318
1995-11-13,1.315
1995-11-20,1.309
1995-11-27,1.306
1995-12-04,1.307
1995-12-11,1.307
1995-12-18,1.314
1995-12-25,1.322
1996-01-01,1.326
1996-01-08,1.326
1996-01-15,1.335
1996-01-22,1.337
1996-01-29,1.334
1996-02-05,1.331
1996-02-12,1.329
1996-02-19,1.33
1996-02-26,1.345
1996-03-04,1.355
1996-03-11,1.361
1996-03-18,1.369
1996-03-25,1.39
1996-04-01,1.406
1996-04-08,1.429
1996-04-15,1.473
1996-04-22,1.519
1996-04-29,1.544
1996-05-06,1.553
1996-05-13,1.555
1996-05-20,1.556
1996-05-27,1.549
1996-06-03,1.556
1996-06-10,1.543
1996-06-17,1.533
1996-06-24,1.525
1996-07-01,1.514
1996-07-08,1.506
1996-07-15,1.499
1996-07-22,1.491
1996-07-29,1.48
1996-08-05,1.47
1996-08-12,1.458
1996-08-19,1.445
1996-08-26,1.447
1996-09-02,1.432
1996-09-09,1.429
1996-09-16,1.433
1996-09-23,1.432
1996-09-30,1.426
1996-10-07,1.421
1996-10-14,1.419
1996-10-21,1.416
1996-10-28,1.413
1996-11-04,1.416
1996-11-11,1.413
1996-11-18,1.422
1996-11-25,1.428
1996-12-02,1.433
1996-12-09,1.437
1996-12-16,1.443
1996-12-23,1.442
1996-12-30,1.443
1997-01-06,1.448
1997-01-13,1.458
1997-01-20,1.459
1997-01-27,1.458
1997-02-03,1.458
1997-02-10,1.46
1997-02-17,1.458
1997-02-24,1.454
1997-03-03,1.448
1997-03-10,1.448
1997-03-17,1.444
1997-03-24,1.442
1997-03-31,1.446
1997-04-07,1.453
1997-04-14,1.452
1997-04-21,1.447
1997-04-28,1.442
1997-05-05,1.442
1997-05-12,1.437
1997-05-19,1.436
1997-05-26,1.442
1997-06-02,1.439
1997-06-09,1.439
1997-06-16,1.435
1997-06-23,1.429
1997-06-30,1.417
1997-07-07,1.41
1997-07-14,1.405
1997-07-21,1.401
1997-07-28,1.4
1997-08-04,1.42
1997-08-11,1.455
1997-08-18,1.473
1997-08-25,1.498
1997-09-01,1.504
1997-09-08,1.509
1997-09-15,1.509
1997-09-22,1.502
1997-09-29,1.492
1997-10-06,1.486
1997-10-13,1.48
1997-10-20,1.472
1997-10-27,1.461
1997-11-03,1.452
1997-11-10,1.446
1997-11-17,1.437
1997-11-24,1.43
1997-12-01,1.424
1997-12-08,1.412
1997-12-15,1.401
1997-12-22,1.389
1997-12-29,1.384
1998-01-05,1.378
1998-01-12,1.365
1998-01-19,1.345
1998-01-26,1.333
1998-02-02,1.319
1998-02-09,1.307
1998-02-16,1.291
1998-02-23,1.279
1998-03-02,1.259
1998-03-09,1.241
1998-03-16,1.232
1998-03-23,1.225
1998-03-30,1.251
1998-04-06,1.248
1998-04-13,1.252
1998-04-20,1.251
1998-04-27,1.26
1998-05-04,1.283
1998-05-11,1.295
1998-05-18,1.308
1998-05-25,1.307
1998-06-01,1.304
1998-06-08,1.305
1998-06-15,1.302
1998-06-22,1.301
1998-06-29,1.296
