Date,Value
1964-01-31,3727.0
1964-02-29,3776.0
1964-03-31,3799.0
1964-04-30,3815.0
1964-05-31,3806.0
1964-06-30,3721.0
1964-07-31,3506.0
1964-08-31,3507.0
1964-09-30,3747.0
1964-10-31,3915.0
1964-11-30,3964.0
1964-12-31,3973.0
1965-01-31,3954.0
1965-02-28,4002.0
1965-03-31,4024.0
1965-04-30,4034.0
1965-05-31,4026.0
1965-06-30,3946.0
1965-07-31,3763.0
1965-08-31,3753.0
1965-09-30,4020.0
1965-10-31,4192.0
1965-11-30,4259.0
1965-12-31,4305.0
1966-01-31,4278.0
1966-02-28,4355.0
1966-03-31,4408.0
1966-04-30,4442.0
1966-05-31,4445.0
1966-06-30,4386.0
1966-07-31,4174.0
1966-08-31,4144.0
1966-09-30,4442.0
1966-10-31,4630.0
1966-11-30,4721.0
1966-12-31,4759.0
1967-01-31,4734.0
1967-02-28,4801.0
1967-03-31,4835.0
1967-04-30,4846.0
1967-05-31,4836.0
1967-06-30,4753.0
1967-07-31,4277.0
1967-08-31,4177.0
1967-09-30,4774.0
1967-10-31,4985.0
1967-11-30,5052.0
1967-12-31,5092.0
1968-01-31,5088.0
1968-02-29,5162.0
1968-03-31,5193.0
1968-04-30,5198.0
1968-05-31,5187.0
1968-06-30,5085.0
1968-07-31,4515.0
1968-08-31,4443.0
1968-09-30,4941.0
1968-10-31,5169.0
1968-11-30,5225.0
1968-12-31,5280.0
1969-01-31,5272.0
1969-02-28,5353.0
1969-03-31,5369.0
1969-04-30,5374.0
1969-05-31,5368.0
1969-06-30,5283.0
1969-07-31,4615.0
1969-08-31,4536.0
1969-09-30,5106.0
1969-10-31,5382.0
1969-11-30,5452.0
1969-12-31,5473.0
1970-01-31,5444.0
1970-02-28,5525.0
1970-03-31,5569.0
1970-04-30,5591.0
1970-05-31,5558.0
1970-06-30,5458.0
1970-07-31,4928.0
1970-08-31,4861.0
1970-09-30,5315.0
1970-10-31,5566.0
1970-11-30,5656.0
1970-12-31,5662.0
1971-01-31,5634.0
1971-02-28,5708.0
1971-03-31,5742.0
1971-04-30,5740.0
1971-05-31,5724.0
1971-06-30,5602.0
1971-07-31,4996.0
1971-08-31,4958.0
1971-09-30,5441.0
1971-10-31,5681.0
1971-11-30,5762.0
1971-12-31,5786.0
1972-01-31,5779.0
1972-02-29,5879.0
1972-03-31,5910.0
1972-04-30,5905.0
1972-05-31,5913.0
1972-06-30,5797.0
1972-07-31,5282.0
1972-08-31,5245.0
1972-09-30,5752.0
1972-10-31,6075.0
1972-11-30,6170.0
1972-12-31,6179.0
1973-01-31,6132.0
1973-02-28,6239.0
1973-03-31,6271.0
1973-04-30,6237.0
1973-05-31,6232.0
1973-06-30,6124.0
1973-07-31,5511.0
1973-08-31,5446.0
1973-09-30,5920.0
1973-10-31,6224.0
1973-11-30,6307.0
1973-12-31,6343.0
1974-01-31,6278.0
1974-02-28,6408.0
1974-03-31,6446.0
1974-04-30,6431.0
1974-05-31,6439.0
1974-06-30,6320.0
1974-07-31,5788.0
1974-08-31,5728.0
1974-09-30,6301.0
1974-10-31,6591.0
1974-11-30,6686.0
1974-12-31,6697.0
1975-01-31,6654.0
1975-02-28,6808.0
1975-03-31,6843.0
1975-04-30,6725.0
1975-05-31,6726.0
1975-06-30,6556.0
1975-07-31,5854.0
1975-08-31,5832.0
1975-09-30,6292.0
1975-10-31,6639.0
1975-11-30,6714.0
1975-12-31,6684.0
1976-01-31,6630.0
1976-02-29,6732.0
1976-03-31,6799.0
1976-04-30,6962.0
1976-05-31,6931.0
1976-06-30,6835.0
1976-07-31,6229.0
1976-08-31,6139.0
1976-09-30,6509.0
1976-10-31,6857.0
1976-11-30,7002.0
1976-12-31,7063.0
1977-01-31,7001.0
1977-02-28,7140.0
