0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
23560.0,9678.0,39076.0,62869.0,44909.0,55005.0,56750.0,56439.0,1991-12-31,47938.5,39133.0,8805.5,1.2250146934812052
78469.0,56439.0,9678.0,39076.0,62869.0,23560.0,55005.0,56750.0,1992-03-31,53446.0,42015.5,11430.5,1.2720543608906236
65115.0,56750.0,56439.0,9678.0,39076.0,78469.0,23560.0,55005.0,1992-06-30,55537.25,40485.75,15051.5,1.3717727842512488
54327.0,55005.0,56750.0,56439.0,9678.0,65115.0,78469.0,23560.0,1992-09-30,55367.75,44468.0,10899.75,1.245114464333903
55831.0,23560.0,55005.0,56750.0,56439.0,54327.0,65115.0,78469.0,1992-12-31,63435.5,47938.5,15497.0,1.3232683542455437
51633.0,78469.0,23560.0,55005.0,56750.0,55831.0,54327.0,65115.0,1993-03-31,56726.5,53446.0,3280.5,1.0613797103618605
78418.0,65115.0,78469.0,23560.0,55005.0,51633.0,55831.0,54327.0,1993-06-30,60052.25,55537.25,4515.0,1.0812967872914125
83951.0,54327.0,65115.0,78469.0,23560.0,78418.0,51633.0,55831.0,1993-09-30,67458.25,55367.75,12090.5,1.2183671902867643
103146.0,55831.0,54327.0,65115.0,78469.0,83951.0,78418.0,51633.0,1993-12-31,79287.0,63435.5,15851.5,1.2498837401770302
138668.0,51633.0,55831.0,54327.0,65115.0,103146.0,83951.0,78418.0,1994-03-31,101045.75,56726.5,44319.25,1.7812794725569179
148004.0,78418.0,51633.0,55831.0,54327.0,138668.0,103146.0,83951.0,1994-06-30,118442.25,60052.25,58390.0,1.9723199380539447
168734.0,83951.0,78418.0,51633.0,55831.0,148004.0,138668.0,103146.0,1994-09-30,139638.0,67458.25,72179.75,2.0699914391494
175957.0,103146.0,83951.0,78418.0,51633.0,168734.0,148004.0,138668.0,1994-12-31,157840.75,79287.0,78553.75,1.9907519517701515
141734.0,138668.0,103146.0,83951.0,78418.0,175957.0,168734.0,148004.0,1995-03-31,158607.25,101045.75,57561.5,1.5696578035196929
148783.0,148004.0,138668.0,103146.0,83951.0,141734.0,175957.0,168734.0,1995-06-30,158802.0,118442.25,40359.75,1.3407546715804537
163549.0,168734.0,148004.0,138668.0,103146.0,148783.0,141734.0,175957.0,1995-09-30,157505.75,139638.0,17867.75,1.1279576476317335
157727.0,175957.0,168734.0,148004.0,138668.0,163549.0,148783.0,141734.0,1995-12-31,152948.25,157840.75,-4892.5,0.9690035684701194
194069.0,141734.0,175957.0,168734.0,148004.0,157727.0,163549.0,148783.0,1996-03-31,166032.0,158607.25,7424.75,1.0468121728357311
