0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
-2.0,4.0,-1.0,-2.0,-4.0,-19.0,24.0,-56.0,1991-12-31,-13.25,-0.75,-12.5,17.666666666666668
-21.0,-56.0,4.0,-1.0,-2.0,-2.0,-19.0,24.0,1992-03-31,-4.5,-13.75,9.25,0.32727272727272727
182.0,24.0,-56.0,4.0,-1.0,-21.0,-2.0,-19.0,1992-06-30,35.0,-7.25,42.25,-4.827586206896552
290.0,-19.0,24.0,-56.0,4.0,182.0,-21.0,-2.0,1992-09-30,112.25,-11.75,124.0,-9.553191489361701
315.0,-2.0,-19.0,24.0,-56.0,290.0,182.0,-21.0,1992-12-31,191.5,-13.25,204.75,-14.452830188679245
250.0,-21.0,-2.0,-19.0,24.0,315.0,290.0,182.0,1993-03-31,259.25,-4.5,263.75,-57.611111111111114
366.0,182.0,-21.0,-2.0,-19.0,250.0,315.0,290.0,1993-06-30,305.25,35.0,270.25,8.721428571428572
308.0,290.0,182.0,-21.0,-2.0,366.0,250.0,315.0,1993-09-30,309.75,112.25,197.5,2.7594654788418707
187.0,315.0,290.0,182.0,-21.0,308.0,366.0,250.0,1993-12-31,277.75,191.5,86.25,1.4503916449086163
633.0,250.0,315.0,290.0,182.0,187.0,308.0,366.0,1994-03-31,373.5,259.25,114.25,1.4406943105110896
938.0,366.0,250.0,315.0,290.0,633.0,187.0,308.0,1994-06-30,516.5,305.25,211.25,1.692055692055692
968.0,308.0,366.0,250.0,315.0,938.0,633.0,187.0,1994-09-30,681.5,309.75,371.75,2.2001614205004034
284.0,187.0,308.0,366.0,250.0,968.0,938.0,633.0,1994-12-31,705.75,277.75,428.0,2.540954095409541
720.0,633.0,187.0,308.0,366.0,284.0,968.0,938.0,1995-03-31,727.5,373.5,354.0,1.9477911646586346
472.0,938.0,633.0,187.0,308.0,720.0,284.0,968.0,1995-06-30,611.0,516.5,94.5,1.1829622458857696
636.0,968.0,938.0,633.0,187.0,472.0,720.0,284.0,1995-09-30,528.0,681.5,-153.5,0.7747615553925165
25.0,284.0,968.0,938.0,633.0,636.0,472.0,720.0,1995-12-31,463.25,705.75,-242.5,0.6563939071909316
273.0,720.0,284.0,968.0,938.0,25.0,636.0,472.0,1996-03-31,351.5,727.5,-376.0,0.4831615120274914
