0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,
19270.333333333332,,,,,,,,1992-03-31,19270.333333333332,,,
21075.666666666668,,,,,19270.333333333332,,,1992-06-30,20173.0,,,
21483.333333333332,,,,,21075.666666666668,19270.333333333332,,1992-09-30,20609.777777777777,,,
21147.0,,,,,21483.333333333332,21075.666666666668,19270.333333333332,1992-12-31,20744.083333333332,,,
21200.0,19270.333333333332,,,,21147.0,21483.333333333332,21075.666666666668,1993-03-31,21226.5,19270.333333333332,1956.1666666666679,1.101511823009462
22637.666666666668,21075.666666666668,19270.333333333332,,,21200.0,21147.0,21483.333333333332,1993-06-30,21617.0,20173.0,1444.0,1.0715808258563426
22996.666666666668,21483.333333333332,21075.666666666668,19270.333333333332,,22637.666666666668,21200.0,21147.0,1993-09-30,21995.333333333336,20609.777777777777,1385.5555555555584,1.0672280686621238
23490.0,21147.0,21483.333333333332,21075.666666666668,19270.333333333332,22996.666666666668,22637.666666666668,21200.0,1993-12-31,22581.083333333336,20744.083333333332,1837.0000000000036,1.088555371210265
22784.0,21200.0,21147.0,21483.333333333332,21075.666666666668,23490.0,22996.666666666668,22637.666666666668,1994-03-31,22977.083333333336,21226.5,1750.5833333333358,1.082471596039542
24604.666666666668,22637.666666666668,21200.0,21147.0,21483.333333333332,22784.0,23490.0,22996.666666666668,1994-06-30,23468.833333333336,21617.0,1851.8333333333358,1.0856656026892415
24776.333333333332,22996.666666666668,22637.666666666668,21200.0,21147.0,24604.666666666668,22784.0,23490.0,1994-09-30,23913.75,21995.333333333336,1918.4166666666642,1.0872192586306184
24837.333333333332,23490.0,22996.666666666668,22637.666666666668,21200.0,24776.333333333332,24604.666666666668,22784.0,1994-12-31,24250.583333333332,22581.083333333336,1669.4999999999964,1.0739335653367676
24315.0,22784.0,23490.0,22996.666666666668,22637.666666666668,24837.333333333332,24776.333333333332,24604.666666666668,1995-03-31,24633.333333333332,22977.083333333336,1656.2499999999964,1.0720826910871337
25382.666666666668,24604.666666666668,22784.0,23490.0,22996.666666666668,24315.0,24837.333333333332,24776.333333333332,1995-06-30,24827.833333333332,23468.833333333336,1358.9999999999964,1.0579065853294793
25856.0,24776.333333333332,24604.666666666668,22784.0,23490.0,25382.666666666668,24315.0,24837.333333333332,1995-09-30,25097.75,23913.75,1184.0,1.0495112644399143
25552.666666666668,24837.333333333332,24776.333333333332,24604.666666666668,22784.0,25856.0,25382.666666666668,24315.0,1995-12-31,25276.583333333336,24250.583333333332,1026.0000000000036,1.0423082606260332
24533.666666666668,24315.0,24837.333333333332,24776.333333333332,24604.666666666668,25552.666666666668,25856.0,25382.666666666668,1996-03-31,25331.250000000004,24633.333333333332,697.9166666666715,1.0283322056833561
