0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
569.0,709.0,477.0,500.0,538.0,453.0,556.0,632.0,1991-12-31,552.5,556.0,-3.5,0.9937050359712231
487.0,632.0,709.0,477.0,500.0,569.0,453.0,556.0,1992-03-31,516.25,579.5,-63.25,0.8908541846419327
480.0,556.0,632.0,709.0,477.0,487.0,569.0,453.0,1992-06-30,497.25,593.5,-96.25,0.8378264532434709
366.0,453.0,556.0,632.0,709.0,480.0,487.0,569.0,1992-09-30,475.5,587.5,-112.0,0.8093617021276596
475.0,569.0,453.0,556.0,632.0,366.0,480.0,487.0,1992-12-31,452.0,552.5,-100.5,0.8180995475113122
698.0,487.0,569.0,453.0,556.0,475.0,366.0,480.0,1993-03-31,504.75,516.25,-11.5,0.97772397094431
540.0,480.0,487.0,569.0,453.0,698.0,475.0,366.0,1993-06-30,519.75,497.25,22.5,1.0452488687782806
587.0,366.0,480.0,487.0,569.0,540.0,698.0,475.0,1993-09-30,575.0,475.5,99.5,1.2092534174553102
592.0,475.0,366.0,480.0,487.0,587.0,540.0,698.0,1993-12-31,604.25,452.0,152.25,1.3368362831858407
435.0,698.0,475.0,366.0,480.0,592.0,587.0,540.0,1994-03-31,538.5,504.75,33.75,1.0668647845468053
472.0,540.0,698.0,475.0,366.0,435.0,592.0,587.0,1994-06-30,521.5,519.75,1.75,1.0033670033670035
372.0,587.0,540.0,698.0,475.0,472.0,435.0,592.0,1994-09-30,467.75,575.0,-107.25,0.8134782608695652
483.0,592.0,587.0,540.0,698.0,372.0,472.0,435.0,1994-12-31,440.5,604.25,-163.75,0.7290028961522549
621.0,435.0,592.0,587.0,540.0,483.0,372.0,472.0,1995-03-31,487.0,538.5,-51.5,0.904363974001857
677.0,472.0,435.0,592.0,587.0,621.0,483.0,372.0,1995-06-30,538.25,521.5,16.75,1.0321188878235859
689.0,372.0,472.0,435.0,592.0,677.0,621.0,483.0,1995-09-30,617.5,467.75,149.75,1.3201496525921967
829.0,483.0,372.0,472.0,435.0,689.0,677.0,621.0,1995-12-31,704.0,440.5,263.5,1.5981838819523269
767.0,621.0,483.0,372.0,472.0,829.0,689.0,677.0,1996-03-31,740.5,487.0,253.5,1.5205338809034907
654.0,677.0,621.0,483.0,372.0,767.0,829.0,689.0,1996-06-30,734.75,538.25,196.5,1.365071992568509
700.0,689.0,677.0,621.0,483.0,654.0,767.0,829.0,1996-09-30,737.5,617.5,120.0,1.194331983805668
720.0,829.0,689.0,677.0,621.0,700.0,654.0,767.0,1996-12-31,710.25,704.0,6.25,1.0088778409090908
596.0,767.0,829.0,689.0,677.0,720.0,700.0,654.0,1997-03-31,667.5,740.5,-73.0,0.9014179608372721
653.0,654.0,767.0,829.0,689.0,596.0,720.0,700.0,1997-06-30,667.25,734.75,-67.5,0.9081320176930929
639.0,700.0,654.0,767.0,829.0,653.0,596.0,720.0,1997-09-30,652.0,737.5,-85.5,0.8840677966101695
758.0,720.0,700.0,654.0,767.0,639.0,653.0,596.0,1997-12-31,661.5,710.25,-48.75,0.9313621964097148
719.0,596.0,720.0,700.0,654.0,758.0,639.0,653.0,1998-03-31,692.25,667.5,24.75,1.0370786516853931
755.0,653.0,596.0,720.0,700.0,719.0,758.0,639.0,1998-06-30,717.75,667.25,50.5,1.0756837766953915
585.0,639.0,653.0,596.0,720.0,755.0,719.0,758.0,1998-09-30,704.25,652.0,52.25,1.080138036809816
799.0,758.0,639.0,653.0,596.0,585.0,755.0,719.0,1998-12-31,714.5,661.5,53.0,1.0801209372637943
922.0,719.0,758.0,639.0,653.0,799.0,585.0,755.0,1999-03-31,765.25,692.25,73.0,1.1054532322137955
997.0,755.0,719.0,758.0,639.0,922.0,799.0,585.0,1999-06-30,825.75,717.75,108.0,1.1504702194357366
749.0,585.0,755.0,719.0,758.0,997.0,922.0,799.0,1999-09-30,866.75,704.25,162.5,1.230741924032659
991.0,799.0,585.0,755.0,719.0,749.0,997.0,922.0,1999-12-31,914.75,714.5,200.25,1.2802659202239328
1009.0,922.0,799.0,585.0,755.0,991.0,749.0,997.0,2000-03-31,936.5,765.25,171.25,1.223783077425678
1174.0,997.0,922.0,799.0,585.0,1009.0,991.0,749.0,2000-06-30,980.75,825.75,155.0,1.187708144111414
1300.0,749.0,997.0,922.0,799.0,1174.0,1009.0,991.0,2000-09-30,1118.5,866.75,251.75,1.2904528410729736
1192.0,991.0,749.0,997.0,922.0,1300.0,1174.0,1009.0,2000-12-31,1168.75,914.75,254.0,1.2776714949439738
1096.0,1009.0,991.0,749.0,997.0,1192.0,1300.0,1174.0,2001-03-31,1190.5,936.5,254.0,1.2712226374799787
1065.0,1174.0,1009.0,991.0,749.0,1096.0,1192.0,1300.0,2001-06-30,1163.25,980.75,182.5,1.1860820800407852
1089.0,1300.0,1174.0,1009.0,991.0,1065.0,1096.0,1192.0,2001-09-30,1110.5,1118.5,-8.0,0.9928475637013858
1435.0,1192.0,1300.0,1174.0,1009.0,1089.0,1065.0,1096.0,2001-12-31,1171.25,1168.75,2.5,1.0021390374331551
1050.0,1096.0,1192.0,1300.0,1174.0,1435.0,1089.0,1065.0,2002-03-31,1159.75,1190.5,-30.75,0.9741705165896682
973.0,1065.0,1096.0,1192.0,1300.0,1050.0,1435.0,1089.0,2002-06-30,1136.75,1163.25,-26.5,0.9772189984955942
840.0,1089.0,1065.0,1096.0,1192.0,973.0,1050.0,1435.0,2002-09-30,1074.5,1110.5,-36.0,0.9675821701936065
1596.0,1435.0,1089.0,1065.0,1096.0,840.0,973.0,1050.0,2002-12-31,1114.75,1171.25,-56.5,0.951760939167556
984.0,1050.0,1435.0,1089.0,1065.0,1596.0,840.0,973.0,2003-03-31,1098.25,1159.75,-61.5,0.9469713300280233
2124.0,973.0,1050.0,1435.0,1089.0,984.0,1596.0,840.0,2003-06-30,1386.0,1136.75,249.25,1.219265449747086
1595.0,840.0,973.0,1050.0,1435.0,2124.0,984.0,1596.0,2003-09-30,1574.75,1074.5,500.25,1.465565379246161
1843.0,1596.0,840.0,973.0,1050.0,1595.0,2124.0,984.0,2003-12-31,1636.5,1114.75,521.75,1.468042161919713
2065.0,984.0,1596.0,840.0,973.0,1843.0,1595.0,2124.0,2004-03-31,1906.75,1098.25,808.5,1.7361711814249943
1479.0,2124.0,984.0,1596.0,840.0,2065.0,1843.0,1595.0,2004-06-30,1745.5,1386.0,359.5,1.2593795093795095
1639.0,1595.0,2124.0,984.0,1596.0,1479.0,2065.0,1843.0,2004-09-30,1756.5,1574.75,181.75,1.1154151452611525
1602.0,1843.0,1595.0,2124.0,984.0,1639.0,1479.0,2065.0,2004-12-31,1696.25,1636.5,59.75,1.0365108463183623
1416.0,2065.0,1843.0,1595.0,2124.0,1602.0,1639.0,1479.0,2005-03-31,1534.0,1906.75,-372.75,0.804510292382326
755.0,1479.0,2065.0,1843.0,1595.0,1416.0,1602.0,1639.0,2005-06-30,1353.0,1745.5,-392.5,0.7751360641649957
-857.0,1639.0,1479.0,2065.0,1843.0,755.0,1416.0,1602.0,2005-09-30,729.0,1756.5,-1027.5,0.4150298889837746
-2481.0,1602.0,1639.0,1479.0,2065.0,-857.0,755.0,1416.0,2005-12-31,-291.75,1696.25,-1988.0,-0.17199705232129697
1592.0,1416.0,1602.0,1639.0,1479.0,-2481.0,-857.0,755.0,2006-03-31,-247.75,1534.0,-1781.75,-0.16150586701434158
1414.0,755.0,1416.0,1602.0,1639.0,1592.0,-2481.0,-857.0,2006-06-30,-83.0,1353.0,-1436.0,-0.06134515890613452
1871.0,-857.0,755.0,1416.0,1602.0,1414.0,1592.0,-2481.0,2006-09-30,599.0,729.0,-130.0,0.821673525377229
2868.0,-2481.0,-857.0,755.0,1416.0,1871.0,1414.0,1592.0,2006-12-31,1936.25,-291.75,2228.0,-6.636675235646958
1710.0,1592.0,-2481.0,-857.0,755.0,2868.0,1871.0,1414.0,2007-03-31,1965.75,-247.75,2213.5,-7.934409687184662
1726.0,1414.0,1592.0,-2481.0,-857.0,1710.0,2868.0,1871.0,2007-06-30,2043.75,-83.0,2126.75,-24.623493975903614
2441.0,1871.0,1414.0,1592.0,-2481.0,1726.0,1710.0,2868.0,2007-09-30,2186.25,599.0,1587.25,3.6498330550918197
2886.0,2868.0,1871.0,1414.0,1592.0,2441.0,1726.0,1710.0,2007-12-31,2190.75,1936.25,254.5,1.1314396384764365
1975.0,1710.0,2868.0,1871.0,1414.0,2886.0,2441.0,1726.0,2008-03-31,2257.0,1965.75,291.25,1.1481622790283608
2393.0,1726.0,1710.0,2868.0,1871.0,1975.0,2886.0,2441.0,2008-06-30,2423.75,2043.75,380.0,1.1859327217125382
2792.0,2441.0,1726.0,1710.0,2868.0,2393.0,1975.0,2886.0,2008-09-30,2511.5,2186.25,325.25,1.1487707261292166
1788.0,2886.0,2441.0,1726.0,1710.0,2792.0,2393.0,1975.0,2008-12-31,2237.0,2190.75,46.25,1.0211114914983452
2020.0,1975.0,2886.0,2441.0,1726.0,1788.0,2792.0,2393.0,2009-03-31,2248.25,2257.0,-8.75,0.9961231723526806
1927.0,2393.0,1975.0,2886.0,2441.0,2020.0,1788.0,2792.0,2009-06-30,2131.75,2423.75,-292.0,0.8795255286230016
1938.0,2792.0,2393.0,1975.0,2886.0,1927.0,2020.0,1788.0,2009-09-30,1918.25,2511.5,-593.25,0.7637865817240693
2356.0,1788.0,2792.0,2393.0,1975.0,1938.0,1927.0,2020.0,2009-12-31,2060.25,2237.0,-176.75,0.920987930263746
2818.0,2020.0,1788.0,2792.0,2393.0,2356.0,1938.0,1927.0,2010-03-31,2259.75,2248.25,11.5,1.0051150895140666
2464.0,1927.0,2020.0,1788.0,2792.0,2818.0,2356.0,1938.0,2010-06-30,2394.0,2131.75,262.25,1.1230209921426058
2508.0,1938.0,1927.0,2020.0,1788.0,2464.0,2818.0,2356.0,2010-09-30,2536.5,1918.25,618.25,1.3222989704157435
2264.0,2356.0,1938.0,1927.0,2020.0,2508.0,2464.0,2818.0,2010-12-31,2513.5,2060.25,453.25,1.2199975731100594
