0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
,,,,,,,,1991-12-31,,,,
376919.3333333333,,,,,,,,1992-03-31,376919.3333333333,,,
378501.6666666667,,,,,376919.3333333333,,,1992-06-30,377710.5,,,
380520.6666666667,,,,,378501.6666666667,376919.3333333333,,1992-09-30,378647.22222222225,,,
375870.0,,,,,380520.6666666667,378501.6666666667,376919.3333333333,1992-12-31,377952.9166666667,,,
376487.6666666667,376919.3333333333,,,,375870.0,380520.6666666667,378501.6666666667,1993-03-31,377845.00000000006,376919.3333333333,925.6666666667443,1.0024558747318173
380196.6666666667,378501.6666666667,376919.3333333333,,,376487.6666666667,375870.0,380520.6666666667,1993-06-30,378268.75000000006,377710.5,558.2500000000582,1.001477983799762
380725.0,380520.6666666667,378501.6666666667,376919.3333333333,,380196.6666666667,376487.6666666667,375870.0,1993-09-30,378319.8333333334,378647.22222222225,-327.38888888887595,0.9991353722682357
376994.3333333333,375870.0,380520.6666666667,378501.6666666667,376919.3333333333,380725.0,380196.6666666667,376487.6666666667,1993-12-31,378600.9166666667,377952.9166666667,648.0,1.0017144992707425
381613.3333333333,376487.6666666667,375870.0,380520.6666666667,378501.6666666667,376994.3333333333,380725.0,380196.6666666667,1994-03-31,379882.3333333333,377845.00000000006,2037.3333333332557,1.0053919817208994
386803.3333333333,380196.6666666667,376487.6666666667,375870.0,380520.6666666667,381613.3333333333,376994.3333333333,380725.0,1994-06-30,381534.0,378268.75000000006,3265.249999999942,1.008632090279728
393897.0,380725.0,380196.6666666667,376487.6666666667,375870.0,386803.3333333333,381613.3333333333,376994.3333333333,1994-09-30,384826.99999999994,378319.8333333334,6507.16666666657,1.01720017322204
394680.6666666667,376994.3333333333,380725.0,380196.6666666667,376487.6666666667,393897.0,386803.3333333333,381613.3333333333,1994-12-31,389248.5833333333,378600.9166666667,10647.666666666628,1.0281237213063623
406320.3333333333,381613.3333333333,376994.3333333333,380725.0,380196.6666666667,394680.6666666667,393897.0,386803.3333333333,1995-03-31,395425.3333333333,379882.3333333333,15543.0,1.0409153009660008
416821.0,386803.3333333333,381613.3333333333,376994.3333333333,380725.0,406320.3333333333,394680.6666666667,393897.0,1995-06-30,402929.75,381534.0,21395.75,1.056078226317969
422635.3333333333,393897.0,386803.3333333333,381613.3333333333,376994.3333333333,416821.0,406320.3333333333,394680.6666666667,1995-09-30,410114.3333333333,384826.99999999994,25287.333333333372,1.0657109125225968
421052.3333333333,394680.6666666667,393897.0,386803.3333333333,381613.3333333333,422635.3333333333,416821.0,406320.3333333333,1995-12-31,416707.24999999994,389248.5833333333,27458.666666666628,1.0705427529922502
427929.0,406320.3333333333,394680.6666666667,393897.0,386803.3333333333,421052.3333333333,422635.3333333333,416821.0,1996-03-31,422109.4166666666,395425.3333333333,26684.083333333314,1.0674819772127229
428007.0,416821.0,406320.3333333333,394680.6666666667,393897.0,427929.0,421052.3333333333,422635.3333333333,1996-06-30,424905.9166666666,402929.75,21976.166666666628,1.0545409383811115
429466.3333333333,422635.3333333333,416821.0,406320.3333333333,394680.6666666667,428007.0,427929.0,421052.3333333333,1996-09-30,426613.6666666666,410114.3333333333,16499.333333333314,1.0402310575181066
427713.0,421052.3333333333,422635.3333333333,416821.0,406320.3333333333,429466.3333333333,428007.0,427929.0,1996-12-31,428278.8333333333,416707.24999999994,11571.583333333372,1.0277690952901188
431823.6666666667,427929.0,421052.3333333333,422635.3333333333,416821.0,427713.0,429466.3333333333,428007.0,1997-03-31,429252.5,422109.4166666666,7143.083333333372,1.0169223501094602
435891.3333333333,428007.0,427929.0,421052.3333333333,422635.3333333333,431823.6666666667,427713.0,429466.3333333333,1997-06-30,431223.5833333333,424905.9166666666,6317.666666666686,1.0148683894924975
439659.0,429466.3333333333,428007.0,427929.0,421052.3333333333,435891.3333333333,431823.6666666667,427713.0,1997-09-30,433771.75,426613.6666666666,7158.083333333372,1.0167788420592871
440097.6666666667,427713.0,429466.3333333333,428007.0,427929.0,439659.0,435891.3333333333,431823.6666666667,1997-12-31,436867.9166666667,428278.8333333333,8589.083333333372,1.0200548863610273
447221.0,431823.6666666667,427713.0,429466.3333333333,428007.0,440097.6666666667,439659.0,435891.3333333333,1998-03-31,440717.25,429252.5,11464.75,1.0267086388547533
450911.0,435891.3333333333,431823.6666666667,427713.0,429466.3333333333,447221.0,440097.6666666667,439659.0,1998-06-30,444472.1666666667,431223.5833333333,13248.583333333372,1.0307232346406534
452518.6666666667,439659.0,435891.3333333333,431823.6666666667,427713.0,450911.0,447221.0,440097.6666666667,1998-09-30,447687.0833333334,433771.75,13915.333333333372,1.0320798515194531
449089.3333333333,440097.6666666667,439659.0,435891.3333333333,431823.6666666667,452518.6666666667,450911.0,447221.0,1998-12-31,449935.0,436867.9166666667,13067.083333333314,1.0299108330797924
447531.3333333333,447221.0,440097.6666666667,439659.0,435891.3333333333,449089.3333333333,452518.6666666667,450911.0,1999-03-31,450012.5833333333,440717.25,9295.333333333314,1.0210913762357459
449728.0,450911.0,447221.0,440097.6666666667,439659.0,447531.3333333333,449089.3333333333,452518.6666666667,1999-06-30,449716.8333333333,444472.1666666667,5244.666666666628,1.0117997639897212
454236.6666666667,452518.6666666667,450911.0,447221.0,440097.6666666667,449728.0,447531.3333333333,449089.3333333333,1999-09-30,450146.3333333333,447687.0833333334,2459.249999999942,1.005493234206556
457853.6666666667,449089.3333333333,452518.6666666667,450911.0,447221.0,454236.6666666667,449728.0,447531.3333333333,1999-12-31,452337.4166666667,449935.0,2402.416666666686,1.0053394749611981
465652.0,447531.3333333333,449089.3333333333,452518.6666666667,450911.0,457853.6666666667,454236.6666666667,449728.0,2000-03-31,456867.5833333334,450012.5833333333,6855.000000000058,1.0152329073761086
471633.3333333333,449728.0,447531.3333333333,449089.3333333333,452518.6666666667,465652.0,457853.6666666667,454236.6666666667,2000-06-30,462343.9166666667,449716.8333333333,12627.083333333372,1.028077853434439
478741.3333333333,454236.6666666667,449728.0,447531.3333333333,449089.3333333333,471633.3333333333,465652.0,457853.6666666667,2000-09-30,468470.0833333333,450146.3333333333,18323.75,1.0407062073888564
479055.0,457853.6666666667,454236.6666666667,449728.0,447531.3333333333,478741.3333333333,471633.3333333333,465652.0,2000-12-31,473770.4166666666,452337.4166666667,21432.99999999994,1.0473827704945182
478035.0,465652.0,457853.6666666667,454236.6666666667,449728.0,479055.0,478741.3333333333,471633.3333333333,2001-03-31,476866.1666666666,456867.5833333334,19998.583333333256,1.0437732596115101
465893.6666666667,471633.3333333333,465652.0,457853.6666666667,454236.6666666667,478035.0,479055.0,478741.3333333333,2001-06-30,475431.25,462343.9166666667,13087.333333333314,1.0283064897396905
451327.0,478741.3333333333,471633.3333333333,465652.0,457853.6666666667,465893.6666666667,478035.0,479055.0,2001-09-30,468577.6666666667,468470.0833333333,107.58333333337214,1.0002296482468376
432096.6666666667,479055.0,478741.3333333333,471633.3333333333,465652.0,451327.0,465893.6666666667,478035.0,2001-12-31,456838.0833333334,473770.4166666666,-16932.333333333256,0.9642604672270062
421005.6666666667,478035.0,479055.0,478741.3333333333,471633.3333333333,432096.6666666667,451327.0,465893.6666666667,2002-03-31,442580.75000000006,476866.1666666666,-34285.41666666657,0.9281026437536459
417209.6666666667,465893.6666666667,478035.0,479055.0,478741.3333333333,421005.6666666667,432096.6666666667,451327.0,2002-06-30,430409.75,475431.25,-45021.5,0.9053038688559072
420091.3333333333,451327.0,465893.6666666667,478035.0,479055.0,417209.6666666667,421005.6666666667,432096.6666666667,2002-09-30,422600.8333333334,468577.6666666667,-45976.833333333314,0.9018800156217432
418945.0,432096.6666666667,451327.0,465893.6666666667,478035.0,420091.3333333333,417209.6666666667,421005.6666666667,2002-12-31,419312.9166666667,456838.0833333334,-37525.166666666686,0.9178589350676215
422977.3333333333,421005.6666666667,432096.6666666667,451327.0,465893.6666666667,418945.0,420091.3333333333,417209.6666666667,2003-03-31,419805.8333333333,442580.75000000006,-22774.916666666744,0.9485406523743594
420492.6666666667,417209.6666666667,421005.6666666667,432096.6666666667,451327.0,422977.3333333333,418945.0,420091.3333333333,2003-06-30,420626.5833333333,430409.75,-9783.166666666686,0.9772701090840376
414118.6666666667,420091.3333333333,417209.6666666667,421005.6666666667,432096.6666666667,420492.6666666667,422977.3333333333,418945.0,2003-09-30,419133.4166666667,422600.8333333334,-3467.416666666686,0.9917950548291236
406896.6666666667,418945.0,420091.3333333333,417209.6666666667,421005.6666666667,414118.6666666667,420492.6666666667,422977.3333333333,2003-12-31,416121.3333333333,419312.9166666667,-3191.583333333372,0.9923885403800462
410600.3333333333,422977.3333333333,418945.0,420091.3333333333,417209.6666666667,406896.6666666667,414118.6666666667,420492.6666666667,2004-03-31,413027.0833333334,419805.8333333333,-6778.749999999942,0.9838526541039807
419471.0,420492.6666666667,422977.3333333333,418945.0,420091.3333333333,410600.3333333333,406896.6666666667,414118.6666666667,2004-06-30,412771.6666666667,420626.5833333333,-7854.916666666628,0.9813256770306363
430576.6666666667,414118.6666666667,420492.6666666667,422977.3333333333,418945.0,419471.0,410600.3333333333,406896.6666666667,2004-09-30,416886.1666666667,419133.4166666667,-2247.25,0.9946383420871755
435689.3333333333,406896.6666666667,414118.6666666667,420492.6666666667,422977.3333333333,430576.6666666667,419471.0,410600.3333333333,2004-12-31,424084.3333333333,416121.3333333333,7963.0,1.019136245518134
451419.0,410600.3333333333,406896.6666666667,414118.6666666667,420492.6666666667,435689.3333333333,430576.6666666667,419471.0,2005-03-31,434289.0,413027.0833333334,21261.916666666628,1.0514782626240207
458523.3333333333,419471.0,410600.3333333333,406896.6666666667,414118.6666666667,451419.0,435689.3333333333,430576.6666666667,2005-06-30,444052.0833333333,412771.6666666667,31280.416666666628,1.0757814045699194
464611.6666666667,430576.6666666667,419471.0,410600.3333333333,406896.6666666667,458523.3333333333,451419.0,435689.3333333333,2005-09-30,452560.8333333333,416886.1666666667,35674.66666666663,1.0855741195538189
467465.6666666667,435689.3333333333,430576.6666666667,419471.0,410600.3333333333,464611.6666666667,458523.3333333333,451419.0,2005-12-31,460504.9166666667,424084.3333333333,36420.58333333337,1.0858805206197195
482076.0,451419.0,435689.3333333333,430576.6666666667,419471.0,467465.6666666667,464611.6666666667,458523.3333333333,2006-03-31,468169.1666666667,434289.0,33880.166666666686,1.0780129514371
