Date,Value
1992-01-01,146376.0
1992-02-01,147079.0
1992-03-01,159336.0
1992-04-01,163669.0
1992-05-01,170068.0
1992-06-01,168663.0
1992-07-01,169890.0
1992-08-01,170364.0
1992-09-01,164617.0
1992-10-01,173655.0
1992-11-01,171547.0
1992-12-01,208838.0
1993-01-01,153221.0
1993-02-01,150087.0
1993-03-01,170439.0
1993-04-01,176456.0
1993-05-01,182231.0
1993-06-01,181535.0
1993-07-01,183682.0
1993-08-01,183318.0
1993-09-01,177406.0
1993-10-01,182737.0
1993-11-01,187443.0
1993-12-01,224540.0
1994-01-01,161349.0
1994-02-01,162841.0
1994-03-01,192319.0
1994-04-01,189569.0
1994-05-01,194927.0
1994-06-01,197946.0
1994-07-01,193355.0
1994-08-01,202388.0
1994-09-01,193954.0
1994-10-01,197956.0
1994-11-01,202520.0
1994-12-01,241111.0
1995-01-01,175344.0
1995-02-01,172138.0
1995-03-01,201279.0
1995-04-01,196039.0
1995-05-01,210478.0
1995-06-01,211844.0
1995-07-01,203411.0
1995-08-01,214248.0
1995-09-01,202122.0
1995-10-01,204044.0
1995-11-01,212190.0
1995-12-01,247491.0
1996-01-01,185019.0
1996-02-01,192380.0
1996-03-01,212110.0
1996-04-01,211718.0
1996-05-01,226936.0
1996-06-01,217511.0
1996-07-01,218111.0
1996-08-01,226062.0
1996-09-01,209250.0
1996-10-01,222663.0
1996-11-01,223953.0
1996-12-01,258081.0
1997-01-01,200389.0
1997-02-01,197556.0
1997-03-01,225133.0
1997-04-01,220329.0
1997-05-01,234190.0
1997-06-01,227365.0
1997-07-01,231521.0
1997-08-01,235252.0
1997-09-01,222807.0
1997-10-01,232251.0
1997-11-01,228284.0
1997-12-01,271054.0
1998-01-01,207853.0
1998-02-01,203863.0
1998-03-01,230313.0
1998-04-01,234503.0
1998-05-01,245027.0
1998-06-01,244067.0
1998-07-01,241431.0
1998-08-01,240462.0
1998-09-01,231243.0
1998-10-01,244234.0
1998-11-01,240991.0
1998-12-01,288969.0
1999-01-01,218126.0
1999-02-01,220650.0
1999-03-01,253550.0
1999-04-01,250783.0
1999-05-01,262113.0
1999-06-01,260918.0
1999-07-01,262051.0
1999-08-01,265089.0
1999-09-01,253905.0
1999-10-01,258040.0
1999-11-01,264106.0
1999-12-01,317659.0
2000-01-01,236422.0
2000-02-01,250580.0
2000-03-01,279515.0
2000-04-01,264417.0
2000-05-01,283706.0
2000-06-01,281288.0
2000-07-01,271146.0
2000-08-01,283944.0
2000-09-01,269155.0
2000-10-01,270899.0
2000-11-01,276507.0
2000-12-01,319958.0
2001-01-01,250746.0
2001-02-01,247772.0
2001-03-01,280449.0
2001-04-01,274925.0
2001-05-01,296013.0
2001-06-01,287881.0
2001-07-01,279098.0
2001-08-01,294763.0
2001-09-01,261924.0
2001-10-01,291596.0
2001-11-01,287537.0
2001-12-01,326202.0
2002-01-01,255598.0
2002-02-01,253086.0
2002-03-01,285261.0
2002-04-01,284747.0
2002-05-01,300402.0
2002-06-01,288854.0
2002-07-01,295433.0
2002-08-01,307256.0
2002-09-01,273189.0
2002-10-01,287540.0
2002-11-01,290705.0
2002-12-01,337006.0
2003-01-01,268328.0
2003-02-01,259051.0
2003-03-01,293693.0
2003-04-01,294251.0
2003-05-01,312389.0
2003-06-01,300998.0
2003-07-01,309923.0
2003-08-01,317056.0
2003-09-01,293890.0
2003-10-01,304036.0
2003-11-01,301265.0
2003-12-01,357577.0
2004-01-01,281460.0
2004-02-01,282444.0
2004-03-01,319077.0
2004-04-01,315191.0
2004-05-01,328408.0
2004-06-01,321044.0
2004-07-01,328000.0
2004-08-01,326317.0
2004-09-01,313524.0
2004-10-01,319726.0
2004-11-01,324259.0
2004-12-01,387155.0
2005-01-01,293261.0
2005-02-01,295062.0
2005-03-01,339141.0
2005-04-01,335632.0
2005-05-01,345348.0
2005-06-01,350945.0
2005-07-01,351827.0
2005-08-01,355701.0
2005-09-01,333289.0
2005-10-01,336134.0
2005-11-01,343798.0
2005-12-01,405608.0
2006-01-01,318546.0
2006-02-01,314051.0
2006-03-01,361993.0
2006-04-01,351667.0
2006-05-01,373560.0
2006-06-01,366615.0
2006-07-01,362203.0
2006-08-01,375795.0
2006-09-01,346214.0
2006-10-01,348796.0
2006-11-01,356928.0
2006-12-01,417991.0
2007-01-01,328877.0
2007-02-01,323162.0
2007-03-01,374142.0
2007-04-01,358535.0
2007-05-01,391512.0
2007-06-01,376639.0
2007-07-01,372354.0
2007-08-01,388016.0
2007-09-01,353936.0
2007-10-01,368681.0
2007-11-01,377802.0
2007-12-01,426077.0
2008-01-01,342687.0
2008-02-01,343938.0
2008-03-01,372919.0
2008-04-01,368908.0
2008-05-01,397955.0
2008-06-01,378466.0
2008-07-01,383674.0
2008-08-01,382828.0
2008-09-01,350543.0
2008-10-01,349863.0
2008-11-01,335542.0
2008-12-01,384257.0
2009-01-01,310255.0
2009-02-01,299470.0
2009-03-01,328547.0
2009-04-01,329838.0
2009-05-01,347736.0
2009-06-01,344403.0
2009-07-01,348071.0
2009-08-01,353431.0
2009-09-01,324648.0
2009-10-01,338580.0
2009-11-01,339316.0
2009-12-01,400181.0
2010-01-01,314572.0
2010-02-01,310958.0
2010-03-01,360737.0
2010-04-01,356370.0
2010-05-01,365626.0
2010-06-01,358595.0
2010-07-01,361949.0
2010-08-01,362605.0
2010-09-01,345999.0
2010-10-01,355165.0
2010-11-01,365773.0
2010-12-01,426619.0
2011-01-01,335630.0
2011-02-01,337389.0
2011-03-01,387151.0
2011-04-01,380830.0
2011-05-01,392055.0
2011-06-01,388726.0
2011-07-01,384702.0
2011-08-01,394640.0
2011-09-01,374978.0
2011-10-01,379430.0
2011-11-01,391108.0
2011-12-01,451663.0
2012-01-01,355073.0
2012-02-01,372517.0
2012-03-01,414269.0
2012-04-01,393009.0
2012-05-01,418629.0
2012-06-01,400975.0
2012-07-01,396005.0
2012-08-01,417898.0
2012-09-01,385590.0
2012-10-01,399358.0
2012-11-01,411028.0
2012-12-01,462039.0
2013-01-01,375578.0
2013-02-01,373974.0
2013-03-01,421728.0
2013-04-01,408519.0
2013-05-01,437104.0
2013-06-01,414828.0
2013-07-01,422448.0
2013-08-01,435053.0
2013-09-01,396255.0
2013-10-01,415761.0
2013-11-01,423573.0
2013-12-01,476942.0
2014-01-01,383396.0
2014-02-01,380267.0
2014-03-01,432879.0
2014-04-01,431569.0
2014-05-01,459028.0
2014-06-01,433358.0
2014-07-01,443331.0
2014-08-01,451369.0
2014-09-01,421367.0
2014-10-01,438376.0
2014-11-01,438675.0
2014-12-01,502041.0
2015-01-01,398163.0
2015-02-01,388155.0
2015-03-01,446027.0
2015-04-01,439653.0
2015-05-01,464454.0
2015-06-01,449893.0
2015-07-01,459646.0
2015-08-01,457996.0
2015-09-01,432978.0
2015-10-01,446815.0
2015-11-01,446500.0
2015-12-01,520228.0
2016-01-01,402645.0
2016-02-01,416044.0
2016-03-01,461954.0
2016-04-01,452609.0
2016-05-01,471434.0
2016-06-01,465901.0
2016-07-01,463245.0
2016-08-01,473169.0
2016-09-01,449948.0
2016-10-01,454601.0
2016-11-01,469324.0
2016-12-01,542055.0
2017-01-01,423111.0
2017-02-01,420352.0
2017-03-01,484550.0
2017-04-01,467675.0
2017-05-01,497070.0
2017-06-01,483261.0
2017-07-01,476896.0
2017-08-01,491618.0
2017-09-01,470868.0
2017-10-01,476895.0
2017-11-01,499149.0
