1.800000000000000000e+01,-1.200000000000000000e+02,1.888000000000000000e+03,2.880000000000000000e+03,1.136000000000000000e+03,3.872000000000000000e+03,1.092000000000000000e+03,1.000000000000000000e+02,2.544000000000000000e+03,9.040000000000000000e+02,2.444000000000000000e+03,-1.540000000000000000e+03,3.698854337152209237e-01,1.189300000000000000e+04,1.290800000000000000e+04,1.166400000000000000e+04,8.957000000000000000e+03,7.401000000000000000e+03,1.396100000000000000e+04,1.488600000000000000e+04,1.321600000000000000e+04,1.348900000000000000e+04,1.023250000000000000e+04,3.256500000000000000e+03,1.318250671878817393e+00,6.540000000000000000e+02,6.770000000000000000e+02,6.210000000000000000e+02,4.830000000000000000e+02,3.720000000000000000e+02,7.670000000000000000e+02,8.290000000000000000e+02,6.890000000000000000e+02,7.347500000000000000e+02,5.382500000000000000e+02,1.965000000000000000e+02,1.365071992568509085e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.102307692307693543e+00,7.917692307692306919e+00,8.785384615384616680e+00,9.105384615384616964e+00,8.594285714285716082e+00,7.272307692307692584e+00,7.339230769230768558e+00,7.696153846153848122e+00,7.602500000000000924e+00,8.600686813186811719e+00,-9.981868131868125715e-01,8.839410346094261905e-01,7.738083333333332803e+01,7.391243333333333965e+01,7.400646666666666817e+01,7.320340000000000202e+01,7.191330000000000666e+01,7.602883333333333837e+01,7.553833333333334110e+01,7.525156666666666183e+01,7.604989166666666733e+01,7.325889999999999702e+01,2.790991666666670312e+00,1.038097646383806971e+00,1.351500000000000000e+04,1.477500000000000000e+04,1.336600000000000000e+04,1.027700000000000000e+04,8.736000000000000000e+03,1.585400000000000000e+04,1.692900000000000000e+04,1.510500000000000000e+04,1.535075000000000000e+04,1.178850000000000000e+04,3.562250000000000000e+03,1.302180090766424936e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.181790000000000000e+05,1.920500000000000000e+05,1.908460000000000000e+05,1.922960000000000000e+05,1.856190000000000000e+05,2.138010000000000000e+05,2.005450000000000000e+05,2.012000000000000000e+05,2.084312500000000000e+05,1.902027500000000000e+05,1.822850000000000000e+04,1.095837205298030748e+00,7.080802197802196929e+01,7.563967032967030946e+01,1.222897777777777719e+02,9.634586956521739864e+01,9.307173913043479274e+01,9.597439560439562456e+01,9.525293478260870472e+01,6.349619565217393102e+01,8.138288700430005917e+01,9.683676420077506464e+01,-1.545387719647501967e+01,8.404131186742882509e-01,5.406100000000000000e+04,5.910100000000000000e+04,5.346300000000000000e+04,4.110600000000000000e+04,3.494400000000000000e+04,6.341600000000000000e+04,6.771400000000000000e+04,6.042100000000000000e+04,6.140300000000000000e+04,4.715350000000000000e+04,1.424950000000000000e+04,1.302193898650153114e+00,1.683666666666666367e-01,1.453333333333333144e-01,1.438666666666666705e-01,1.371666666666666867e-01,1.285000000000000031e-01,1.620333333333333348e-01,1.616999999999999826e-01,1.528333333333333488e-01,1.612333333333333396e-01,1.387166666666666548e-01,2.251666666666668482e-02,1.162321278385197498e+00,4.402590333333332637e+02,3.945153000000000247e+02,3.577040000000000077e+02,3.498405000000000200e+02,3.496573000000000206e+02,3.806947333333332608e+02,3.895545000000000186e+02,3.968365999999999758e+02,4.018362166666665871e+02,3.629292750000000183e+02,3.890694166666663278e+01,1.107202544260631916e+00,8.046507692307692196e+04,7.711815384615384392e+04,7.619184615384615608e+04,7.615623076923076587e+04,7.494630769230768783e+04,8.032730769230768783e+04,8.000030769230768783e+04,7.903069230769231217e+04,7.995584615384615608e+04,7.610313461538460979e+04,3.852711538461545388e+03,1.050624873179437868e+00,2.600000000000000000e+01,2.100000000000000000e+01,1.600000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,1.700000000000000000e+01,2.200000000000000000e+01,2.175000000000000000e+01,1.925000000000000000e+01,2.500000000000000000e+00,1.129870129870129913e+00,4.280070000000000000e+05,4.168210000000000000e+05,4.063203333333332557e+05,3.946806666666667443e+05,3.938970000000000000e+05,4.279290000000000000e+05,4.210523333333332557e+05,4.226353333333332557e+05,4.249059166666665697e+05,4.029297500000000000e+05,2.197616666666662786e+04,1.054540938381111514e+00,8.088125384615386429e+04,7.745202307692306931e+04,7.648084615384615608e+04,7.568518461538461270e+04,7.482423846153845079e+04,8.059319999999999709e+04,7.949989230769230926e+04,7.887776923076923413e+04,7.996302884615387302e+04,7.611057307692307222e+04,3.852455769230785336e+03,1.050616564998626323e+00,1.278333333333333144e+02,1.249333333333333371e+02,1.234333333333333371e+02,1.214333333333333371e+02,1.209666666666666401e+02,1.262999999999999972e+02,1.254666666666666401e+02,1.252000000000000028e+02,1.262000000000000028e+02,1.226916666666666629e+02,3.508333333333325754e+00,1.028594715750865918e+00,2.170714285714286262e+01,1.933587301587301610e+01,1.838190476190476730e+01,1.764161290322580555e+01,1.847296874999999972e+01,1.975634920634920988e+01,1.812758064516129153e+01,1.786507936507936734e+01,1.936403801843318107e+01,1.845808985775089894e+01,9.059481606822820110e-01,1.049081360404248819e+00,4.146900333333333037e+02,3.730185333333332665e+02,3.765346666666667375e+02,3.633531666666666524e+02,3.412669333333333270e+02,3.994943333333332589e+02,4.047035666666668021e+02,3.873669333333332929e+02,4.015637166666666644e+02,3.635433249999999816e+02,3.802039166666668280e+01,1.104582835255375928e+00,4.402590000000000146e+02,3.945153000000000247e+02,3.577040000000000077e+02,3.498405000000000200e+02,3.496573000000000206e+02,3.806947000000000116e+02,3.895545000000000186e+02,3.968365999999999758e+02,4.018362000000000194e+02,3.629292750000000183e+02,3.890692499999993714e+01,1.107202498338002439e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.913430000000000291e+04,7.559876666666666279e+04,7.454013333333334594e+04,7.452986666666668316e+04,7.331500000000000000e+04,7.882313333333334594e+04,7.853146666666667443e+04,7.755213333333331684e+04,7.851025833333331684e+04,7.449594166666668025e+04,4.014316666666651145e+03,1.053886380611561036e+00,4.146899999999999977e+02,3.730185000000000173e+02,3.765346000000000117e+02,3.633532000000000153e+02,3.412669000000000210e+02,3.994943000000000097e+02,4.047035999999999945e+02,3.873668999999999869e+02,4.015636999999999830e+02,3.635432999999999879e+02,3.802039999999993825e+01,1.104582865369819533e+00,8.727160000000000000e+05,7.681980000000000000e+05,7.633850000000000000e+05,7.691820000000000000e+05,7.424770000000000000e+05,8.552050000000000000e+05,8.021800000000000000e+05,8.048000000000000000e+05,8.337252500000000000e+05,7.608105000000000000e+05,7.291475000000000000e+04,1.095838254072465823e+00,4.007933333333333576e+04,3.915633333333333576e+04,3.841466666666665697e+04,3.793666666666665697e+04,3.761433333333333576e+04,4.025866666666665697e+04,4.015966666666665697e+04,3.969866666666665697e+04,4.004908333333332848e+04,3.828050000000000000e+04,1.768583333333328483e+03,1.046200633046415973e+00,8.353333333333334565e+01,8.393333333333333712e+01,8.456666666666666288e+01,8.453333333333334565e+01,8.360000000000002274e+01,8.293333333333333712e+01,8.346666666666666856e+01,8.376666666666666572e+01,8.342500000000002558e+01,8.415833333333334565e+01,-7.333333333333342807e-01,9.912862659669273713e-01,7.222333333333332121e+03,7.430000000000000000e+03,7.755333333333332121e+03,6.939333333333332121e+03,7.842666666666667879e+03,7.942666666666667879e+03,6.926666666666667879e+03,7.505333333333332121e+03,7.399250000000000000e+03,7.491833333333332121e+03,-9.258333333333305859e+01,9.876420991746568401e-01,4.095000000000000000e+03,4.127666666666666970e+03,4.016000000000000000e+03,3.834666666666666060e+03,3.867666666666666060e+03,4.114333333333333030e+03,3.994333333333333940e+03,4.080666666666666060e+03,4.071083333333333030e+03,3.961500000000000000e+03,1.095833333333330586e+02,1.027662080861626359e+00,6.500000000000000000e+01,-4.095000000000000000e+03,-6.041000000000000000e+03,-1.150000000000000000e+03,1.384000000000000000e+03,-1.499000000000000000e+03,-6.880000000000000000e+02,-2.378000000000000000e+03,-1.125000000000000000e+03,-2.475500000000000000e+03,1.350500000000000000e+03,4.544536457281356800e-01,1.168345000000000000e+06,1.116078000000000000e+06,1.099521000000000000e+06,1.079923000000000000e+06,1.062432000000000000e+06,1.156013000000000000e+06,1.144277000000000000e+06,1.131259000000000000e+06,1.149973500000000000e+06,1.089488500000000000e+06,6.048500000000000000e+04,1.055516877874342008e+00,2.446333333333333030e+03,2.418333333333333030e+03,2.253000000000000000e+03,2.291000000000000000e+03,2.368000000000000000e+03,2.152000000000000000e+03,2.233666666666666515e+03,2.420333333333333030e+03,2.313083333333333030e+03,2.332583333333333030e+03,-1.950000000000000000e+01,9.916401700546604303e-01,1.700000000000000000e+01,-9.820000000000000000e+02,1.442000000000000000e+03,7.600000000000000000e+03,8.943000000000000000e+03,-8.370000000000000000e+02,-4.434000000000000000e+03,-4.387000000000000000e+03,-2.410250000000000000e+03,4.250750000000000000e+03,-6.661000000000000000e+03,-5.670175851320354843e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.969999999999999751e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.969999999999999751e+00,4.980000000000000426e+00,5.000000000000000000e+00,4.980000000000000426e+00,5.000000000000000000e+00,-1.999999999999957020e-02,9.959999999999999964e-01,7.951483333333331393e+04,7.590733333333334303e+04,7.485526666666666279e+04,7.408139999999999418e+04,7.317823333333332266e+04,7.913599999999998545e+04,7.805530000000000291e+04,7.737496666666667443e+04,7.852027499999999418e+04,7.450555833333331975e+04,4.014716666666660331e+03,1.053884794053955520e+00,-1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.190000000000000000e+02,-9.000000000000000000e+01,0.000000000000000000e+00,-7.975000000000000000e+01,0.000000000000000000e+00,-7.975000000000000000e+01,nan,8.052266666666668607e+04,7.716743333333331975e+04,7.618090000000000873e+04,7.617113333333331684e+04,7.497613333333334594e+04,8.027536666666665406e+04,8.002896666666667443e+04,7.908359999999999127e+04,7.997764999999999418e+04,7.612390000000000873e+04,3.853749999999985448e+03,1.050624705250256197e+00,5.600000000000000000e+02,-2.280000000000000000e+02,-8.000000000000000000e+00,1.760000000000000000e+02,3.400000000000000000e+02,6.000000000000000000e+02,1.680000000000000000e+02,-2.720000000000000000e+02,2.640000000000000000e+02,7.000000000000000000e+01,1.940000000000000000e+02,3.771428571428571352e+00,1.373333333333333428e+02,1.205999999999999943e+02,8.996666666666665435e+01,1.039000000000000057e+02,1.245000000000000000e+02,1.015666666666666771e+02,1.091333333333333258e+02,1.244000000000000057e+02,1.181083333333333201e+02,1.097416666666666600e+02,8.366666666666674246e+00,1.076239653732250057e+00,2.187216666666666279e+05,2.061203333333333139e+05,1.829203333333333139e+05,2.138623333333333139e+05,1.965656666666666279e+05,1.965030000000000000e+05,2.212416666666666279e+05,2.065936666666666279e+05,2.107650000000000000e+05,1.998671666666666279e+05,1.089783333333331393e+04,1.054525380606953000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.590460000000000491e+02,7.988510000000001128e+02,7.815729999999999791e+02,7.586489999999998872e+02,7.368830000000000382e+02,8.479400000000000546e+02,8.394220000000000255e+02,8.313989999999998872e+02,8.444517500000001746e+02,7.689889999999999191e+02,7.546275000000002819e+01,1.098132418018983092e+00,2.733400000000000000e+04,2.538266666666667152e+04,2.431500000000000000e+04,2.483733333333332848e+04,2.477633333333332848e+04,2.453366666666667152e+04,2.555266666666667152e+04,2.585600000000000000e+04,2.581908333333333576e+04,2.482783333333332848e+04,9.912500000000036380e+02,1.039924949821101396e+00,5.244134666666666977e+06,4.954956666666666977e+06,4.883351333333333023e+06,4.847224666666666977e+06,4.773112333333333023e+06,5.153790333333333023e+06,5.077936000000000000e+06,5.020463000000000000e+06,5.124081000000000000e+06,4.864661250000000000e+06,2.594197500000000000e+05,1.053327402807338498e+00,1.400000000000000000e+02,-5.700000000000000000e+01,-2.000000000000000000e+00,4.400000000000000000e+01,8.500000000000000000e+01,1.500000000000000000e+02,4.200000000000000000e+01,-6.800000000000000000e+01,6.600000000000000000e+01,1.750000000000000000e+01,4.850000000000000000e+01,3.771428571428571352e+00,1.586461538461538545e+01,1.181523076923076943e+01,1.162338461538461409e+01,1.479892307692307796e+01,1.213696969696969497e+01,1.492446153846153933e+01,1.250276923076923197e+01,1.208892307692307533e+01,1.384519230769230624e+01,1.259362703962703911e+01,1.251565268065267134e+00,1.099380842717280649e+00,8.800000000000000000e+01,9.000000000000000000e+01,7.900000000000000000e+01,6.200000000000000000e+01,5.700000000000000000e+01,1.010000000000000000e+02,1.070000000000000000e+02,8.800000000000000000e+01,9.600000000000000000e+01,7.200000000000000000e+01,2.400000000000000000e+01,1.333333333333333259e+00,7.630000000000000000e+03,8.440000000000000000e+03,1.529500000000000000e+04,1.878600000000000000e+04,1.330600000000000000e+04,1.720000000000000000e+03,4.608000000000000000e+03,2.832000000000000000e+03,4.197500000000000000e+03,1.395675000000000000e+04,-9.759250000000000000e+03,3.007505328962688518e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,-5.000000000000000000e-01,8.888888888888888395e-01,8.090956666666668025e+04,7.748570000000001164e+04,7.649896666666667443e+04,7.571153333333334012e+04,7.483893333333331975e+04,8.060056666666668025e+04,7.953966666666668607e+04,7.890536666666668316e+04,7.998879166666668607e+04,7.613378333333334012e+04,3.855008333333331393e+03,1.050634661310014151e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.420666666666666300e+00,1.337333333333333707e+00,1.246000000000000218e+00,1.239999999999999991e+00,nan,1.278666666666666840e+00,1.250333333333333297e+00,1.310666666666666647e+00,1.315083333333333382e+00,1.274444444444444713e+00,4.063888888888866902e-02,1.031887532693984033e+00,6.049000000000000199e+01,6.470999999999999375e+01,nan,6.551999999999999602e+01,nan,nan,7.065000000000000568e+01,nan,6.557000000000000739e+01,6.511499999999999488e+01,4.550000000000125056e-01,1.006987637257160895e+00,1.988500000000000000e+05,1.487830000000000000e+05,1.417340000000000000e+05,1.759570000000000000e+05,1.687340000000000000e+05,1.940690000000000000e+05,1.577270000000000000e+05,1.635490000000000000e+05,1.785487500000000000e+05,1.588020000000000000e+05,1.974675000000000000e+04,1.124348244984320067e+00,3.500000000000000000e+02,3.610000000000000000e+02,3.160000000000000000e+02,2.480000000000000000e+02,2.260000000000000000e+02,4.050000000000000000e+02,4.290000000000000000e+02,3.510000000000000000e+02,3.837500000000000000e+02,2.877500000000000000e+02,9.600000000000000000e+01,1.333622936576889684e+00,4.971300000000000000e+04,3.719600000000000000e+04,3.543400000000000000e+04,4.398900000000000000e+04,4.218400000000000000e+04,4.851700000000000000e+04,3.943200000000000000e+04,4.088700000000000000e+04,4.463725000000000000e+04,3.970075000000000000e+04,4.936500000000000000e+03,1.124342739117019097e+00,nan,nan,nan,7.989887108940500582e+01,nan,nan,7.774430980443401040e+01,nan,7.774430980443401040e+01,7.989887108940500582e+01,-2.154561284970995416e+00,9.730338957785762410e-01,8.950000000000000000e+03,9.005000000000000000e+03,9.062000000000000000e+03,9.064000000000000000e+03,9.020000000000000000e+03,8.920000000000000000e+03,8.889000000000000000e+03,8.937000000000000000e+03,8.924000000000000000e+03,9.037750000000000000e+03,-1.137500000000000000e+02,9.874139027966032378e-01,-3.000000000000000000e+01,4.720000000000000000e+02,7.200000000000000000e+02,2.840000000000000000e+02,9.680000000000000000e+02,2.730000000000000000e+02,2.500000000000000000e+01,6.360000000000000000e+02,2.260000000000000000e+02,6.110000000000000000e+02,-3.850000000000000000e+02,3.698854337152209237e-01,3.400000000000000000e+01,3.200000000000000000e+01,2.700000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+01,2.900000000000000000e+01,3.300000000000000000e+01,3.700000000000000000e+01,3.325000000000000000e+01,3.075000000000000000e+01,2.500000000000000000e+00,1.081300813008130079e+00,1.500000000000000000e+00,1.800000000000000044e+00,2.399999999999999911e+00,2.299999999999999822e+00,2.000000000000000000e+00,2.100000000000000089e+00,1.899999999999999911e+00,1.699999999999999956e+00,1.800000000000000044e+00,2.125000000000000000e+00,-3.250000000000000111e-01,8.470588235294117530e-01,7.158000000000000000e+03,6.254000000000000000e+03,5.782000000000000000e+03,5.062000000000000000e+03,4.778000000000000000e+03,7.188000000000000000e+03,6.915000000000000000e+03,6.890000000000000000e+03,7.037750000000000000e+03,5.469000000000000000e+03,1.568750000000000000e+03,1.286844029987200599e+00
