Date,Value
2017-12-18,117.276
2017-12-19,112.628
2017-12-20,127.582
2017-12-21,116.978
2017-12-22,113.852
2017-12-26,119.456
2017-12-27,147.749
2017-12-28,158.478
2017-12-29,319.595
2018-01-02,136.967
2018-01-03,131.622
2018-01-04,76.624
2018-01-05,63.804
2018-01-08,63.531
2018-01-09,56.468
2018-01-10,57.954
2018-01-11,33.597
2018-01-12,21.59
2018-01-16,22.003
2018-01-17,20.548
2018-01-18,22.804
2018-01-19,22.196
2018-01-22,28.706
2018-01-23,31.791
2018-01-24,36.371
2018-01-25,19.891
2018-01-26,21.427
2018-01-29,23.98
2018-01-30,31.766
