Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1896-11-30,4.38,0.1808,0.2133,6.660193388,3.4333333333333,161.82429881719,6.6798705995773,7.8806216752756,17.089425242371
1896-12-31,4.22,0.18,0.21,6.660193388,3.4166666666667,155.91290890606,6.6503136500216,7.7586992583585,16.50140418059
1897-01-31,4.22,0.18,0.2183,6.469903306,3.4,160.49855397947,6.8459098853803,8.3025673776584,17.026521282381
1897-02-28,4.18,0.18,0.2267,6.469903306,3.3958333333333,158.97724067161,6.8459098853803,8.6220431723095,16.894025883254
1897-03-31,4.19,0.18,0.235,6.469903306,3.3916666666667,159.35756899857,6.8459098853803,8.9377156836909,16.958030716721
1897-04-30,4.06,0.18,0.2433,6.374754215,3.3875,156.71806179589,6.9480914096701,9.3915035554041,16.696857434735
1897-05-31,4.08,0.18,0.2517,6.279613223,3.3833333333333,159.8761682205,7.0533603626689,9.8629489071321,17.047755129229
1897-06-30,4.27,0.18,0.26,6.279613223,3.3791666666667,167.32138193665,7.0533603626689,10.188187190522,17.850497280691
1897-07-31,4.46,0.18,0.2683,6.279613223,3.375,174.7665956528,7.0533603626689,10.513425473912,18.65197575582
1897-08-31,4.75,0.18,0.2767,6.565052397,3.3708333333333,178.03765938473,6.7466902503688,10.371162179317,19.006396010519
1897-09-30,4.98,0.18,0.285,6.755342479,3.3666666666667,181.40048099847,6.556643891511,10.381352828226,19.372370293398
1897-10-31,4.82,0.18,0.2933,6.660193388,3.3625,178.0806210728,6.6503136500216,10.836316630841,19.028031223902
1897-11-30,4.65,0.18,0.3017,6.660193388,3.3583333333333,171.79976929222,6.6503136500216,11.146664601175,18.35844809805
1897-12-31,4.75,0.18,0.31,6.660193388,3.3541666666667,175.49438798668,6.6503136500216,11.453317952815,18.748757662525
1898-01-31,4.88,0.1817,0.3133,6.660193388,3.35,180.29739228947,6.7131221678274,11.575240369732,19.249000021814
1898-02-28,4.87,0.1833,0.3167,6.755342479,3.3291666666667,177.39364306477,6.676849029522,11.53605066912,18.918131888002
