Date,Value
2009-07-31,209.1
2009-08-31,201.5
2009-09-30,191.8
2009-10-31,184.6
2009-11-30,218.3
2009-12-31,253.6
2010-01-31,255.5
2010-02-28,251.0
2010-03-31,220.8
2010-04-30,263.9
2010-05-31,256.0
2010-06-30,248.6
2010-07-31,241.9
2010-08-31,247.4
2010-09-30,251.6
2010-10-31,251.6
2010-11-30,251.0
2010-12-31,245.5
2011-01-31,252.7
2011-02-28,251.4
2011-03-31,249.4
2011-04-30,241.7
2011-05-31,243.4
2011-06-30,236.6
2011-07-31,224.2
2011-08-31,226.9
2011-09-30,223.4
2011-10-31,222.5
2011-11-30,229.4
2011-12-31,230.7
2012-01-31,225.9
2012-02-29,237.3
2012-03-31,240.4
2012-04-30,244.8
2012-05-31,241.7
2012-06-30,235.8
2012-07-31,212.8
2012-08-31,208.6
2012-09-30,211.7
2012-10-31,189.9
2012-11-30,195.0
2012-12-31,201.4
2013-01-31,207.3
2013-02-28,215.0
2013-03-31,225.1
2013-04-30,234.0
2013-05-31,233.1
2013-06-30,223.9
2013-07-31,225.1
2013-08-31,257.6
2013-09-30,290.2
2013-10-31,297.3
2013-11-30,311.1
2013-12-31,316.9
2014-01-31,298.5
2014-02-28,300.4
2014-03-31,304.8
2014-04-30,298.6
2014-05-31,298.7
2014-06-30,288.3
2014-07-31,300.9
2014-08-31,304.8
2014-09-30,290.1
2014-10-31,341.4
2014-11-30,361.1
2014-12-31,370.6
2015-01-31,377.1
2015-02-28,375.8
2015-03-31,372.0
2015-04-30,369.4
2015-05-31,367.1
2015-06-30,364.1
2015-07-31,363.6
2015-08-31,365.9
2015-09-30,364.5
2015-10-31,363.3
2015-11-30,368.4
2015-12-31,377.3
2016-01-31,364.5
2016-02-29,367.9
2016-03-31,387.4
2016-04-30,391.1
2016-05-31,388.9
2016-06-30,386.3
2016-07-31,384.7
2016-08-31,387.4
2016-09-30,389.3
2016-10-31,390.2
2016-11-30,389.8
2016-12-31,386.2
2017-01-31,386.5
2017-02-28,371.1
2017-03-31,378.7
2017-04-30,383.1
2017-05-31,386.7
2017-06-30,390.5
2017-07-31,379.3
2017-08-31,375.7
2017-09-30,372.3
2017-10-31,355.0
