Date,Value
2009-07-01,234.2
2009-07-08,230.1
2009-07-15,218.5
2009-07-22,235.2
2009-07-29,242.2
2009-08-05,228.1
2009-08-12,208.7
2009-08-19,190.0
2009-08-26,196.6
2009-09-02,191.1
2009-09-09,173.2
2009-09-16,176.8
2009-09-23,165.5
2009-09-30,181.4
2009-10-07,171.8
2009-10-14,160.5
2009-10-21,170.1
2009-10-28,174.3
2009-11-04,176.0
2009-11-11,173.4
2009-11-18,183.8
2009-11-25,232.7
2009-12-02,233.2
2009-12-09,228.1
2009-12-16,221.1
2009-12-23,237.8
2009-12-30,247.0
2010-01-06,292.2
2010-01-13,313.5
2010-01-20,323.1
2010-01-27,307.2
2010-02-03,281.7
2010-02-10,253.1
2010-02-17,245.0
2010-02-24,237.3
2010-03-03,248.3
2010-03-10,225.5
2010-03-17,238.3
2010-03-24,221.5
2010-03-31,267.4
2010-04-07,274.5
2010-04-14,242.8
2010-04-21,236.7
2010-04-28,237.3
2010-05-05,248.4
2010-05-12,252.4
2010-05-19,210.7
2010-05-26,239.6
2010-06-02,260.0
2010-06-09,227.9
2010-06-16,224.2
2010-06-23,213.3
2010-06-30,259.4
2010-07-07,276.2
2010-07-14,270.3
2010-07-21,277.5
2010-07-28,272.0
2010-08-04,285.7
2010-08-11,271.3
2010-08-18,251.4
2010-08-25,247.9
2010-09-01,256.6
2010-09-08,235.3
2010-09-15,233.5
2010-09-22,226.6
2010-09-29,237.9
2010-10-06,247.0
2010-10-13,243.8
2010-10-20,251.9
2010-10-27,255.3
2010-11-03,257.9
2010-11-10,251.6
2010-11-17,252.8
2010-11-24,236.5
2010-12-01,226.3
2010-12-08,227.9
2010-12-15,224.0
2010-12-22,236.6
2010-12-29,241.2
2011-01-05,276.7
2011-01-12,290.6
2011-01-19,299.9
2011-01-26,289.2
2011-02-02,268.2
2011-02-09,241.1
2011-02-16,226.6
2011-02-23,225.6
2011-03-02,235.3
2011-03-09,254.7
2011-03-16,263.4
2011-03-23,259.7
2011-03-30,245.6
2011-04-06,231.8
2011-04-13,207.2
2011-04-20,203.1
2011-04-27,212.0
2011-05-04,231.8
2011-05-11,250.5
2011-05-18,241.4
2011-05-25,251.6
2011-06-01,267.3
2011-06-08,233.4
2011-06-15,226.9
2011-06-22,208.3
2011-06-29,241.8
2011-07-06,254.6
2011-07-13,251.2
2011-07-20,252.6
2011-07-27,249.0
2011-08-03,258.4
2011-08-10,253.4
2011-08-17,243.4
2011-08-24,237.8
2011-08-31,237.9
2011-09-07,215.9
2011-09-14,210.6
2011-09-21,204.5
2011-09-28,205.3
2011-10-05,211.1
2011-10-12,205.7
2011-10-19,203.8
2011-10-26,216.9
2011-11-02,223.4
2011-11-09,225.2
2011-11-16,236.4
2011-11-23,229.3
2011-11-30,222.3
2011-12-07,222.9
2011-12-14,215.8
2011-12-21,222.8
2011-12-28,224.0
2012-01-04,239.5
2012-01-11,245.6
2012-01-18,248.8
2012-01-25,242.1
2012-02-01,229.7
2012-02-08,206.3
2012-02-15,214.8
2012-02-22,216.7
2012-02-29,223.7
2012-03-07,245.7
2012-03-14,258.4
2012-03-21,255.7
2012-03-28,241.2
2012-04-04,230.5
2012-04-11,210.4
2012-04-18,214.6
2012-04-25,225.3
2012-05-02,247.4
2012-05-09,278.7
2012-05-16,271.0
2012-05-23,272.0
2012-05-30,284.8
2012-06-06,256.0
2012-06-13,239.1
2012-06-20,223.6
2012-06-27,235.0
2012-07-04,234.4
2012-07-11,228.7
2012-07-18,228.7
2012-07-25,223.6
2012-08-01,227.8
2012-08-08,220.6
2012-08-15,221.0
2012-08-22,214.2
2012-08-29,211.4
2012-09-05,214.2
2012-09-12,208.2
2012-09-19,204.1
2012-09-26,200.0
2012-10-03,169.0
2012-10-10,153.9
2012-10-17,148.9
2012-10-24,151.5
2012-10-31,165.7
2012-11-07,180.0
2012-11-14,189.7
2012-11-21,202.8
2012-11-28,197.2
2012-12-05,199.2
2012-12-12,194.7
2012-12-19,190.2
2012-12-26,194.8
2013-01-02,207.9
2013-01-09,225.2
2013-01-16,230.3
2013-01-23,229.0
2013-01-30,219.7
2013-02-06,203.4
2013-02-13,188.8
2013-02-20,190.1
2013-02-27,198.8
2013-03-06,220.3
2013-03-13,237.3
2013-03-20,242.3
2013-03-27,238.2
2013-04-03,238.6
2013-04-10,222.3
2013-04-17,212.9
2013-04-24,218.9
2013-05-01,241.9
2013-05-08,272.5
2013-05-15,285.8
2013-05-22,296.7
2013-05-29,294.7
2013-06-05,267.3
2013-06-12,228.4
2013-06-19,210.0
2013-06-26,205.8
2013-07-03,222.0
2013-07-10,222.3
2013-07-17,223.0
2013-07-24,240.5
2013-07-31,239.4
2013-08-07,236.3
2013-08-14,236.6
2013-08-21,247.3
2013-08-28,275.2
2013-09-04,293.3
2013-09-11,289.3
2013-09-18,285.3
2013-09-25,270.0
2013-10-02,254.8
2013-10-09,233.9
2013-10-16,213.9
2013-10-23,243.0
2013-10-30,257.4
2013-11-06,279.4
2013-11-13,298.4
2013-11-20,312.5
2013-11-27,316.2
2013-12-04,322.2
2013-12-11,331.1
2013-12-18,333.3
2013-12-25,331.1
2014-01-01,315.1
2014-01-08,320.2
2014-01-15,319.7
2014-01-22,316.4
2014-01-29,308.9
2014-02-05,300.4
2014-02-12,292.7
2014-02-19,294.3
2014-02-26,298.6
2014-03-05,310.9
2014-03-12,326.3
2014-03-19,330.4
2014-03-26,322.7
2014-04-02,316.5
2014-04-09,303.4
2014-04-16,300.8
2014-04-23,308.1
2014-04-30,323.2
2014-05-07,346.8
2014-05-14,359.8
2014-05-21,354.7
2014-05-28,345.8
2014-06-04,322.7
2014-06-11,298.5
2014-06-18,274.2
2014-06-25,269.2
2014-07-02,280.3
2014-07-09,290.9
2014-07-16,298.0
2014-07-23,294.3
2014-07-30,289.0
2014-08-06,289.3
2014-08-13,281.6
2014-08-20,273.9
2014-08-27,272.0
2014-09-03,254.3
2014-09-10,266.6
2014-09-17,267.1
2014-09-24,258.9
2014-10-01,254.7
2014-10-08,241.2
2014-10-15,290.0
2014-10-22,287.5
2014-10-29,297.1
2014-11-05,315.0
2014-11-12,337.0
2014-11-19,354.5
2014-11-26,365.3
2014-12-03,387.5
2014-12-10,397.4
2014-12-17,405.0
2014-12-24,418.2
2014-12-31,415.4
2015-01-07,410.5
2015-01-14,401.2
2015-01-21,397.0
2015-01-28,392.4
2015-02-04,391.3
2015-02-11,388.7
2015-02-18,391.2
2015-02-25,394.7
2015-03-04,395.4
2015-03-11,400.8
2015-03-18,401.6
2015-03-25,399.5
2015-04-01,397.2
2015-04-08,390.2
2015-04-15,388.7
2015-04-22,396.7
2015-04-29,407.9
2015-05-06,423.0
2015-05-13,429.6
2015-05-20,421.6
2015-05-27,412.1
2015-06-03,387.1
2015-06-10,361.6
2015-06-17,346.1
2015-06-24,335.4
2015-07-01,342.6
2015-07-08,347.4
2015-07-15,344.8
2015-07-22,339.6
2015-07-29,330.2
2015-08-05,322.2
2015-08-12,308.2
2015-08-19,304.3
2015-08-26,298.1
2015-09-02,305.6
2015-09-09,302.6
2015-09-16,307.6
2015-09-23,306.2
2015-09-30,306.5
2015-10-07,304.3
2015-10-14,291.7
2015-10-21,291.8
2015-10-28,301.5
2015-11-04,315.8
2015-11-11,335.7
2015-11-18,356.7
2015-11-25,391.5
2015-12-02,419.5
2015-12-09,446.6
2015-12-16,460.5
2015-12-23,459.7
2015-12-30,448.6
2016-01-06,417.1
2016-01-13,393.7
2016-01-20,384.8
2016-01-27,379.4
2016-02-03,387.1
2016-02-10,396.8
2016-02-17,404.8
2016-02-24,407.7
2016-03-02,424.1
2016-03-09,425.3
2016-03-16,426.4
2016-03-23,428.2
2016-03-30,426.2
2016-04-06,425.1
2016-04-13,425.5
2016-04-20,425.5
2016-04-27,434.6
2016-05-04,444.1
2016-05-11,452.5
2016-05-18,446.0
2016-05-25,433.0
2016-06-01,409.9
2016-06-08,375.9
2016-06-15,357.2
2016-06-22,344.2
2016-06-29,348.5
2016-07-06,357.3
2016-07-13,355.6
2016-07-20,350.2
2016-07-27,338.2
2016-08-03,324.4
2016-08-10,305.3
2016-08-17,291.7
2016-08-24,280.9
2016-08-31,281.5
2016-09-07,287.1
2016-09-14,290.9
2016-09-21,294.5
2016-09-28,298.2
2016-10-05,309.1
2016-10-12,383.5
2016-10-19,382.7
2016-10-26,384.8
2016-11-02,384.0
2016-11-09,380.7
2016-11-16,375.4
2016-11-23,366.1
2016-11-30,353.1
2016-12-07,346.2
2016-12-14,338.6
2016-12-21,331.5
2016-12-28,324.0
2017-01-04,327.3
2017-01-11,213.8
2017-01-18,203.7
2017-01-25,213.9
2017-02-01,236.6
2017-02-08,275.6
2017-02-15,308.2
2017-02-22,329.1
2017-03-01,332.5
2017-03-08,326.5
2017-03-15,320.6
2017-03-22,318.4
2017-03-29,314.2
2017-04-05,311.9
2017-04-12,261.6
2017-04-19,273.3
2017-04-26,307.1
2017-05-03,356.8
2017-05-10,409.5
2017-05-17,444.5
2017-05-24,463.0
2017-05-31,468.0
2017-06-07,453.3
2017-06-14,448.0
2017-06-21,447.8
2017-06-28,458.3
2017-07-05,458.3
2017-07-12,499.4
2017-07-19,497.3
2017-07-26,486.7
2017-08-02,456.6
2017-08-09,418.4
2017-08-16,382.6
2017-08-23,363.8
2017-08-30,358.2
2017-09-06,366.5
2017-09-13,370.5
2017-09-20,376.5
2017-09-27,378.1
2017-10-04,388.2
2017-10-11,361.6
2017-10-18,357.1
2017-10-25,358.8
2017-11-01,362.4
2017-11-08,364.3
2017-11-15,358.2
2017-11-22,342.7
