0_mths_prior,3_mths_prior,Date,qoq_diff,qoq_ratio
,,1991-12-31,,
1803.0,,1992-03-31,,
2157.6666666666665,1803.0,1992-06-30,354.6666666666665,1.1967091883897207
2160.6666666666665,2157.6666666666665,1992-09-30,3.0,1.001390390854318
2133.0,2160.6666666666665,1992-12-31,-27.666666666666515,0.9871953100894786
1989.0,2133.0,1993-03-31,-144.0,0.9324894514767933
2196.3333333333335,1989.0,1993-06-30,207.33333333333348,1.1042399865929278
2229.3333333333335,2196.3333333333335,1993-09-30,33.0,1.015025041736227
2126.3333333333335,2229.3333333333335,1993-12-31,-103.0,0.9537978468899522
2073.3333333333335,2126.3333333333335,1994-03-31,-53.0,0.9750744630819878
2345.3333333333335,2073.3333333333335,1994-06-30,272.0,1.1311897106109325
2368.0,2345.3333333333335,1994-09-30,22.666666666666515,1.0096645821489483
2291.0,2368.0,1994-12-31,-77.0,0.9674831081081081
2253.0,2291.0,1995-03-31,-38.0,0.9834133566128328
2418.3333333333335,2253.0,1995-06-30,165.33333333333348,1.0733836366326381
2420.3333333333335,2418.3333333333335,1995-09-30,2.0,1.0008270158511372
2233.6666666666665,2420.3333333333335,1995-12-31,-186.66666666666697,0.9228756369646053
2152.0,2233.6666666666665,1996-03-31,-81.66666666666652,0.9634382927921207
2446.3333333333335,2152.0,1996-06-30,294.3333333333335,1.1367719950433706
2493.3333333333335,2446.3333333333335,1996-09-30,47.0,1.019212426761139
2413.3333333333335,2493.3333333333335,1996-12-31,-80.0,0.9679144385026738
2402.0,2413.3333333333335,1997-03-31,-11.333333333333485,0.9953038674033149
2637.3333333333335,2402.0,1997-06-30,235.33333333333348,1.0979739106300306
2727.0,2637.3333333333335,1997-09-30,89.66666666666652,1.0339989888776542
2584.3333333333335,2727.0,1997-12-31,-142.66666666666652,0.9476836572546145
2506.6666666666665,2584.3333333333335,1998-03-31,-77.66666666666697,0.9699471172449373
2667.3333333333335,2506.6666666666665,1998-06-30,160.66666666666697,1.0640957446808512
2680.0,2667.3333333333335,1998-09-30,12.666666666666515,1.0047488127968007
2525.0,2680.0,1998-12-31,-155.0,0.9421641791044776
2537.0,2525.0,1999-03-31,12.0,1.0047524752475248
2793.0,2537.0,1999-06-30,256.0,1.100906582577848
2868.3333333333335,2793.0,1999-09-30,75.33333333333348,1.0269721923857262
2698.0,2868.3333333333335,1999-12-31,-170.33333333333348,0.9406159209761766
2795.6666666666665,2698.0,2000-03-31,97.66666666666652,1.0361996540647394
2953.3333333333335,2795.6666666666665,2000-06-30,157.66666666666697,1.0563968045785144
2902.0,2953.3333333333335,2000-09-30,-51.333333333333485,0.9826185101580135
2567.0,2902.0,2000-12-31,-335.0,0.8845623707787733
2590.0,2567.0,2001-03-31,23.0,1.0089598753408648
2736.0,2590.0,2001-06-30,146.0,1.0563706563706563
2808.3333333333335,2736.0,2001-09-30,72.33333333333348,1.0264376218323588
2522.6666666666665,2808.3333333333335,2001-12-31,-285.66666666666697,0.8982789317507417
2553.3333333333335,2522.6666666666665,2002-03-31,30.66666666666697,1.01215644820296
2859.0,2553.3333333333335,2002-06-30,305.6666666666665,1.1197127937336815
2749.3333333333335,2859.0,2002-09-30,-109.66666666666652,0.9616415996269092
2532.3333333333335,2749.3333333333335,2002-12-31,-217.0,0.9210717749757517
2413.3333333333335,2532.3333333333335,2003-03-31,-119.0,0.9530077662235092
2617.3333333333335,2413.3333333333335,2003-06-30,204.0,1.0845303867403315
2704.0,2617.3333333333335,2003-09-30,86.66666666666652,1.033112582781457
2684.0,2704.0,2003-12-31,-20.0,0.992603550295858
2737.0,2684.0,2004-03-31,53.0,1.0197466467958272
2827.3333333333335,2737.0,2004-06-30,90.33333333333348,1.0330045061502862
2897.3333333333335,2827.3333333333335,2004-09-30,70.0,1.0247583117189343
2750.3333333333335,2897.3333333333335,2004-12-31,-147.0,0.9492636907501151
2781.6666666666665,2750.3333333333335,2005-03-31,31.33333333333303,1.01139255847776
2958.0,2781.6666666666665,2005-06-30,176.33333333333348,1.0633912522468545
3065.0,2958.0,2005-09-30,107.0,1.0361730899256254
2869.3333333333335,3065.0,2005-12-31,-195.66666666666652,0.9361609570418706
2843.6666666666665,2869.3333333333335,2006-03-31,-25.66666666666697,0.9910548327137545
2925.6666666666665,2843.6666666666665,2006-06-30,82.0,1.0288360098464424
2821.0,2925.6666666666665,2006-09-30,-104.66666666666652,0.9642246781360374
2497.6666666666665,2821.0,2006-12-31,-323.3333333333335,0.8853834337705305
2385.3333333333335,2497.6666666666665,2007-03-31,-112.33333333333303,0.9550246897103964
2486.6666666666665,2385.3333333333335,2007-06-30,101.33333333333303,1.0424818334264951
2437.3333333333335,2486.6666666666665,2007-09-30,-49.33333333333303,0.9801608579088473
2251.3333333333335,2437.3333333333335,2007-12-31,-186.0,0.9236870897155361
2243.3333333333335,2251.3333333333335,2008-03-31,-8.0,0.9964465501924785
2461.6666666666665,2243.3333333333335,2008-06-30,218.33333333333303,1.0973254086181277
2345.3333333333335,2461.6666666666665,2008-09-30,-116.33333333333303,0.9527420446851728
1940.3333333333333,2345.3333333333335,2008-12-31,-405.0000000000002,0.8273166571915861
1806.3333333333333,1940.3333333333333,2009-03-31,-134.0,0.9309397010822883
1869.6666666666667,1806.3333333333333,2009-06-30,63.333333333333485,1.0350618195238974
1837.3333333333333,1869.6666666666667,2009-09-30,-32.333333333333485,0.9827063647709038
1706.3333333333333,1837.3333333333333,2009-12-31,-131.0,0.9287010159651669
1741.6666666666667,1706.3333333333333,2010-03-31,35.333333333333485,1.0207071693690175
