0_mths_prior,3_mths_prior,Date,qoq_diff,qoq_ratio
,,1991-12-31,,
150930.33333333334,,1992-03-31,,
167466.66666666666,150930.33333333334,1992-06-30,16536.333333333314,1.1095626900711364
168290.33333333334,167466.66666666666,1992-09-30,823.6666666666861,1.0049183917197453
184680.0,168290.33333333334,1992-12-31,16389.666666666657,1.0973892340815772
157915.66666666666,184680.0,1993-03-31,-26764.333333333343,0.8550772507400187
180074.0,157915.66666666666,1993-06-30,22158.333333333343,1.1403175112454538
181468.66666666666,180074.0,1993-09-30,1394.666666666657,1.0077449641073484
198240.0,181468.66666666666,1993-12-31,16771.333333333343,1.0924199953711018
172169.66666666666,198240.0,1994-03-31,-26070.333333333343,0.8684910546139359
194147.33333333334,172169.66666666666,1994-06-30,21977.666666666686,1.1276512122731648
196565.66666666666,194147.33333333334,1994-09-30,2418.333333333314,1.0124561758939086
213862.33333333334,196565.66666666666,1994-12-31,17296.666666666686,1.0879943428574337
182920.33333333334,213862.33333333334,1995-03-31,-30942.0,0.8553181407977406
206120.33333333334,182920.33333333334,1995-06-30,23200.0,1.1268311705824576
206593.66666666666,206120.33333333334,1995-09-30,473.33333333331393,1.0022963932072042
221241.66666666666,206593.66666666666,1995-12-31,14648.0,1.0709024639348415
196503.0,221241.66666666666,1996-03-31,-24738.666666666657,0.8881826057478625
218721.66666666666,196503.0,1996-06-30,22218.666666666657,1.1130703687305876
217807.66666666666,218721.66666666666,1996-09-30,-914.0,0.9958211730281256
234899.0,217807.66666666666,1996-12-31,17091.333333333343,1.0784698426593493
207692.66666666666,234899.0,1997-03-31,-27206.333333333343,0.8841785902309787
227294.66666666666,207692.66666666666,1997-06-30,19602.0,1.094379836874356
229860.0,227294.66666666666,1997-09-30,2565.333333333343,1.0112863771550586
243863.0,229860.0,1997-12-31,14003.0,1.0609196902462368
214009.66666666666,243863.0,1998-03-31,-29853.333333333343,0.8775815382680713
241199.0,214009.66666666666,1998-06-30,27189.333333333343,1.127047220608415
237712.0,241199.0,1998-09-30,-3487.0,0.985543057807039
258064.66666666666,237712.0,1998-12-31,20352.666666666657,1.0856190123622984
230775.33333333334,258064.66666666666,1999-03-31,-27289.333333333314,0.8942538950185613
257938.0,230775.33333333334,1999-06-30,27162.666666666657,1.1177017763308037
260348.33333333334,257938.0,1999-09-30,2410.333333333343,1.0093446228680278
279935.0,260348.33333333334,1999-12-31,19586.666666666657,1.0752325410187633
255505.66666666666,279935.0,2000-03-31,-24429.333333333343,0.9127321223379237
276470.3333333333,255505.66666666666,2000-06-30,20964.666666666657,1.0820516700868996
274748.3333333333,276470.3333333333,2000-09-30,-1722.0,0.9937714836190984
289121.3333333333,274748.3333333333,2000-12-31,14373.0,1.0523133291679052
259655.66666666666,289121.3333333333,2001-03-31,-29465.666666666657,0.8980854635424113
286273.0,259655.66666666666,2001-06-30,26617.333333333343,1.1025101191706452
278595.0,286273.0,2001-09-30,-7678.0,0.9731794475902373
301778.3333333333,278595.0,2001-12-31,23183.333333333314,1.0832151809376813
264648.3333333333,301778.3333333333,2002-03-31,-37130.0,0.8769626712763784
291334.3333333333,264648.3333333333,2002-06-30,26686.0,1.1008357002059337
291959.3333333333,291334.3333333333,2002-09-30,625.0,1.0021453015607498
305083.6666666667,291959.3333333333,2002-12-31,13124.333333333372,1.0449526075549336
273690.6666666667,305083.6666666667,2003-03-31,-31393.0,0.8971003582623783
302546.0,273690.6666666667,2003-06-30,28855.333333333314,1.105430461640392
306956.3333333333,302546.0,2003-09-30,4410.333333333314,1.0145773975968393
320959.3333333333,306956.3333333333,2003-12-31,14003.0,1.0456188665271609
294327.0,320959.3333333333,2004-03-31,-26632.333333333314,0.9170227173120583
321547.6666666667,294327.0,2004-06-30,27220.666666666686,1.0924844362449475
322613.6666666667,321547.6666666667,2004-09-30,1066.0,1.0033152160954881
343713.3333333333,322613.6666666667,2004-12-31,21099.666666666628,1.065402271654125
309154.6666666667,343713.3333333333,2005-03-31,-34558.66666666663,0.8994549721667282
343975.0,309154.6666666667,2005-06-30,34820.333333333314,1.1126307867475178
