0_mths_prior,3_mths_prior,Date,qoq_diff,qoq_ratio
77.0,44.0,1991-12-31,33.0,1.75
67.0,77.0,1992-03-31,-10.0,0.8701298701298701
68.0,67.0,1992-06-30,1.0,1.0149253731343284
59.0,68.0,1992-09-30,-9.0,0.8676470588235294
68.0,59.0,1992-12-31,9.0,1.152542372881356
99.0,68.0,1993-03-31,31.0,1.4558823529411764
72.0,99.0,1993-06-30,-27.0,0.7272727272727273
75.0,72.0,1993-09-30,3.0,1.0416666666666667
86.0,75.0,1993-12-31,11.0,1.1466666666666667
65.0,86.0,1994-03-31,-21.0,0.7558139534883721
74.0,65.0,1994-06-30,9.0,1.1384615384615384
57.0,74.0,1994-09-30,-17.0,0.7702702702702703
62.0,57.0,1994-12-31,5.0,1.087719298245614
79.0,62.0,1995-03-31,17.0,1.2741935483870968
90.0,79.0,1995-06-30,11.0,1.139240506329114
88.0,90.0,1995-09-30,-2.0,0.9777777777777777
107.0,88.0,1995-12-31,19.0,1.2159090909090908
101.0,107.0,1996-03-31,-6.0,0.9439252336448598
88.0,101.0,1996-06-30,-13.0,0.8712871287128713
95.0,88.0,1996-09-30,7.0,1.0795454545454546
117.0,95.0,1996-12-31,22.0,1.231578947368421
102.0,117.0,1997-03-31,-15.0,0.8717948717948718
109.0,102.0,1997-06-30,7.0,1.0686274509803921
101.0,109.0,1997-09-30,-8.0,0.926605504587156
127.0,101.0,1997-12-31,26.0,1.2574257425742574
129.0,127.0,1998-03-31,2.0,1.015748031496063
141.0,129.0,1998-06-30,12.0,1.0930232558139534
100.0,141.0,1998-09-30,-41.0,0.7092198581560284
153.0,100.0,1998-12-31,53.0,1.53
174.0,153.0,1999-03-31,21.0,1.1372549019607843
191.0,174.0,1999-06-30,17.0,1.0977011494252873
144.0,191.0,1999-09-30,-47.0,0.7539267015706806
163.0,144.0,1999-12-31,19.0,1.1319444444444444
175.0,163.0,2000-03-31,12.0,1.0736196319018405
203.0,175.0,2000-06-30,28.0,1.16
227.0,203.0,2000-09-30,24.0,1.1182266009852218
213.0,227.0,2000-12-31,-14.0,0.9383259911894273
203.0,213.0,2001-03-31,-10.0,0.9530516431924883
198.0,203.0,2001-06-30,-5.0,0.9753694581280788
205.0,198.0,2001-09-30,7.0,1.0353535353535352
212.0,205.0,2001-12-31,7.0,1.0341463414634147
145.0,212.0,2002-03-31,-67.0,0.6839622641509434
156.0,145.0,2002-06-30,11.0,1.0758620689655172
139.0,156.0,2002-09-30,-17.0,0.8910256410256411
214.0,139.0,2002-12-31,75.0,1.539568345323741
130.0,214.0,2003-03-31,-84.0,0.6074766355140186
281.0,130.0,2003-06-30,151.0,2.1615384615384614
209.0,281.0,2003-09-30,-72.0,0.7437722419928826
268.0,209.0,2003-12-31,59.0,1.2822966507177034
